Store,Format,City,State,Rx Freq,July DEA,August DEA,September DEA,Service Provider,Phone Number
3639,WSC,Dulles,VA,180,   ,    ,   ,CHES,844-367-5240
3640,WSC,Houston,TX,180,18,    ,   ,CHES,844-367-5240
3643,WSC,MEDFORD,WI,180,   ,    ,   ,CHES,844-367-5240
3644,WSC,Chesapeake,VA,180,   ,    ,   ,CHES,844-367-5240
3645,WSC,Midland,TX,180,4,    ,   ,CHES,844-367-5240
3646,WNM,Goose Creek,SC,90,18,    ,   ,CHES,844-367-5240
3650,WM,VENTURA,CA,120,   ,    ,5,CHES,844-367-5240
3652,WSC,WEST SACRAMENTO,CA,120,   ,    ,   ,CHES,844-367-5240
3653,WNM,Burleson,TX,90,25,    ,   ,CHES,844-367-5240
3658,WSC,Greensboro,NC,180,18,    ,   ,CHES,844-367-5240
3661,WNM,EL PASO,TX,90,   ,1,   ,CHES,844-367-5240
3693,WSC,Santa Isabel,PR,90,25,    ,   ,CHES,844-367-5240
3700,WSC,Indian Trail,NC,180,18,    ,   ,CHES,844-367-5240
3701,WSC,Mount Olive,NC,180,4,    ,   ,CHES,844-367-5240
3702,WSC,Jacksonville,FL,180,18,    ,   ,CHES,844-367-5240
3703,WNM,Kenner,LA,90,   ,1,   ,CHES,844-367-5240
3705,WSC,Yelm,WA,180,   ,    ,   ,CHES,844-367-5240
3708,WSC,SUISUN CITY,CA,120,   ,    ,19,CHES,844-367-5240
3709,WSC,Atlanta,GA,180,   ,    ,   ,CHES,844-367-5240
3710,WSC,Decatur,GA,180,   ,    ,   ,CHES,844-367-5240
3712,WSC,CITRUS HEIGHTS,CA,120,   ,    ,   ,CHES,844-367-5240
3713,WNM,Ladson,SC,90,   ,8,   ,CHES,844-367-5240
3716,WSC,Manati,PR,90,   ,22,   ,CHES,844-367-5240
3720,WSC,Arbutus,MD,180,   ,    ,   ,CHES,844-367-5240
3723,WNM,Locust Grove,OK,90,   ,22,   ,CHES,844-367-5240
3724,WNM,Orangeburg,SC,180,   ,    ,   ,CHES,844-367-5240
3727,WNM,Alexandria,LA,90,   ,8,   ,CHES,844-367-5240
3731,WSC,BERNALILLO,NM,180,   ,    ,   ,CHES,844-367-5240
3732,WSC,RIO RANCHO,NM,180,   ,    ,   ,CHES,844-367-5240
3733,WSC,Tega Cay,SC,180,   ,    ,   ,CHES,844-367-5240
3736,WNM,Pineville,LA,90,   ,    ,5,CHES,844-367-5240
3738,WSC,Natrona Heights,PA,180,4,    ,   ,CHES,844-367-5240
3740,WNM,Aurora,CO,90,18,    ,   ,CHES,844-367-5240
3741,WSC,Atlanta,GA,180,   ,    ,   ,CHES,844-367-5240
3742,WSC,Woodland,WA,180,   ,    ,   ,CHES,844-367-5240
3743,WNM,West Monroe,LA,90,   ,29,   ,CHES,844-367-5240
3745,WNM,Monroe,LA,90,   ,29,   ,CHES,844-367-5240
3746,WNM,Shreveport,LA,90,   ,1,   ,CHES,844-367-5240
3748,WSC,Acworth,GA,180,   ,    ,   ,CHES,844-367-5240
3750,WSC,Warner Robins,GA,180,   ,    ,   ,CHES,844-367-5240
3752,WNM,Bossier City,LA,90,   ,1,   ,CHES,844-367-5240
3754,WSC,Chelan,WA,180,   ,    ,   ,CHES,844-367-5240
3757,WSC,Arlington,WA,180,   ,    ,   ,CHES,844-367-5240
3758,WSC,CROOKSTON,MN,90,   ,15,   ,CHES,844-367-5240
3760,WSC,NEW ULM,MN,180,18,    ,   ,CHES,844-367-5240
3761,WSC,THIEF RIVER FALLS,MN,180,   ,15,   ,CHES,844-367-5240
3762,WSC,WEST DES MOINES,IA,180,11,    ,   ,CHES,844-367-5240
3763,WSC,El Paso,TX,180,25,    ,   ,CHES,844-367-5240
3764,WSC,Lindale,TX,180,   ,15,   ,CHES,844-367-5240
3768,WSC,Alta Vista,VA,180,   ,    ,   ,CHES,844-367-5240
3770,WSC,Stuart,VA,180,   ,    ,   ,CHES,844-367-5240
3772,WSC,Jonesville,VA,180,   ,    ,   ,CHES,844-367-5240
3773,WSC,FORT WORTH,TX,180,   ,8,   ,CHES,844-367-5240
3774,WSC,Williamstown,NJ,180,   ,    ,   ,CHES,844-367-5240
3777,WSC,Frisco,TX,180,   ,8,   ,CHES,844-367-5240
3778,WSC,CASPER,WY,180,   ,    ,   ,CHES,844-367-5240
3780,WSC,Fallston,MD,180,   ,    ,   ,CHES,844-367-5240
3782,WSC,Orlando,FL,180,25,    ,   ,CHES,844-367-5240
3785,WSC,Pensacola,FL,180,   ,8,   ,CHES,844-367-5240
3786,WSC,Buford,GA,180,   ,    ,   ,CHES,844-367-5240
3794,WSC,Federal Way,WA,180,   ,    ,   ,CHES,844-367-5240
3795,WSC,North Bergen,NJ,180,   ,    ,   ,CHES,844-367-5240
3796,WSC,ONTARIO,CA,120,   ,    ,   ,CHES,844-367-5240
3801,WSC,Marysville,WA,180,   ,    ,   ,CHES,844-367-5240
3802,WSC,Middletown,DE,180,18,    ,   ,CHES,844-367-5240
3803,WM,West Haven,CT,180,   ,22,   ,CHES,844-367-5240
3804,WSC,Randallstown,MD,180,   ,    ,   ,CHES,844-367-5240
3805,WSC,Woodland Park,CO,180,11,    ,   ,CHES,844-367-5240
3806,WSC,FAIRMONT,MN,180,25,    ,   ,CHES,844-367-5240
3810,WSC,East Greenville,PA,180,11,    ,   ,CHES,844-367-5240
3817,WNM,Orlando,FL,180,   ,22,   ,CHES,844-367-5240
3823,WSC,LINCOLN,NE,180,   ,    ,   ,CHES,844-367-5240
3824,WSC,Westminster,CO,180,4,    ,   ,CHES,844-367-5240
3825,WSC,Havelock,NC,180,   ,1,   ,CHES,844-367-5240
3826,WSC,LUBBOCK,TX,180,   ,1,   ,CHES,844-367-5240
3827,WSC,Richmond,TX,180,25,    ,   ,CHES,844-367-5240
3828,WSC,Longview,TX,180,18,    ,   ,CHES,844-367-5240
3830,WSC,Little Egg Harbor,NJ,180,   ,    ,   ,CHES,844-367-5240
3831,WSC,Portsmouth,VA,180,   ,    ,   ,CHES,844-367-5240
3838,WSC,Tarentum,PA,180,   ,8,   ,CHES,844-367-5240
3842,WSC,Macedon,NY,180,18,    ,   ,CHES,844-367-5240
3843,WSC,Denton,MD,180,   ,    ,   ,CHES,844-367-5240
3850,WSC,Tumwater,WA,180,   ,    ,   ,CHES,844-367-5240
3857,WSC,MONONA,WI,180,   ,    ,   ,CHES,844-367-5240
3858,WSC,Boca Raton,FL,180,25,    ,   ,CHES,844-367-5240
3862,WNM,Holly Hill,FL,90,   ,    ,5,CHES,844-367-5240
3864,WSC,Jacksonville,NC,180,4,    ,   ,CHES,844-367-5240
3867,WSC,Westminster,CO,180,   ,1,   ,CHES,844-367-5240
3868,WSC,Shreveport,LA,180,   ,    ,   ,CHES,844-367-5240
3869,WSC,Richmond,VA,180,   ,    ,   ,CHES,844-367-5240
3870,WNM,Arlington,TX,180,11,    ,   ,CHES,844-367-5240
3874,WSC,Dawsonville,GA,180,   ,    ,   ,CHES,844-367-5240
3877,WSC,GAINESVILLE,FL,180,25,    ,   ,CHES,844-367-5240
3880,WNM,Ashland,VA,90,   ,8,   ,CHES,844-367-5240
3886,WSC,Edinburg,TX,180,25,    ,   ,CHES,844-367-5240
3887,WSC,Avon Park,FL,180,   ,1,   ,CHES,844-367-5240
3888,WSC,San Antonio,TX,180,18,    ,   ,CHES,844-367-5240
3889,WSC,Apex,NC,180,4,    ,   ,CHES,844-367-5240
3899,WNM,Goose Creek,SC,90,18,    ,   ,CHES,844-367-5240
3912,WSC,Ledgewood,NJ,180,   ,    ,   ,CHES,844-367-5240
3935,WNM,Naranja,FL,90,11,    ,   ,CHES,844-367-5240
3947,WSC,CHULA VISTA,CA,120,   ,    ,19,CHES,844-367-5240
3990,WNM,Meridian,MS,90,   ,    ,12,CHES,844-367-5240
4046,WNM,Garland,TX,90,   ,15,   ,CHES,844-367-5240
4048,WNM,Prairieville,LA,90,25,    ,   ,CHES,844-367-5240
4055,WSC,Universal City,TX,180,18,    ,   ,CHES,844-367-5240
4056,WNM,Converse,TX,90,   ,8,   ,CHES,844-367-5240
4063,WSC,FORT MYERS BEACH,FL,180,   ,22,   ,CHES,844-367-5240
4064,WSC,Virginia Beach,VA,180,   ,    ,   ,CHES,844-367-5240
4065,WSC,Wilmington,NC,180,18,    ,   ,CHES,844-367-5240
4101,WSC,LONG BEACH,CA,120,   ,    ,19,CHES,844-367-5240
4102,WSC,Castroville,TX,180,25,    ,   ,CHES,844-367-5240
4103,WSC,Devine,TX,180,25,    ,   ,CHES,844-367-5240
4104,WNM,Denton,TX,90,   ,29,   ,CHES,844-367-5240
4105,WNM,El Paso,TX,90,   ,29,   ,CHES,844-367-5240
4109,SAMS,Bossier City,LA,90,   ,1,   ,CHES,844-367-5240
4111,WSC,Richmond,TX,180,25,    ,   ,CHES,844-367-5240
4112,WSC,Brownsville,TX,180,25,    ,   ,CHES,844-367-5240
4114,WNM,Longview,TX,90,18,    ,   ,CHES,844-367-5240
4115,WSC,Cibolo,TX,180,18,    ,   ,CHES,844-367-5240
4127,WNM,WOODLAND,CA,120,   ,    ,5,CHES,844-367-5240
4129,WSC,Ponchatoula,LA,180,   ,    ,   ,CHES,844-367-5240
4130,WSC,Kyle,TX,180,   ,1,   ,CHES,844-367-5240
4131,WSC,San Antonio,TX,180,18,    ,   ,CHES,844-367-5240
4132,WSC,DOWNEY,CA,120,   ,    ,5,CHES,844-367-5240
4134,WNM,STANTON,CA,120,   ,    ,   ,CHES,844-367-5240
4137,WSC,Tacoma,WA,180,   ,    ,   ,CHES,844-367-5240
4138,WNM,OMAHA,NE,90,   ,29,   ,CHES,844-367-5240
4139,WNM,OMAHA,NE,90,   ,29,   ,CHES,844-367-5240
4140,WNM,Miami,FL,180,   ,8,   ,CHES,844-367-5240
4141,WNM,Largo,FL,180,   ,15,   ,CHES,844-367-5240
4142,WNM,Orlando,FL,90,   ,29,   ,CHES,844-367-5240
4144,WSC,Augusta,GA,180,   ,    ,   ,CHES,844-367-5240
4145,WNM,Greer,SC,180,   ,    ,   ,CHES,844-367-5240
4147,WNM,Morrisville,NC,90,   ,8,   ,CHES,844-367-5240
4148,WNM,Charlotte,NC,90,   ,    ,5,CHES,844-367-5240
4153,WSC,Old Bridge,NJ,180,   ,    ,   ,CHES,844-367-5240
4156,WSC,Derby,VT,180,4,    ,   ,CHES,844-367-5240
4157,WNM,Cary,NC,90,   ,8,   ,CHES,844-367-5240
4159,WNM,Kissimmee,FL,90,   ,    ,12,CHES,844-367-5240
4160,WNM,Orlando,FL,90,   ,29,   ,CHES,844-367-5240
4161,WSC,Miami,FL,180,11,    ,   ,CHES,844-367-5240
4162,WSC,San Antonio,TX,180,11,    ,   ,CHES,844-367-5240
4163,WSC,Cedar Park,TX,180,18,    ,   ,CHES,844-367-5240
4164,WSC,Kaufman,TX,180,   ,8,   ,CHES,844-367-5240
4165,WSC,Ft. Worth,TX,180,   ,8,   ,CHES,844-367-5240
4169,WNM,EL CAJON,CA,120,   ,    ,5,CHES,844-367-5240
4171,WSC,GARDEN GROVE,CA,120,   ,    ,19,CHES,844-367-5240
4174,WNM,SAN JOSE,CA,120,   ,    ,   ,CHES,844-367-5240
4182,WNM,Plano,TX,90,   ,    ,5,CHES,844-367-5240
4183,WSC,Bryan,TX,180,18,    ,   ,CHES,844-367-5240
4184,WNM,Levittown,NY,180,   ,8,   ,CHES,844-367-5240
4185,WSC,Cumming,GA,180,   ,    ,   ,CHES,844-367-5240
4191,WSC,Richmond,VA,180,   ,    ,   ,CHES,844-367-5240
4193,WNM,Tyler,TX,90,   ,15,   ,CHES,844-367-5240
4194,WSC,Victoria,TX,180,11,    ,   ,CHES,844-367-5240
4195,WSC,Choctaw,OK,180,   ,    ,   ,CHES,844-367-5240
4196,WNM,Aurora,CO,90,25,    ,   ,CHES,844-367-5240
4197,WNM,Orlando,FL,90,   ,15,   ,CHES,844-367-5240
4200,WSC,Columbus,GA,180,   ,    ,   ,CHES,844-367-5240
4201,WSC,EDGEWOOD,NM,180,   ,    ,   ,CHES,844-367-5240
4202,WSC,ROSEVILLE,CA,120,   ,    ,5,CHES,844-367-5240
4206,WNM,Augusta,GA,180,   ,    ,   ,CHES,844-367-5240
4209,WSC,NEBRASKA CITY,NE,90,   ,1,   ,CHES,844-367-5240
4211,WNM,Orlando,FL,90,   ,    ,5,CHES,844-367-5240
4215,WSC,Quinlan,TX,180,11,    ,   ,CHES,844-367-5240
4219,WSC,Buda,TX,180,   ,1,   ,CHES,844-367-5240
4220,WNM,Virginia Beach,VA,90,   ,8,   ,CHES,844-367-5240
4224,WSC,Conover,NC,180,4,    ,   ,CHES,844-367-5240
4237,WSC,Indian Land,SC,180,   ,    ,   ,CHES,844-367-5240
4238,WSC,SANGER,CA,120,   ,    ,   ,CHES,844-367-5240
4240,WSC,Highland Village,TX,180,   ,8,   ,CHES,844-367-5240
4241,WSC,Stillwater,OK,180,   ,    ,   ,CHES,844-367-5240
4244,WSC,PARK RAPIDS,MN,180,   ,15,   ,CHES,844-367-5240
4246,WSC,WADENA,MN,180,   ,15,   ,CHES,844-367-5240
4250,WSC,Morrisville,NC,180,11,    ,   ,CHES,844-367-5240
4253,WSC,SAUK CENTRE,MN,180,18,    ,   ,CHES,844-367-5240
4256,WSC,AMES,IA,180,4,    ,   ,CHES,844-367-5240
4257,WSC,AUSTIN,MN,180,18,    ,   ,CHES,844-367-5240
4258,WSC,Fredericksburg,VA,180,   ,    ,   ,CHES,844-367-5240
4260,WSC,Port St Lucie,FL,180,18,    ,   ,CHES,844-367-5240
4262,WSC,The Villages,FL,180,18,    ,   ,CHES,844-367-5240
4273,WSC,Leland,NC,180,18,    ,   ,CHES,844-367-5240
4274,WSC,Denver,NC,180,11,    ,   ,CHES,844-367-5240
4276,WSC,Taylor,PA,180,18,    ,   ,CHES,844-367-5240
4279,WSC,Midlothian,TX,180,11,    ,   ,CHES,844-367-5240
4281,WSC,LADYSMITH,WI,180,   ,    ,   ,CHES,844-367-5240
4283,WSC,Columbus,GA,180,   ,    ,   ,CHES,844-367-5240
4284,WSC,Lakewood,CO,180,11,    ,   ,CHES,844-367-5240
4288,WSC,Broomfield,CO,180,11,    ,   ,CHES,844-367-5240
4295,WSC,Alexandria,LA,180,   ,    ,   ,CHES,844-367-5240
4298,WSC,Humble,TX,180,18,    ,   ,CHES,844-367-5240
4299,WSC,Lubbock,TX,180,   ,1,   ,CHES,844-367-5240
4303,WSC,Miami,FL,180,11,    ,   ,CHES,844-367-5240
4309,WSC,ORANGEVALE,CA,120,   ,    ,19,CHES,844-367-5240
4317,WSC,TEHACHAPI,CA,120,   ,    ,   ,CHES,844-367-5240
4322,WSC,CRETE,NE,90,18,    ,   ,CHES,844-367-5240
4332,WSC,Orlando,FL,180,25,    ,   ,CHES,844-367-5240
4334,WSC,Weaverville,NC,180,25,    ,   ,CHES,844-367-5240
4335,WSC,Falcon,CO,180,   ,8,   ,CHES,844-367-5240
4340,WSC,HESPERIA,CA,120,   ,    ,   ,CHES,844-367-5240
4341,WSC,TRUTH OR CONSEQUENCES,NM,180,   ,    ,   ,CHES,844-367-5240
4348,WSC,Duncansville,PA,180,11,    ,   ,CHES,844-367-5240
4350,WSC,Kilmarnock,VA,180,   ,    ,   ,CHES,844-367-5240
4354,WNM,Naples,FL,90,   ,    ,19,CHES,844-367-5240
4357,WNM,Pensacola,FL,180,   ,8,   ,CHES,844-367-5240
4358,WSC,OMAHA,NE,180,   ,    ,   ,CHES,844-367-5240
4365,WSC,Orlando,FL,180,25,    ,   ,CHES,844-367-5240
4366,WNM,El Paso,TX,180,11,    ,   ,CHES,844-367-5240
4367,WNM,Texarkana,TX,90,   ,29,   ,CHES,844-367-5240
4368,WSC,Ocala,FL,180,   ,22,   ,CHES,844-367-5240
4371,WNM,Texarkana,TX,90,   ,29,   ,CHES,844-367-5240
4373,WNM,Wake Village,TX,90,   ,29,   ,CHES,844-367-5240
4374,WSC,LITCHFIELD,MN,180,18,    ,   ,CHES,844-367-5240
4377,WSC,CRAIG,CO,180,   ,22,   ,CHES,844-367-5240
4378,WSC,Onley,VA,180,   ,    ,   ,CHES,844-367-5240
4380,WNM,Coral Springs,FL,90,   ,    ,5,CHES,844-367-5240
4384,WSC,Mt. Pleasant,SC,180,   ,    ,   ,CHES,844-367-5240
4387,WSC,Worcester,MA,180,   ,    ,   ,CHES,844-367-5240
4388,WNM,Waynesboro,VA,90,   ,1,   ,CHES,844-367-5240
4389,WSC,Woodsville,NH,180,   ,15,   ,CHES,844-367-5240
4390,WNM,Enid,OK,90,   ,22,   ,CHES,844-367-5240
4392,WSC,VICTORVILLE,CA,120,   ,    ,   ,CHES,844-367-5240
4393,WSC,NORTH HIGHLANDS,CA,120,   ,    ,12,CHES,844-367-5240
4394,WSC,Spokane,WA,180,   ,    ,   ,CHES,844-367-5240
4403,WSC,Queensbury,NY,180,25,    ,   ,CHES,844-367-5240
4404,WSC,Etters,PA,180,18,    ,   ,CHES,844-367-5240
4409,WSC,Rockmart,GA,180,   ,    ,   ,CHES,844-367-5240
4410,WSC,Granite Falls,NC,180,4,    ,   ,CHES,844-367-5240
4415,WNM,El Paso,TX,90,25,    ,   ,CHES,844-367-5240
4416,WSC,Houston,TX,180,18,    ,   ,CHES,844-367-5240
4420,WSC,Batesburg-Leesville,SC,180,   ,    ,   ,CHES,844-367-5240
4421,WNM,Columbus,GA,180,   ,    ,   ,CHES,844-367-5240
4425,WNM,Orlando,FL,90,   ,    ,5,CHES,844-367-5240
4426,WNM,Columbus,GA,180,   ,    ,   ,CHES,844-367-5240
4427,WSC,Tallahassee,FL,180,18,    ,   ,CHES,844-367-5240
4428,WSC,Asheville,NC,180,   ,15,   ,CHES,844-367-5240
4431,WNM,Mooresville,NC,90,   ,    ,5,CHES,844-367-5240
4432,WNM,Newton,NC,180,18,    ,   ,CHES,844-367-5240
4434,WNM,Ocala,FL,90,   ,    ,19,CHES,844-367-5240
4436,WSC,Alpharetta,GA,180,   ,    ,   ,CHES,844-367-5240
4440,WSC,Irmo,SC,180,   ,    ,   ,CHES,844-367-5240
4441,WNM,Palm Springs Village,FL,90,   ,    ,5,CHES,844-367-5240
4443,WNM,Anderson,SC,90,   ,    ,5,CHES,844-367-5240
4444,WSC,Jacksonville,FL,180,18,    ,   ,CHES,844-367-5240
4445,WNM,Clemson,SC,90,   ,    ,12,CHES,844-367-5240
4446,WSC,West Palm Beach,FL,180,   ,15,   ,CHES,844-367-5240
4452,WNM,Greenville,SC,180,   ,    ,   ,CHES,844-367-5240
4453,WNM,Greenville,TX,90,   ,29,   ,CHES,844-367-5240
4456,WSC,Somerdale,NJ,180,   ,    ,   ,CHES,844-367-5240
4457,WSC,Bennettsville,SC,180,   ,    ,   ,CHES,844-367-5240
4458,WSC,Holly Springs,NC,180,18,    ,   ,CHES,844-367-5240
4459,WSC,Nashville,NC,180,   ,1,   ,CHES,844-367-5240
4464,WNM,Amarillo,TX,90,   ,22,   ,CHES,844-367-5240
4465,WNM,Cypress,TX,90,   ,29,   ,CHES,844-367-5240
4466,WNM,Sugar Land,TX,180,25,    ,   ,CHES,844-367-5240
4468,WNM,Katy,TX,90,   ,29,   ,CHES,844-367-5240
4471,WSC,RAWLINS,WY,180,   ,    ,   ,CHES,844-367-5240
4472,WSC,Lithonia,GA,180,   ,    ,   ,CHES,844-367-5240
4476,WSC,Chesterfield,VA,180,   ,    ,   ,CHES,844-367-5240
4477,WSC,High Point,NC,180,11,    ,   ,CHES,844-367-5240
4484,WSC,Raleigh,NC,180,25,    ,   ,CHES,844-367-5240
4487,WSC,Aiken,SC,180,   ,    ,   ,CHES,844-367-5240
4488,WSC,MARINA,CA,120,   ,    ,12,CHES,844-367-5240
4491,WNM,Grand Junction,CO,90,   ,8,   ,CHES,844-367-5240
4498,WNM,Coral Springs,FL,90,   ,    ,5,CHES,844-367-5240
4499,WSC,Zebulon,NC,180,18,    ,   ,CHES,844-367-5240
4501,WSC,West Brownsville,PA,180,   ,22,   ,CHES,844-367-5240
4503,WSC,Grand Prairie,TX,180,25,    ,   ,CHES,844-367-5240
4506,WSC,Columbia,SC,180,   ,    ,   ,CHES,844-367-5240
4508,WSC,Penitas,TX,180,11,    ,   ,CHES,844-367-5240
4509,WSC,Benbrook,TX,90,   ,22,   ,CHES,844-367-5240
4512,WSC,Katy,TX,180,   ,1,   ,CHES,844-367-5240
4514,WSC,Winchester,VA,180,   ,    ,   ,CHES,844-367-5240
4517,WNM,Albany,GA,180,   ,    ,   ,CHES,844-367-5240
4519,WNM,Hinesville,GA,180,   ,    ,   ,CHES,844-367-5240
4520,WSC,Tallahassee,FL,180,   ,1,   ,CHES,844-367-5240
4521,WSC,Lexington,SC,180,   ,    ,   ,CHES,844-367-5240
4525,WNM,Hinesville,GA,180,   ,    ,   ,CHES,844-367-5240
4526,WSC,Houston,TX,180,18,    ,   ,CHES,844-367-5240
4527,WNM,Waycross,GA,180,   ,    ,   ,CHES,844-367-5240
4528,WNM,Dalton,GA,180,   ,    ,   ,CHES,844-367-5240
4530,WNM,Savannah,GA,180,   ,    ,   ,CHES,844-367-5240
4538,WSC,Katy,TX,180,4,    ,   ,CHES,844-367-5240
4545,WNM,Wilson,NC,90,   ,1,   ,CHES,844-367-5240
4546,WNM,Vero Beach,FL,90,   ,8,   ,CHES,844-367-5240
4554,WSC,Austin,TX,90,   ,8,   ,CHES,844-367-5240
4556,WSC,Savannah,GA,180,   ,    ,   ,CHES,844-367-5240
4558,WSC,Covington,GA,180,   ,    ,   ,CHES,844-367-5240
4560,WNM,West Palm Beach,FL,90,   ,8,   ,CHES,844-367-5240
4561,WNM,Jacksonville,FL,90,   ,    ,12,CHES,844-367-5240
4563,WNM,Dania Beach,FL,90,   ,    ,5,CHES,844-367-5240
4564,WSC,Goldsboro,NC,180,   ,15,   ,CHES,844-367-5240
4565,WNM,The Villages,FL,90,25,    ,   ,CHES,844-367-5240
4567,WSC,Thornton,CO,180,18,    ,   ,CHES,844-367-5240
4568,WSC,BLAIR,NE,180,   ,    ,   ,CHES,844-367-5240
4570,WSC,Napanoch,NY,180,11,    ,   ,CHES,844-367-5240
4574,WSC,Concord,NC,180,25,    ,   ,CHES,844-367-5240
4577,WNM,Ruston,LA,90,   ,29,   ,CHES,844-367-5240
4582,WNM,Navarre,FL,90,   ,    ,5,CHES,844-367-5240
4583,WSC,Greenville,SC,180,   ,    ,   ,CHES,844-367-5240
4585,WNM,Owasso,OK,90,   ,1,   ,CHES,844-367-5240
4586,WNM,Biloxi,MS,90,   ,1,   ,CHES,844-367-5240
4588,WSC,Orlando,FL,180,25,    ,   ,CHES,844-367-5240
4593,WSC,Rock Hill,SC,180,   ,    ,   ,CHES,844-367-5240
4594,WSC,Cherryville,NC,180,25,    ,   ,CHES,844-367-5240
4595,WNM,Plantation,FL,90,   ,    ,5,CHES,844-367-5240
4597,WSC,North Tonawanda,NY,180,4,    ,   ,CHES,844-367-5240
4599,WSC,Timnath,CO,180,18,    ,   ,CHES,844-367-5240
4600,WSC,GRETNA,NE,180,   ,    ,   ,CHES,844-367-5240
4601,WSC,LAS CRUCES,NM,180,   ,    ,   ,CHES,844-367-5240
4605,WNM,Tyler,TX,90,   ,15,   ,CHES,844-367-5240
4606,WSC,OSCEOLA,IA,90,   ,22,   ,CHES,844-367-5240
4612,WSC,Hamburg,PA,180,   ,1,   ,CHES,844-367-5240
4615,WSC,Sapulpa,OK,180,   ,    ,   ,CHES,844-367-5240
4616,WSC,Cleveland,GA,180,   ,    ,   ,CHES,844-367-5240
4617,WNM,Pompano Beach,FL,90,   ,    ,12,CHES,844-367-5240
4618,WNM,League City,TX,90,   ,8,   ,CHES,844-367-5240
4619,WNM,Tupelo,MS,90,   ,8,   ,CHES,844-367-5240
4623,WSC,Newport News,VA,180,   ,    ,   ,CHES,844-367-5240
4627,WSC,Denton,TX,180,25,    ,   ,CHES,844-367-5240
4636,WSC,Appomattox,VA,180,   ,    ,   ,CHES,844-367-5240
4637,WSC,Broken Arrow,OK,180,   ,    ,   ,CHES,844-367-5240
4638,WSC,Ruckersville,VA,180,   ,    ,   ,CHES,844-367-5240
4639,WSC,Elizabeth,CO,180,   ,22,   ,CHES,844-367-5240
4643,WSC,Baden,PA,180,   ,15,   ,CHES,844-367-5240
4644,WSC,Moon Township,PA,180,   ,22,   ,CHES,844-367-5240
4653,WSC,CHEYENNE,WY,180,   ,    ,   ,CHES,844-367-5240
4655,WNM,Broken Arrow,OK,90,   ,8,   ,CHES,844-367-5240
4659,WNM,Baton Rouge,LA,90,18,    ,   ,CHES,844-367-5240
4664,WSC,Conway,SC,180,   ,    ,   ,CHES,844-367-5240
4667,WNM,Clearwater,FL,90,   ,    ,19,CHES,844-367-5240
4674,WNM,Nacogdoches,TX,90,   ,22,   ,CHES,844-367-5240
4676,WNM,ALBUQUERQUE,NM,90,   ,15,   ,CHES,844-367-5240
4677,WSC,MUSKEGO,WI,180,   ,    ,   ,CHES,844-367-5240
4679,WSC,Denham Springs,LA,180,   ,    ,   ,CHES,844-367-5240
4681,WSC,Tampa,FL,180,11,    ,   ,CHES,844-367-5240
4682,WSC,Gordonsville,VA,180,   ,    ,   ,CHES,844-367-5240
4683,WSC,Baton Rouge,LA,180,   ,    ,   ,CHES,844-367-5240
4687,WSC,King Of Prussia,PA,180,25,    ,   ,CHES,844-367-5240
4690,WSC,St Petersburg,FL,180,   ,8,   ,CHES,844-367-5240
4697,WSC,Lynchburg,VA,180,   ,    ,   ,CHES,844-367-5240
4702,SAMS,Houston,TX,90,25,    ,   ,CHES,844-367-5240
4703,SAMS,ALBUQUERQUE,NM,90,   ,15,   ,CHES,844-367-5240
4704,SAMS,FRESNO,CA,120,   ,    ,26,CHES,844-367-5240
4709,SAMS,Corona,CA,120,   ,    ,5,CHES,844-367-5240
4710,SAMS,Chesapeake,VA,90,   ,29,   ,CHES,844-367-5240
4711,SAMS,Virginia Beach,VA,90,   ,29,   ,CHES,844-367-5240
4712,SAMS,Houston,TX,90,   ,    ,5,CHES,844-367-5240
4713,SAMS,Shenandoah,TX,180,   ,1,   ,CHES,844-367-5240
4720,SAMS,Austin,TX,90,   ,29,   ,CHES,844-367-5240
4721,SAMS,Houston,TX,180,   ,15,   ,CHES,844-367-5240
4722,SAMS,Williamstown,NJ,90,   ,    ,19,CHES,844-367-5240
4729,SAMS,Sterling,VA,90,   ,    ,5,CHES,844-367-5240
4731,SAMS,OK City (Warr Acres),OK,90,25,    ,   ,CHES,844-367-5240
4734,WSC,Arvada,CO,180,18,    ,   ,CHES,844-367-5240
4735,SAMS,La Habra,CA,120,   ,    ,   ,CHES,844-367-5240
4736,SAMS,APPLE VALLEY,MN,90,   ,1,   ,CHES,844-367-5240
4738,SAMS,EAGAN,MN,180,   ,1,   ,CHES,844-367-5240
4739,SAMS,Snellville,GA,180,   ,    ,   ,CHES,844-367-5240
4740,SAMS,Southaven,MS,90,   ,22,   ,CHES,844-367-5240
4742,SAMS,Fort Worth,TX,90,18,    ,   ,CHES,844-367-5240
4743,SAMS,Plano,TX,180,   ,1,   ,CHES,844-367-5240
4745,SAMS,Thornton,CO,90,   ,    ,12,CHES,844-367-5240
4747,WNM,Northglenn,CO,90,   ,    ,12,CHES,844-367-5240
4757,WNM,Lacey,WA,180,   ,    ,   ,CHES,844-367-5240
4759,WNM,CITRUS HEIGHTS,CA,120,   ,    ,   ,CHES,844-367-5240
4761,SAMS,Norman,OK,90,   ,8,   ,CHES,844-367-5240
4762,WNM,DIAMOND BAR,CA,120,   ,    ,5,CHES,844-367-5240
4763,SAMS,Sugar Land,TX,90,   ,22,   ,CHES,844-367-5240
4764,SAMS,Katy,TX,90,   ,29,   ,CHES,844-367-5240
