Store,Offsite Storage Pickup Date,Service  Hours,Storage Vendor,Offsite Storage Box  Count
4359,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4365,7/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4366,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4367,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4368,TBD,7 am - 6 pm,Vital Records Control (VRC),63
4370,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4371,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4372,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
4373,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4374,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4375,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4376,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4377,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4378,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4380,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4381,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4383,TBD,7 am - 6 pm,Vital Records Control (VRC),87
4384,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4387,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4388,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
4389,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4390,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4392,5/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4393,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4394,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),7
4395,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey was not completed
4399,9/8/2023,7 am - 6 pm,Vital Records Control (VRC),29
4403,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),80
4404,9/13/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
4405,6/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4407,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4409,7/18/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
4410,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4412,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4413,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4414,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4415,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4416,8/9/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
4417,9/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4420,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4421,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),26
4423,TBD,7 am - 6 pm,Vital Records Control (VRC),117
4424,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4425,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4426,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4427,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4428,6/19/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
4430,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
4431,TBD,7 am - 6 pm,Vital Records Control (VRC),32
4432,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4434,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4435,TBD,7 am - 6 pm,Vital Records Control (VRC),Reported 0
4436,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
4438,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
4439,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4440,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4441,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4443,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4444,8/1/2023,7 am - 6 pm,Vital Records Control (VRC),78
4445,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4446,9/22/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey was not completed
4450,9/13/2023,7 am - 6 pm,Vital Records Control (VRC),20
4451,9/6/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
4452,9/12/2023,7 am - 6 pm,Vital Records Control (VRC),17
4453,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),39
4456,TBD,7 am - 6 pm,Vital Records Control (VRC),Reported 0
4457,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4458,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4459,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4460,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4461,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),16
4464,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4465,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),1
4466,9/6/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
4468,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4469,9/27/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
4470,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4471,9/28/2023,7 am - 6 pm,Vital Records Control (VRC),50
4472,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4473,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey completeed/ Box Data Was Not Entered
4474,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),94
4475,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
4476,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4477,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4478,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
4479,TBD,7 am - 6 pm,Vital Records Control (VRC),12
4482,9/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4483,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
4484,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4487,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
4488,7/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4490,8/16/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
4491,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4494,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4497,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),38
4498,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4499,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),18
4501,8/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4503,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4504,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
4506,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),27
4508,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4509,TBD,7 am - 6 pm,Vital Records Control (VRC),71
4511,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4512,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4514,9/28/2023,7 am - 6 pm,Vital Records Control (VRC),16
4516,TBD,7 am - 6 pm,Vital Records Control (VRC),4
4517,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4519,9/19/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
4520,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4521,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),72
4524,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4525,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4526,TBD,7 am - 6 pm,Vital Records Control (VRC),237
4527,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4528,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4529,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
4530,TBD,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey was not completed
4531,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),15
4533,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4538,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4540,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4543,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4545,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4546,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
4553,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),55
4554,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4556,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4557,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4558,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4560,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),4
4561,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
4563,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4564,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4565,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4567,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),22
4568,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4569,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),82
4570,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4574,9/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4577,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4579,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4580,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4581,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4582,5/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4583,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
4585,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4586,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4588,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4589,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4590,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4591,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4593,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),97
4594,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4595,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4597,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
4599,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4600,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4601,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4603,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),151
4605,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4606,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4607,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4609,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),69
4611,7/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4612,6/16/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4615,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4616,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4617,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4618,8/14/2023,7 am - 6 pm,Vital Records Control (VRC),12
4619,TBD,7 am - 6 pm,Vital Records Control (VRC),3
4623,TBD,7 am - 6 pm,Vital Records Control (VRC),17
4625,8/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4626,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4627,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4631,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
4635,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4636,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4637,3/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4638,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),99
4639,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4641,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),159
4643,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),21
4644,9/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4648,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
4653,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
4654,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4655,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4657,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4659,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4660,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4664,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4667,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4669,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4671,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4672,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4673,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4674,9/7/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
4676,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4677,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),55
4678,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4679,5/16/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4681,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),19
4682,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4683,5/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4686,9/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4687,9/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4689,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4690,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4691,5/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4692,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4695,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4696,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4697,5/23/2023,7 am - 6 pm,Vital Records Control (VRC),125
4699,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4700,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4706,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4734,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4747,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4756,9/1/2023,7 am - 6 pm,Vital Records Control (VRC),22
4757,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4759,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
4762,6/15/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
4772,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4826,5/2/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey completeed/ Box Data Was Not Entered
4848,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4849,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
4865,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),40
5003,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5005,4/13/2023,7 am - 6 pm,Vital Records Control (VRC),24
5007,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5008,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5012,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5013,9/8/2023,7 am - 6 pm,Vital Records Control (VRC),8
5014,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5021,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5022,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5023,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5025,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),160
5027,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5028,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),3
5029,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5030,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5031,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),12
5032,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),197
5033,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5034,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5035,TBD,7 am - 6 pm,Vital Records Control (VRC),29
5036,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5037,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5038,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5039,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5040,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5041,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5043,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5044,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5045,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5046,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),34
5047,9/7/2023,7 am - 6 pm,Vital Records Control (VRC),43
5048,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),31
5049,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5051,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),104
5054,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),50
5055,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5056,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5057,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5058,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5059,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),7
5060,9/25/2023,7 am - 6 pm,Vital Records Control (VRC),11
5062,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),11
5063,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5064,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5065,5/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5066,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),89
5070,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5071,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5072,9/7/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey was not completed
5073,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5075,4/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5076,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),22
5077,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5078,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5079,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5080,8/4/2023,7 am - 6 pm,Vital Records Control (VRC),97
5081,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5082,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5083,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5085,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5087,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5088,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),113
5089,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),14
5090,9/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5091,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5092,TBD,7 am - 6 pm,Vital Records Control (VRC),99
5093,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5094,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5095,9/6/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5096,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5097,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5098,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5099,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5100,5/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5101,TBD,7 am - 6 pm,Vital Records Control (VRC),23
5102,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),15
5103,9/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5104,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),49
5105,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5106,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),14
5107,7/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5108,7/20/2023,7 am - 6 pm,Vital Records Control (VRC),19
5109,5/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5110,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5111,8/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5113,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5115,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5116,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),66
5117,8/14/2023,7 am - 6 pm,Vital Records Control (VRC),77
5118,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5119,TBD,7 am - 6 pm,Vital Records Control (VRC),9
5122,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5123,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5124,9/15/2023,7 am - 6 pm,Vital Records Control (VRC),302
5125,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5126,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5127,3/16/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5129,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5130,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5131,9/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5132,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5133,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5134,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5135,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5136,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5137,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5139,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5140,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5141,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5142,7/18/2023,7 am - 6 pm,Vital Records Control (VRC),115
5143,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5144,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),84
5145,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5146,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5147,7/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5148,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5149,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5150,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5151,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),2
5152,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5154,TBD,7 am - 6 pm,Vital Records Control (VRC),4
5155,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5156,9/8/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey was not completed
5157,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5159,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),44
5160,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5162,9/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5165,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5166,4/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5167,9/15/2023,7 am - 6 pm,Vital Records Control (VRC),103
5168,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5170,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5172,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5173,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5174,TBD,7 am - 6 pm,Vital Records Control (VRC),17
5175,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),39
5178,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5179,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5180,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5182,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5183,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5184,TBD,7 am - 6 pm,Vital Records Control (VRC),9
5185,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5186,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5188,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5189,9/22/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5190,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5191,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5192,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),148
5193,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5195,9/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5196,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5197,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5198,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),89
5199,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5200,8/9/2023,7 am - 6 pm,Vital Records Control (VRC),88
5201,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5202,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5203,6/20/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey completeed/ Box Data Was Not Entered
5204,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5205,TBD,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5206,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5207,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5210,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),12
5211,9/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
