Store #,Shipping City,State,Zip Code,Tier Name,Article #,Store Type
1505,Pikeville,KY,41501,Tier 04,100673608,Supercenter
1506,Manchester,IA,52057,Tier 05,100673609,Supercenter
1507,Wichita,KS,67226,Tier 05,100673609,Supercenter
1508,Sheridan,WY,82801,Tier 04,100673608,Supercenter
1509,Maquoketa,IA,52060,Tier 05,100673609,Supercenter
1510,Florence,KY,41042,Tier 04,100673608,Supercenter
1511,Miramar,FL,33025,Tier 03,100673607,Supercenter
1512,Chandler,AZ,85224,Tier 04,100673608,Supercenter
1513,Palm Harbor,FL,34684,Tier 01 ,100673605,Supercenter
1514,Arnold,MO,63010,Tier 03,100673607,Supercenter
1515,Germantown,WI,53022,Tier 05,100673609,Supercenter
1516,Borger,TX,79007,Tier 05,100673609,Supercenter
1517,Pompano Beach,FL,33064,Tier 03,100673607,Supercenter
1518,Indianapolis,IN,46268,Tier 04,100673608,Supercenter
1519,Jackson,OH,45640,Tier 05,100673609,Supercenter
1520,Aberdeen,SD,57401,Tier 04,100673608,Supercenter
1521,Cincinnati,OH,45239,Tier 04,100673608,Supercenter
1522,Elkins,WV,26241,Tier 04,100673608,Supercenter
1523,Glen Allen,VA,23060,Tier 04,100673608,Supercenter
1524,Chester,VA,23831,Tier 03,100673607,Supercenter
1525,Mechanicsville,VA,23111,Tier 04,100673608,Supercenter
1526,Storm Lake,IA,50588,Tier 04,100673608,Supercenter
1527,Elizabeth City,NC,27909,Tier 03,100673607,Supercenter
1528,Cedar Rapids,IA,52402,Tier 05,100673609,Supercenter
1529,York,PA,17402,Tier 05,100673609,Supercenter
1530,Cleveland,MS,38732,Tier 03,100673607,Supercenter
1531,Carpentersville,IL,60110,Tier 02 ,100673606,Supercenter
1532,Glendale,AZ,85308,Tier 04,100673608,Supercenter
1533,Peoria,AZ,85345,Tier 04,100673608,Supercenter
1534,Bismarck,ND,58504,Tier 05,100673609,Supercenter
1535,Sioux Falls,SD,57106,Tier 04,100673608,Supercenter
1536,St Petersburg,FL,33708,Tier 01 ,100673605,Supercenter
1537,Gettysburg,PA,17325,Tier 03,100673607,Wal-Mart
1538,Brookings,SD,57006,Tier 04,100673608,Supercenter
1539,Ontario,OH,44906,Tier 05,100673609,Supercenter
1540,South Haven,MI,49090,Tier 05,100673609,Supercenter
1541,West Palm Beach,FL,33411,Tier 03,100673607,Supercenter
1542,Gaylord,MI,49735,Tier 05,100673609,Supercenter
1543,Spear Fish,SD,57783,Tier 05,100673609,Supercenter
1544,Clarksburg,WV,26301,Tier 04,100673608,Supercenter
1545,Grand Forks,ND,58201,Tier 05,100673609,Supercenter
1546,Iowa Falls,IA,50126,Tier 05,100673609,Wal-Mart
1547,Lafayette,IN,47905,Tier 05,100673609,Supercenter
1548,Watseka,IL,60970,Tier 05,100673609,Supercenter
1549,Phoenix,AZ,85035,Tier 04,100673608,Supercenter
1550,Gunnison,CO,81230,Tier 05,100673609,Wal-Mart
1551,Franklin,WI,53132,Tier 05,100673609,Supercenter
1552,Salisbury,NC,28144,Tier 03,100673607,Supercenter
1553,Bloomingdale,IL,60108,Tier 05,100673609,Supercenter
1554,Stockton,CA,95212,Tier 05,100673609,Supercenter
1555,El Centro,CA,92243,Tier 04,100673608,Supercenter
1556,Orland Hills,IL,60487,Tier 02 ,100673606,Supercenter
1557,Fishers,IN,46037,Tier 04,100673608,Supercenter
1558,Eden,NC,27288,Tier 03,100673607,Supercenter
1559,Las Vegas,NV,89110,Tier 04,100673608,Wal-Mart
1560,Las Vegas,NV,89119,Tier 04,100673608,Supercenter
1561,Memphis,TN,38128,Tier 03,100673607,Supercenter
1562,Coon Rapids,MN,55448,Tier 04,100673608,Wal-Mart
1563,Lancaster,CA,93536,Tier 05,100673609,Supercenter
1564,New Boston,OH,45662,Tier 05,100673609,Supercenter
1565,Williston,ND,58801,Tier 05,100673609,Supercenter
1566,Goshen,IN,46526,Tier 04,100673608,Supercenter
1567,Dickinson,ND,58601,Tier 05,100673609,Supercenter
1568,Hermitage,PA,16148,Tier 03,100673607,Supercenter
1569,Maysville,KY,41056,Tier 04,100673608,Supercenter
1570,Auburn,IN,46706,Tier 04,100673608,Supercenter
1571,Mukwonago,WI,53149,Tier 05,100673609,Supercenter
1572,Vernal,UT,84078,Tier 04,100673608,Supercenter
1573,Price,UT,84501,Tier 04,100673608,Supercenter
1574,Bakersfield,CA,93306,Tier 05,100673609,Supercenter
1575,Oroville,CA,95965,Tier 05,100673609,Supercenter
1576,Schererville,IN,46375,Tier 05,100673609,Wal-Mart
1577,Buffalo,MN,55313,Tier 04,100673608,Supercenter
1578,Roswell,GA,30076,Tier 01 ,100673605,Supercenter
1579,Oxford,NC,27565,Tier 03,100673607,Supercenter
1580,Indianapolis,IN,46229,Tier 04,100673608,Supercenter
1581,Fargo,ND,58103,Tier 05,100673609,Supercenter
1583,Madera,CA,93637,Tier 05,100673609,Wal-Mart
1584,Las Vegas,NV,89103,Tier 04,100673608,Supercenter
1585,North Platte,NE,69101,Tier 02 ,100673606,Supercenter
1586,Austell,GA,30106,Tier 02 ,100673606,Supercenter
1587,Modesto,CA,95350,Tier 05,100673609,Wal-Mart
1588,Victorville,CA,92395,Tier 05,100673609,Supercenter
1589,Delray Beach,FL,33484,Tier 03,100673607,Supercenter
1590,Hialeah,FL,33015-5127,Tier 01 ,100673605,Supercenter
1591,Harrisburg,PA,17111,Tier 05,100673609,Supercenter
1592,Bad Axe,MI,48413,Tier 05,100673609,Supercenter
1593,Coldwater,MI,49036,Tier 05,100673609,Supercenter
1594,Heath,OH,43056,Tier 04,100673608,Supercenter
1595,Marysville,OH,43040,Tier 04,100673608,Supercenter
1596,Boling Brook,IL,60440,Tier 02 ,100673606,Supercenter
1597,Tulsa,OK,74133,Tier 03,100673607,Supercenter
1598,Phoenix,AZ,85032,Tier 04,100673608,Supercenter
1599,Overland Park,KS,66210,Tier 05,100673609,Supercenter
1600,Ridgecrest,CA,93555,Tier 05,100673609,Supercenter
1601,Carmel,IN,46033,Tier 04,100673608,Supercenter
1602,Springfield,IL,62704,Tier 05,100673609,Supercenter
1603,Chester,SC,29706,Tier 03,100673607,Supercenter
1604,Rapid City,SD,57701,Tier 05,100673609,Supercenter
1605,Pensacola,FL,32506,Tier 01 ,100673605,Supercenter
1606,Hixson,TN,37343,Tier 04,100673608,Supercenter
1607,Lewistown,PA,17044,Tier 04,100673608,Supercenter
1608,Red Bluff,CA,96080,Tier 05,100673609,Supercenter
1609,Grand Rapids,MN,55744,Tier 05,100673609,Supercenter
1610,Greece,NY,14626,Tier 02 ,100673606,Wal-Mart
1611,Fort Gratiot,MI,48059,Tier 05,100673609,Supercenter
1612,Tucson,AZ,85746,Tier 04,100673608,Supercenter
1613,High Point,NC,27263,Tier 03,100673607,Supercenter
1614,Durham,NC,27704,Tier 03,100673607,Supercenter
1615,Pittsburg,CA,94565,Tier 05,100673609,Wal-Mart
1616,Susanville,CA,96130,Tier 05,100673609,Wal-Mart
1617,Casper,WY,82609,Tier 05,100673609,Supercenter
1618,Merrillville,IN,46410,Tier 05,100673609,Supercenter
1619,Rochester,NY,14623,Tier 02 ,100673606,Supercenter
1620,Brewton,AL,36426,Tier 01 ,100673605,Supercenter
1621,Centerville,IA,52544,Tier 05,100673609,Supercenter
1622,Tiffin,OH,44883,Tier 05,100673609,Supercenter
1623,Wilkes Barre,PA,18702,Tier 02 ,100673606,Supercenter
1624,Bakersfield,CA,93306,Tier 05,100673609,Supercenter
1625,Le Mars,IA,51031,Tier 04,100673608,Supercenter
1626,Oklahoma City,OK,73134,Tier 03,100673607,Supercenter
1627,Dilworth,MN,56529,Tier 05,100673609,Supercenter
1628,Sandusky,OH,44870,Tier 04,100673608,Supercenter
1629,Brazil,IN,47834,Tier 04,100673608,Wal-Mart
1630,Yreka,CA,96097,Tier 05,100673609,Supercenter
1631,Hampton,VA,23666,Tier 03,100673607,Supercenter
1632,Alexandria,MN,56308,Tier 05,100673609,Supercenter
1633,Saint Cloud,MN,56303,Tier 04,100673608,Supercenter
1634,Little Falls,MN,56345,Tier 05,100673609,Supercenter
1635,Waukesha,WI,53189,Tier 05,100673609,Supercenter
1636,Minot,ND,58701,Tier 05,100673609,Supercenter
1637,Omaha,NE,68134,Tier 04,100673608,Supercenter
1638,Eufaula,AL,36027,Tier 01 ,100673605,Supercenter
1639,Rochester,IN,46975,Tier 04,100673608,Supercenter
1640,State College,PA,16803,Tier 03,100673607,Supercenter
1641,Williamston,NC,27892,Tier 03,100673607,Supercenter
1642,Charlotte,MI,48813,Tier 05,100673609,Supercenter
1643,Fon Du Lac,WI,54937,Tier 05,100673609,Supercenter
1644,Lewisburg,PA,17837,Tier 05,100673609,Supercenter
1645,Hanford,CA,93230,Tier 04,100673608,Supercenter
1646,Mesa,AZ,85208,Tier 04,100673608,Supercenter
1647,Decatur,IN,46733,Tier 04,100673608,Supercenter
1648,Carson City,NV,89705,Tier 05,100673609,Supercenter
1649,Jamestown,ND,58401,Tier 05,100673609,Supercenter
1650,Saukville,WI,53080,Tier 05,100673609,Supercenter
1651,American Canyon,CA,94503,Tier 05,100673609,Supercenter
1652,Dublin,VA,24084,Tier 04,100673608,Supercenter
1653,Weston,WV,26452,Tier 04,100673608,Supercenter
1654,Baxter,MN,56425,Tier 05,100673609,Supercenter
1655,Crawfordsville,IN,47933,Tier 05,100673609,Supercenter
1656,Meadville,PA,16335,Tier 02 ,100673606,Supercenter
1657,Faribault,MN,55021,Tier 05,100673609,Supercenter
1658,Thomson,GA,30824,Tier 01 ,100673605,Supercenter
1659,Brighton,CO,80601,Tier 05,100673609,Supercenter
1660,Palmdale,CA,93351,Tier 05,100673609,Supercenter
1661,Kinston,NC,28504,Tier 03,100673607,Supercenter
1662,Statesville,NC,28625,Tier 03,100673607,Supercenter
1663,Waynesville,NC,28786,Tier 03,100673607,Supercenter
1664,Wilson,NC,27893,Tier 03,100673607,Supercenter
1665,Muncie,IN,47304,Tier 05,100673609,Supercenter
1666,Charlotte,NC,28205,Tier 03,100673607,Supercenter
1667,Wabash,IN,46992,Tier 04,100673608,Supercenter
1668,Gurnee,IL,60031,Tier 02 ,100673606,Supercenter
1669,Eau Claire,WI,54701,Tier 05,100673609,Supercenter
1670,Wyomissing,PA,19610,Tier 05,100673609,Wal-Mart
1671,Papillion,NE,68133,Tier 05,100673609,Supercenter
1672,Ashland,WI,54806,Tier 05,100673609,Supercenter
1673,Canadaigua,NY,14424,Tier 02 ,100673606,Supercenter
1674,Hagerstown,MD,21740,Tier 03,100673607,Supercenter
1675,Lebanon,KY,40033,Tier 04,100673608,Supercenter
1676,Tell City,IN,47586,Tier 04,100673608,Supercenter
1677,New Hartford,NY,13413,Tier 03,100673607,Supercenter
1678,Delafield,WI,53018,Tier 05,100673609,Supercenter
1679,Onalaska,WI,54650,Tier 05,100673609,Supercenter
1680,Miami,FL,33196-1000,Tier 02 ,100673606,Supercenter
1681,Mt Prospect,IL,60056,Tier 05,100673609,Supercenter
1682,Chesapeake,VA,23321,Tier 03,100673607,Supercenter
1683,Shenandoah,IA,51601,Tier 04,100673608,Supercenter
1684,Everett,PA,15537,Tier 04,100673608,Wal-Mart
1685,Pierre,SD,57501,Tier 04,100673608,Supercenter
1686,Salt Lake City,UT,84123,Tier 04,100673608,Supercenter
1687,Suffolk,VA,23434,Tier 03,100673607,Supercenter
1688,Virginia Beach,VA,23452,Tier 03,100673607,Supercenter
1689,Aurora,CO,80015,Tier 05,100673609,Supercenter
1690,Decatur,IL,62526,Tier 05,100673609,Supercenter
1691,Overland Park,KS,66204,Tier 05,100673609,Wal-Mart
1692,Colton,CA,92324,Tier 05,100673609,Supercenter
1693,Redlands,CA,92373,Tier 05,100673609,Wal-Mart
1694,Marion,NC,28752,Tier 03,100673607,Supercenter
1695,Devils Lake,ND,58301,Tier 05,100673609,Supercenter
1696,Fergus Falls,MN,56537,Tier 05,100673609,Supercenter
1697,Elkgrove,CA,95758,Tier 05,100673609,Wal-Mart
1698,Hooksett,NH,03106,Tier 02 ,100673606,Supercenter
1699,Layton,UT,84041,Tier 04,100673608,Supercenter
1700,Poway,CA,92064,Tier 05,100673609,Supercenter
1701,Elberton,GA,30635,Tier 02 ,100673606,Wal-Mart
1702,Melbourne,FL,32935,Tier 01 ,100673605,Supercenter
1703,Martinsburg,WV,25401,Tier 04,100673608,Supercenter
1704,Vacaville,CA,95687,Tier 05,100673609,Supercenter
1705,Waterloo,NY,13165,Tier 02 ,100673606,Supercenter
1707,East Liverpool,OH,43920,Tier 04,100673608,Supercenter
1708,Riverdale,UT,84405,Tier 04,100673608,Supercenter
1709,Angola,IN,46703,Tier 04,100673608,Supercenter
1710,Clinton,MS,39056,Tier 01 ,100673605,Supercenter
1711,Birmingham,AL,35210,Tier 02 ,100673606,Supercenter
1712,Largo,FL,33770,Tier 01 ,100673605,Supercenter
1713,Canton,IL,61520,Tier 05,100673609,Wal-Mart
1714,Fairmont,WV,26554,Tier 04,100673608,Supercenter
1715,Easton,MD,21601,Tier 04,100673608,Wal-Mart
1716,Prince Fredrick,MD,20678,Tier 05,100673609,Wal-Mart
1717,Waldorf,MD,20601,Tier 05,100673609,Wal-Mart
1718,Findlay,OH,45840,Tier 04,100673608,Supercenter
1719,Big Rapids,MI,49307,Tier 05,100673609,Supercenter
1720,Snellville,GA,30078,Tier 01 ,100673605,Supercenter
1721,Iowa City,IA,52246,Tier 04,100673608,Supercenter
1722,Marshall,MN,56258,Tier 04,100673608,Supercenter
1723,Des Moines,IA,50320,Tier 05,100673609,Supercenter
1724,Millersburg,OH,44654,Tier 04,100673608,Supercenter
1725,Eagle Mountain,UT,84005,Tier 05,100673609,Wal-Mart
1726,Harrisonburg,VA,22801,Tier 03,100673607,Supercenter
1727,Berlin,WI,54923,Tier 05,100673609,Supercenter
1728,Anderson,IN,46013,Tier 04,100673608,Supercenter
1729,Connersville,IN,47331,Tier 03,100673607,Supercenter
1730,Tappahannock,VA,22560,Tier 04,100673608,Supercenter
1731,Geneva,NY,14456,Tier 02 ,100673606,Supercenter
1732,Denison,IA,51442,Tier 05,100673609,Supercenter
1733,Owosso,MI,48867,Tier 05,100673609,Supercenter
1734,Champaign,IL,61822,Tier 05,100673609,Supercenter
1735,Wheeling,IL,60090,Tier 02 ,100673606,Supercenter
1736,Dover,DE,19901,Tier 05,100673609,Supercenter
1737,Villa Park,IL,60181,Tier 02 ,100673606,Supercenter
1738,Hutchinson,MN,55350,Tier 04,100673608,Supercenter
1739,Washington,PA,15301,Tier 02 ,100673606,Supercenter
1740,Freeport,IL,61032,Tier 03,100673607,Supercenter
1741,Milford,DE,19963,Tier 05,100673609,Supercenter
1742,Turnersville,NJ,08012,Tier 03,100673607,Supercenter
1743,Harlan,KY,40831,Tier 05,100673609,Wal-Mart
1744,Webster,NY,14580,Tier 02 ,100673606,Supercenter
1745,Richmond,IN,47374,Tier 03,100673607,Supercenter
1746,Tempe,AZ,85283,Tier 04,100673608,Supercenter
1747,Perris,CA,92571,Tier 05,100673609,Supercenter
1748,Charleston,SC,29414,Tier 03,100673607,Supercenter
1749,Somersworth,NH,03878,Tier 04,100673608,Supercenter
1750,Marion,OH,43302,Tier 05,100673609,Supercenter
1751,Raleigh,NC,27612,Tier 03,100673607,Wal-Mart
1752,Bay City,MI,48706,Tier 05,100673609,Supercenter
1753,Derry,NH,03038,Tier 04,100673608,Supercenter
1754,Howell,MI,48843,Tier 04,100673608,Supercenter
1755,Rohnert Park,CA,94928,Tier 05,100673609,Wal-Mart
1756,Fontana,CA,92335,Tier 05,100673609,Wal-Mart
1757,Hermantown,MN,55811,Tier 05,100673609,Supercenter
1758,New Castle,IN,47362,Tier 04,100673608,Supercenter
1759,Gloucester,VA,23061,Tier 04,100673608,Supercenter
1760,Folsom,CA,95630,Tier 05,100673609,Supercenter
1761,Granite City,IL,62040,Tier 03,100673607,Supercenter
1762,Seabrook,NH,03874,Tier 04,100673608,Supercenter
1763,Bluefield,VA,24605,Tier 03,100673607,Supercenter
1764,Des Moines,IA,50324,Tier 05,100673609,Supercenter
1765,Somerset,PA,15501,Tier 04,100673608,Supercenter
1766,Marietta,GA,30062,Tier 02 ,100673606,Supercenter
1767,Shallotte,NC,28459,Tier 04,100673608,Supercenter
1768,Orem,UT,84058,Tier 04,100673608,Supercenter
1769,Du Bois,PA,15801,Tier 04,100673608,Supercenter
1770,Cranberry Twp,PA,16066,Tier 02 ,100673606,Supercenter
1771,Sturgis,MI,49091,Tier 05,100673609,Supercenter
1772,Klamath Falls,OR,97603,Tier 05,100673609,Supercenter
1773,Newport News,VA,23602,Tier 03,100673607,Supercenter
1774,Sanford,NC,27332,Tier 03,100673607,Supercenter
1775,Lebanon,OR,97355,Tier 05,100673609,Supercenter
1776,Watertown,WI,53094,Tier 05,100673609,Supercenter
1777,Reading,PA,19606,Tier 04,100673608,Supercenter
1778,Cody,WY,82414,Tier 05,100673609,Supercenter
1779,Bridgeview,IL,60455,Tier 02 ,100673606,Wal-Mart
1780,Charlottesville,VA,22901,Tier 04,100673608,Supercenter
1781,Cortland,NY,13045,Tier 02 ,100673606,Supercenter
1782,Vienna,WV,26105,Tier 04,100673608,Supercenter
1783,Princeton,IN,47670,Tier 05,100673609,Supercenter
1784,Salem,OR,97305,Tier 05,100673609,Supercenter
1785,Hudson,NH,03051,Tier 04,100673608,Wal-Mart
1786,Eagan,MN,55123,Tier 04,100673608,Wal-Mart
1787,Carroll,IA,51401,Tier 02 ,100673606,Supercenter
1788,Scarborough,ME,04074,Tier 03,100673607,Supercenter
1789,Lodi,CA,95242,Tier 05,100673609,Supercenter
1790,Monroe,MI,48162,Tier 04,100673608,Supercenter
1791,Fremont,MI,49412,Tier 05,100673609,Supercenter
1792,Saint Marys,PA,15857,Tier 04,100673608,Supercenter
1793,Woodburn,OR,97071,Tier 05,100673609,Supercenter
1794,Bloomsburg,PA,17815,Tier 02 ,100673606,Supercenter
1795,Pisgah Forest,NC,28768,Tier 04,100673608,Wal-Mart
1796,Amherst,NH,03031,Tier 04,100673608,Supercenter
1797,Thomaston,ME,04861,Tier 03,100673607,Supercenter
1798,Caro,MI,48723,Tier 05,100673609,Supercenter
1799,Portage,WI,53901,Tier 05,100673609,Supercenter
1800,Garland,TX,75041,Tier 03,100673607,Supercenter
1801,Arlington,TX,76017,Tier 04,100673608,Supercenter
1802,Topeka,KS,66604,Tier 05,100673609,Supercenter
1803,San Antonio,TX,78217,Tier 03,100673607,Supercenter
1804,Fort Wayne,IN,46804,Tier 04,100673608,Supercenter
1805,La Quinta,CA,92253,Tier 04,100673608,Supercenter
1806,Gloversville,NY,12078,Tier 02 ,100673606,Supercenter
1807,West Berlin,NJ,08091,Tier 03,100673607,Supercenter
1808,Steamboat Springs,CO,80487,Tier 05,100673609,Wal-Mart
1809,Jonesville,MI,49250,Tier 05,100673609,Supercenter
1810,Fishkill,NY,12524,Tier 05,100673609,Supercenter
1811,Norfolk,VA,23502,Tier 03,100673607,Supercenter
1812,Wooster,OH,44691,Tier 05,100673609,Supercenter
1813,Newark,NY,14513,Tier 02 ,100673606,Supercenter
1814,Elgin,IL,60123,Tier 03,100673607,Supercenter
1815,Fresno,CA,93711,Tier 05,100673609,Supercenter
1816,Knightdale,NC,27545,Tier 04,100673608,Wal-Mart
1817,Hermiston,OR,97838,Tier 05,100673609,Supercenter
1819,Menomonie,WI,54751,Tier 05,100673609,Supercenter
1820,Kittanning,PA,16201,Tier 03,100673607,Supercenter
1821,Charlotte,NC,28227,Tier 03,100673607,Wal-Mart
1822,Fajardo,PR,00738,Tier 04,100673608,Wal-Mart
1823,Hanover,PA,17331,Tier 05,100673609,Supercenter
1825,Manassas,VA,20109-3428,Tier 04,100673608,Supercenter
1826,Visalia,CA,93292,Tier 04,100673608,Supercenter
1827,Park City,UT,84098,Tier 04,100673608,Supercenter
1828,Plover,WI,54467,Tier 05,100673609,Supercenter
1829,Mullins,SC,29574,Tier 03,100673607,Supercenter
1830,Auburn,NY,13021,Tier 02 ,100673606,Supercenter
1831,Liverpool,NY,13090,Tier 02 ,100673606,Supercenter
1832,Palm Springs,CA,92264,Tier 05,100673609,Supercenter
1833,Fredericksburg,VA,22401,Tier 03,100673607,Supercenter
1834,Grants Pass,OR,97526,Tier 05,100673609,Supercenter
1835,Vestal,NY,13850,Tier 03,100673607,Supercenter
1836,Adrian,MI,49221,Tier 03,100673607,Supercenter
1837,Humble,TX,77338,Tier 03,100673607,Supercenter
1838,Las Vegas,NV,89108,Tier 04,100673608,Wal-Mart
1839,Lorain,OH,44053,Tier 05,100673609,Supercenter
1840,Mateca,CA,95337,Tier 05,100673609,Supercenter
1841,Chesapeake,VA,23320,Tier 03,100673607,Supercenter
1842,Greensboro,NC,27407,Tier 03,100673607,Supercenter
1843,McMinnville,OR,97128,Tier 05,100673609,Wal-Mart
1844,Toms River,NJ,08755,Tier 03,100673607,Wal-Mart
1845,Cooper City,FL,33330,Tier 03,100673607,Supercenter
1846,Douglas,AZ,85607,Tier 05,100673609,Supercenter
1847,Ocala,FL,34470,Tier 01 ,100673605,Supercenter
1848,Glen Ellyn,IL,60137,Tier 02 ,100673606,Supercenter
1849,Winston Salem,NC,27105,Tier 03,100673607,Supercenter
1850,Chambersburg,PA,17201,Tier 04,100673608,Supercenter
1851,North Lauderdale,FL,33068,Tier 03,100673607,Supercenter
1852,Woodbridge,VA,22192,Tier 03,100673607,Supercenter
1853,Hemet,CA,92545,Tier 05,100673609,Supercenter
1854,Hatillo,PR,00659,Tier 04,100673608,Wal-Mart
1855,Eden Prairie,MN,55344,Tier 04,100673608,Supercenter
1856,Bangor,ME,04401,Tier 03,100673607,Supercenter
1857,Mentor,OH,44060,Tier 03,100673607,Wal-Mart
1858,Montevideo,MN,56265,Tier 04,100673608,Supercenter
1859,Calexico,CA,92231,Tier 03,100673607,Supercenter
1860,Elkton,MD,21921,Tier 05,100673609,Supercenter
1861,Oak Park Hts,MN,55082,Tier 04,100673608,Supercenter
1862,Rialto,CA,92376,Tier 05,100673609,Supercenter
1863,Willowick,OH,44095,Tier 05,100673609,Supercenter
1864,Brooklyn Park,MN,55445,Tier 04,100673608,Supercenter
1865,Redwood Falls,MN,56283,Tier 05,100673609,Supercenter
1866,Farmington,ME,04938,Tier 03,100673607,Supercenter
1867,Westminster,MD,21157,Tier 03,100673607,Wal-Mart
1868,Auburn,ME,04210,Tier 04,100673608,Supercenter
1869,Marlton,NJ,08053,Tier 03,100673607,Wal-Mart
1870,Pullman,WA,99163,Tier 05,100673609,Supercenter
1871,Watertown,NY,13601,Tier 03,100673607,Supercenter
1872,Helena,MT,59601,Tier 05,100673609,Supercenter
1873,Cranston,RI,02921,Tier 04,100673608,Supercenter
1874,Englewood,FL,34224,Tier 02 ,100673606,Supercenter
1875,Severn,MD,21144,Tier 03,100673607,Supercenter
1876,Hood River,OR,97031,Tier 05,100673609,Wal-Mart
1877,Porterville,CA,93257,Tier 04,100673608,Wal-Mart
1878,Rexburg,ID,83440,Tier 04,100673608,Supercenter
1879,Barstow,CA,92311,Tier 05,100673609,Supercenter
1880,Coos Bay,OR,97420,Tier 05,100673609,Supercenter
1881,Antelope,CA,95843,Tier 05,100673609,Supercenter
1882,Selma,CA,93662,Tier 04,100673608,Supercenter
1883,Monaca,PA,15061,Tier 02 ,100673606,Supercenter
1884,Dickson City,PA,18519,Tier 02 ,100673606,Supercenter
1885,Butler,PA,16001,Tier 04,100673608,Supercenter
