Store #,Store Type,Shipping City,State,Zip Code,Tier Name,Article #
1439,Supercenter,Washington,UT,84780,Tier 04,100673608
1440,Supercenter,Tooele,UT,84074,Tier 04,100673608
1441,Supercenter,Mason,OH,45040,Tier 03,100673607
1442,Supercenter,Page,AZ,86040,Tier 05,100673609
1443,Supercenter,Cinncinnati,OH,45245,Tier 04,100673608
1444,Supercenter,Jacksonville,FL,32225,Tier 01 ,100673605
1445,Supercenter,Port Clinton,OH,43452,Tier 05,100673609
1446,Supercenter,Rice Lake,WI,54868,Tier 05,100673609
1447,Supercenter,Superior,WI,54880,Tier 05,100673609
1448,Supercenter,Ashland,OH,44805,Tier 05,100673609
1449,Supercenter,Manitowoc,WI,54220,Tier 05,100673609
1450,Supercenter,Ripley,WV,25271,Tier 04,100673608
1451,Supercenter,Beardstown,IL,62618,Tier 01 ,100673605
1452,Wal-Mart,Charlotte,NC,28226,Tier 03,100673607
1453,Supercenter,Green Bay,WI,54303,Tier 05,100673609
1454,Supercenter,Quincy,IL,62305,Tier 03,100673607
1455,Supercenter,Fort Worth,TX,76120,Tier 03,100673607
1456,Supercenter,Evanston,WY,82930,Tier 04,100673608
1457,Supercenter,Riverton,WY,82501,Tier 05,100673609
1458,Supercenter,Fort Oglethorpe,GA,30742,Tier 01 ,100673605
1459,Supercenter,Indianapolis,IN,46227,Tier 04,100673608
1460,Supercenter,Hastings,NE,68901,Tier 02 ,100673606
1461,Supercenter,Rock Springs,WY,82901,Tier 04,100673608
1462,Supercenter,Greenville,AL,36037,Tier 01 ,100673605
1463,Supercenter,Xenia,OH,45385,Tier 04,100673608
1464,Supercenter,Charlotte,NC,28273,Tier 03,100673607
1465,Supercenter,Danville,VA,24540,Tier 03,100673607
1466,Supercenter,Jacksboro,TN,37757,Tier 02 ,100673606
1467,Supercenter,Jamestown,TN,38556,Tier 02 ,100673606
1468,Supercenter,Batesville,MS,38606,Tier 03,100673607
1469,Supercenter,Chattanooga,TN,37421,Tier 04,100673608
1470,Supercenter,Willmar,MN,56201,Tier 04,100673608
1471,Wal-Mart,New London,WI,54961,Tier 05,100673609
1472,Supercenter,Hastings,MN,55033,Tier 04,100673608
1473,Supercenter,Mankato,MN,56001,Tier 04,100673608
1474,Supercenter,Yuma,AZ,85364,Tier 04,100673608
1475,Supercenter,Washington,IA,52353,Tier 04,100673608
1476,Supercenter,Clarksville,IN,47129,Tier 05,100673609
1477,Supercenter,Summersville,WV,26651,Tier 04,100673608
1478,Supercenter,South Point,OH,45680,Tier 04,100673608
1479,Supercenter,Valparaiso,IN,46383,Tier 05,100673609
1480,Supercenter,Winchester,IN,47394,Tier 04,100673608
1481,Supercenter,Homewood,AL,35209,Tier 01 ,100673605
1482,Wal-Mart,Tampa,FL,33634,Tier 01 ,100673605
1483,Supercenter,Yankton,SD,57078,Tier 04,100673608
1484,Supercenter,Melissa,TX,75454,Tier 03,100673607
1485,Supercenter,Gillette,WY,82718,Tier 05,100673609
1486,Supercenter,Farmville,VA,23901,Tier 04,100673608
1487,Supercenter,Michigan City,IN,46360,Tier 05,100673609
1488,Supercenter,Douglasville,GA,30134,Tier 01 ,100673605
1489,Wal-Mart,Vernon Hill,IL,60061,Tier 02 ,100673606
1490,Supercenter,Rockford,IL,61108,Tier 05,100673609
1492,Supercenter,Aurora,CO,80012,Tier 05,100673609
1493,Supercenter,Monroeville,AL,36460,Tier 01 ,100673605
1494,Supercenter,Corpus Christi,TX,78411,Tier 03,100673607
1495,Supercenter,Huber Heights,OH,45424,Tier 04,100673608
1496,Supercenter,Waterloo,IA,50702,Tier 05,100673609
1497,Supercenter,Richton Park,IL,60471,Tier 02 ,100673606
1498,Supercenter,Greensboro,NC,27410,Tier 04,100673608
1499,Supercenter,Lewisburg,WV,24901,Tier 04,100673608
1500,Supercenter,Watertown,SD,57201,Tier 04,100673608
1501,Wal-Mart,Tampa,FL,33618,Tier 01 ,100673605
1502,Supercenter,Roanoke Rapids,NC,27870,Tier 03,100673607
1503,Supercenter,Dayton,OH,45459,Tier 04,100673608
1504,Supercenter,Dayton,OH,45458,Tier 04,100673608
1505,Supercenter,Pikeville,KY,41501,Tier 04,100673608
1506,Supercenter,Manchester,IA,52057,Tier 05,100673609
1507,Supercenter,Wichita,KS,67226,Tier 05,100673609
1508,Supercenter,Sheridan,WY,82801,Tier 04,100673608
1509,Supercenter,Maquoketa,IA,52060,Tier 05,100673609
1510,Supercenter,Florence,KY,41042,Tier 04,100673608
1511,Supercenter,Miramar,FL,33025,Tier 03,100673607
1512,Supercenter,Chandler,AZ,85224,Tier 04,100673608
1513,Supercenter,Palm Harbor,FL,34684,Tier 01 ,100673605
1514,Supercenter,Arnold,MO,63010,Tier 03,100673607
1515,Supercenter,Germantown,WI,53022,Tier 05,100673609
1516,Supercenter,Borger,TX,79007,Tier 05,100673609
1517,Supercenter,Pompano Beach,FL,33064,Tier 03,100673607
1518,Supercenter,Indianapolis,IN,46268,Tier 04,100673608
1519,Supercenter,Jackson,OH,45640,Tier 05,100673609
1520,Supercenter,Aberdeen,SD,57401,Tier 04,100673608
1521,Supercenter,Cincinnati,OH,45239,Tier 04,100673608
1522,Supercenter,Elkins,WV,26241,Tier 04,100673608
1523,Supercenter,Glen Allen,VA,23060,Tier 04,100673608
1524,Supercenter,Chester,VA,23831,Tier 03,100673607
1525,Supercenter,Mechanicsville,VA,23111,Tier 04,100673608
1526,Supercenter,Storm Lake,IA,50588,Tier 04,100673608
1527,Supercenter,Elizabeth City,NC,27909,Tier 03,100673607
1528,Supercenter,Cedar Rapids,IA,52402,Tier 05,100673609
1529,Supercenter,York,PA,17402,Tier 05,100673609
1530,Supercenter,Cleveland,MS,38732,Tier 03,100673607
1531,Supercenter,Carpentersville,IL,60110,Tier 02 ,100673606
1532,Supercenter,Glendale,AZ,85308,Tier 04,100673608
1533,Supercenter,Peoria,AZ,85345,Tier 04,100673608
1534,Supercenter,Bismarck,ND,58504,Tier 05,100673609
1535,Supercenter,Sioux Falls,SD,57106,Tier 04,100673608
1536,Supercenter,St Petersburg,FL,33708,Tier 01 ,100673605
1537,Wal-Mart,Gettysburg,PA,17325,Tier 03,100673607
1538,Supercenter,Brookings,SD,57006,Tier 04,100673608
1539,Supercenter,Ontario,OH,44906,Tier 05,100673609
1540,Supercenter,South Haven,MI,49090,Tier 05,100673609
1541,Supercenter,West Palm Beach,FL,33411,Tier 03,100673607
1542,Supercenter,Gaylord,MI,49735,Tier 05,100673609
1543,Supercenter,Spear Fish,SD,57783,Tier 05,100673609
1544,Supercenter,Clarksburg,WV,26301,Tier 04,100673608
1545,Supercenter,Grand Forks,ND,58201,Tier 05,100673609
1546,Wal-Mart,Iowa Falls,IA,50126,Tier 05,100673609
1547,Supercenter,Lafayette,IN,47905,Tier 05,100673609
1548,Supercenter,Watseka,IL,60970,Tier 05,100673609
1549,Supercenter,Phoenix,AZ,85035,Tier 04,100673608
1550,Wal-Mart,Gunnison,CO,81230,Tier 05,100673609
1551,Supercenter,Franklin,WI,53132,Tier 05,100673609
1552,Supercenter,Salisbury,NC,28144,Tier 03,100673607
1553,Supercenter,Bloomingdale,IL,60108,Tier 05,100673609
1554,Supercenter,Stockton,CA,95212,Tier 05,100673609
1555,Supercenter,El Centro,CA,92243,Tier 04,100673608
1556,Supercenter,Orland Hills,IL,60487,Tier 02 ,100673606
1557,Supercenter,Fishers,IN,46037,Tier 04,100673608
1558,Supercenter,Eden,NC,27288,Tier 03,100673607
1559,Wal-Mart,Las Vegas,NV,89110,Tier 04,100673608
1560,Supercenter,Las Vegas,NV,89119,Tier 04,100673608
1561,Supercenter,Memphis,TN,38128,Tier 03,100673607
1562,Wal-Mart,Coon Rapids,MN,55448,Tier 04,100673608
1563,Supercenter,Lancaster,CA,93536,Tier 05,100673609
1564,Supercenter,New Boston,OH,45662,Tier 05,100673609
1565,Supercenter,Williston,ND,58801,Tier 05,100673609
1566,Supercenter,Goshen,IN,46526,Tier 04,100673608
1567,Supercenter,Dickinson,ND,58601,Tier 05,100673609
1568,Supercenter,Hermitage,PA,16148,Tier 03,100673607
1569,Supercenter,Maysville,KY,41056,Tier 04,100673608
1570,Supercenter,Auburn,IN,46706,Tier 04,100673608
1571,Supercenter,Mukwonago,WI,53149,Tier 05,100673609
1572,Supercenter,Vernal,UT,84078,Tier 04,100673608
1573,Supercenter,Price,UT,84501,Tier 04,100673608
1574,Supercenter,Bakersfield,CA,93306,Tier 05,100673609
1575,Supercenter,Oroville,CA,95965,Tier 05,100673609
1576,Wal-Mart,Schererville,IN,46375,Tier 05,100673609
1577,Supercenter,Buffalo,MN,55313,Tier 04,100673608
1578,Supercenter,Roswell,GA,30076,Tier 01 ,100673605
1579,Supercenter,Oxford,NC,27565,Tier 03,100673607
1580,Supercenter,Indianapolis,IN,46229,Tier 04,100673608
1581,Supercenter,Fargo,ND,58103,Tier 05,100673609
1583,Wal-Mart,Madera,CA,93637,Tier 05,100673609
1584,Supercenter,Las Vegas,NV,89103,Tier 04,100673608
1585,Supercenter,North Platte,NE,69101,Tier 02 ,100673606
1586,Supercenter,Austell,GA,30106,Tier 02 ,100673606
1587,Wal-Mart,Modesto,CA,95350,Tier 05,100673609
1588,Supercenter,Victorville,CA,92395,Tier 05,100673609
1589,Supercenter,Delray Beach,FL,33484,Tier 03,100673607
1590,Supercenter,Hialeah,FL,33015-5127,Tier 01 ,100673605
1591,Supercenter,Harrisburg,PA,17111,Tier 05,100673609
1592,Supercenter,Bad Axe,MI,48413,Tier 05,100673609
1593,Supercenter,Coldwater,MI,49036,Tier 05,100673609
1594,Supercenter,Heath,OH,43056,Tier 04,100673608
1595,Supercenter,Marysville,OH,43040,Tier 04,100673608
1596,Supercenter,Boling Brook,IL,60440,Tier 02 ,100673606
1597,Supercenter,Tulsa,OK,74133,Tier 03,100673607
1598,Supercenter,Phoenix,AZ,85032,Tier 04,100673608
1599,Supercenter,Overland Park,KS,66210,Tier 05,100673609
1600,Supercenter,Ridgecrest,CA,93555,Tier 05,100673609
1601,Supercenter,Carmel,IN,46033,Tier 04,100673608
1602,Supercenter,Springfield,IL,62704,Tier 05,100673609
1603,Supercenter,Chester,SC,29706,Tier 03,100673607
1604,Supercenter,Rapid City,SD,57701,Tier 05,100673609
1605,Supercenter,Pensacola,FL,32506,Tier 01 ,100673605
1606,Supercenter,Hixson,TN,37343,Tier 04,100673608
1607,Supercenter,Lewistown,PA,17044,Tier 04,100673608
1608,Supercenter,Red Bluff,CA,96080,Tier 05,100673609
1609,Supercenter,Grand Rapids,MN,55744,Tier 05,100673609
1610,Wal-Mart,Greece,NY,14626,Tier 02 ,100673606
1611,Supercenter,Fort Gratiot,MI,48059,Tier 05,100673609
1612,Supercenter,Tucson,AZ,85746,Tier 04,100673608
1613,Supercenter,High Point,NC,27263,Tier 03,100673607
1614,Supercenter,Durham,NC,27704,Tier 03,100673607
1615,Wal-Mart,Pittsburg,CA,94565,Tier 05,100673609
1616,Wal-Mart,Susanville,CA,96130,Tier 05,100673609
1617,Supercenter,Casper,WY,82609,Tier 05,100673609
1618,Supercenter,Merrillville,IN,46410,Tier 05,100673609
1619,Supercenter,Rochester,NY,14623,Tier 02 ,100673606
1620,Supercenter,Brewton,AL,36426,Tier 01 ,100673605
1621,Supercenter,Centerville,IA,52544,Tier 05,100673609
1622,Supercenter,Tiffin,OH,44883,Tier 05,100673609
1623,Supercenter,Wilkes Barre,PA,18702,Tier 02 ,100673606
1624,Supercenter,Bakersfield,CA,93306,Tier 05,100673609
1625,Supercenter,Le Mars,IA,51031,Tier 04,100673608
1626,Supercenter,Oklahoma City,OK,73134,Tier 03,100673607
1627,Supercenter,Dilworth,MN,56529,Tier 05,100673609
1628,Supercenter,Sandusky,OH,44870,Tier 04,100673608
1629,Wal-Mart,Brazil,IN,47834,Tier 04,100673608
1630,Supercenter,Yreka,CA,96097,Tier 05,100673609
1631,Supercenter,Hampton,VA,23666,Tier 03,100673607
1632,Supercenter,Alexandria,MN,56308,Tier 05,100673609
1633,Supercenter,Saint Cloud,MN,56303,Tier 04,100673608
1634,Supercenter,Little Falls,MN,56345,Tier 05,100673609
1635,Supercenter,Waukesha,WI,53189,Tier 05,100673609
1636,Supercenter,Minot,ND,58701,Tier 05,100673609
1637,Supercenter,Omaha,NE,68134,Tier 04,100673608
1638,Supercenter,Eufaula,AL,36027,Tier 01 ,100673605
1639,Supercenter,Rochester,IN,46975,Tier 04,100673608
1640,Supercenter,State College,PA,16803,Tier 03,100673607
1641,Supercenter,Williamston,NC,27892,Tier 03,100673607
1642,Supercenter,Charlotte,MI,48813,Tier 05,100673609
1643,Supercenter,Fon Du Lac,WI,54937,Tier 05,100673609
1644,Supercenter,Lewisburg,PA,17837,Tier 05,100673609
1645,Supercenter,Hanford,CA,93230,Tier 04,100673608
1646,Supercenter,Mesa,AZ,85208,Tier 04,100673608
1647,Supercenter,Decatur,IN,46733,Tier 04,100673608
1648,Supercenter,Carson City,NV,89705,Tier 05,100673609
1649,Supercenter,Jamestown,ND,58401,Tier 05,100673609
1650,Supercenter,Saukville,WI,53080,Tier 05,100673609
1651,Supercenter,American Canyon,CA,94503,Tier 05,100673609
1652,Supercenter,Dublin,VA,24084,Tier 04,100673608
1653,Supercenter,Weston,WV,26452,Tier 04,100673608
1654,Supercenter,Baxter,MN,56425,Tier 05,100673609
1655,Supercenter,Crawfordsville,IN,47933,Tier 05,100673609
1656,Supercenter,Meadville,PA,16335,Tier 02 ,100673606
1657,Supercenter,Faribault,MN,55021,Tier 05,100673609
1658,Supercenter,Thomson,GA,30824,Tier 01 ,100673605
1659,Supercenter,Brighton,CO,80601,Tier 05,100673609
1660,Supercenter,Palmdale,CA,93351,Tier 05,100673609
1661,Supercenter,Kinston,NC,28504,Tier 03,100673607
1662,Supercenter,Statesville,NC,28625,Tier 03,100673607
1663,Supercenter,Waynesville,NC,28786,Tier 03,100673607
1664,Supercenter,Wilson,NC,27893,Tier 03,100673607
1665,Supercenter,Muncie,IN,47304,Tier 05,100673609
1666,Supercenter,Charlotte,NC,28205,Tier 03,100673607
1667,Supercenter,Wabash,IN,46992,Tier 04,100673608
1668,Supercenter,Gurnee,IL,60031,Tier 02 ,100673606
1669,Supercenter,Eau Claire,WI,54701,Tier 05,100673609
1670,Wal-Mart,Wyomissing,PA,19610,Tier 05,100673609
1671,Supercenter,Papillion,NE,68133,Tier 05,100673609
1672,Supercenter,Ashland,WI,54806,Tier 05,100673609
1673,Supercenter,Canadaigua,NY,14424,Tier 02 ,100673606
1674,Supercenter,Hagerstown,MD,21740,Tier 03,100673607
1675,Supercenter,Lebanon,KY,40033,Tier 04,100673608
1676,Supercenter,Tell City,IN,47586,Tier 04,100673608
1677,Supercenter,New Hartford,NY,13413,Tier 03,100673607
1678,Supercenter,Delafield,WI,53018,Tier 05,100673609
1679,Supercenter,Onalaska,WI,54650,Tier 05,100673609
1680,Supercenter,Miami,FL,33196-1000,Tier 02 ,100673606
1681,Supercenter,Mt Prospect,IL,60056,Tier 05,100673609
1682,Supercenter,Chesapeake,VA,23321,Tier 03,100673607
1683,Supercenter,Shenandoah,IA,51601,Tier 04,100673608
1684,Wal-Mart,Everett,PA,15537,Tier 04,100673608
1685,Supercenter,Pierre,SD,57501,Tier 04,100673608
1686,Supercenter,Salt Lake City,UT,84123,Tier 04,100673608
1687,Supercenter,Suffolk,VA,23434,Tier 03,100673607
1688,Supercenter,Virginia Beach,VA,23452,Tier 03,100673607
1689,Supercenter,Aurora,CO,80015,Tier 05,100673609
1690,Supercenter,Decatur,IL,62526,Tier 05,100673609
1691,Wal-Mart,Overland Park,KS,66204,Tier 05,100673609
1692,Supercenter,Colton,CA,92324,Tier 05,100673609
1693,Wal-Mart,Redlands,CA,92373,Tier 05,100673609
1694,Supercenter,Marion,NC,28752,Tier 03,100673607
1695,Supercenter,Devils Lake,ND,58301,Tier 05,100673609
1696,Supercenter,Fergus Falls,MN,56537,Tier 05,100673609
1697,Wal-Mart,Elkgrove,CA,95758,Tier 05,100673609
1698,Supercenter,Hooksett,NH,03106,Tier 02 ,100673606
1699,Supercenter,Layton,UT,84041,Tier 04,100673608
1700,Supercenter,Poway,CA,92064,Tier 05,100673609
1701,Wal-Mart,Elberton,GA,30635,Tier 02 ,100673606
1702,Supercenter,Melbourne,FL,32935,Tier 01 ,100673605
1703,Supercenter,Martinsburg,WV,25401,Tier 04,100673608
1704,Supercenter,Vacaville,CA,95687,Tier 05,100673609
1705,Supercenter,Waterloo,NY,13165,Tier 02 ,100673606
1707,Supercenter,East Liverpool,OH,43920,Tier 04,100673608
1708,Supercenter,Riverdale,UT,84405,Tier 04,100673608
1709,Supercenter,Angola,IN,46703,Tier 04,100673608
1710,Supercenter,Clinton,MS,39056,Tier 01 ,100673605
1711,Supercenter,Birmingham,AL,35210,Tier 02 ,100673606
1712,Supercenter,Largo,FL,33770,Tier 01 ,100673605
1713,Wal-Mart,Canton,IL,61520,Tier 05,100673609
1714,Supercenter,Fairmont,WV,26554,Tier 04,100673608
1715,Wal-Mart,Easton,MD,21601,Tier 04,100673608
1716,Wal-Mart,Prince Fredrick,MD,20678,Tier 05,100673609
1717,Wal-Mart,Waldorf,MD,20601,Tier 05,100673609
1718,Supercenter,Findlay,OH,45840,Tier 04,100673608
1719,Supercenter,Big Rapids,MI,49307,Tier 05,100673609
1720,Supercenter,Snellville,GA,30078,Tier 01 ,100673605
1721,Supercenter,Iowa City,IA,52246,Tier 04,100673608
1722,Supercenter,Marshall,MN,56258,Tier 04,100673608
1723,Supercenter,Des Moines,IA,50320,Tier 05,100673609
1724,Supercenter,Millersburg,OH,44654,Tier 04,100673608
1725,Wal-Mart,Eagle Mountain,UT,84005,Tier 05,100673609
1726,Supercenter,Harrisonburg,VA,22801,Tier 03,100673607
1727,Supercenter,Berlin,WI,54923,Tier 05,100673609
1728,Supercenter,Anderson,IN,46013,Tier 04,100673608
1729,Supercenter,Connersville,IN,47331,Tier 03,100673607
1730,Supercenter,Tappahannock,VA,22560,Tier 04,100673608
1731,Supercenter,Geneva,NY,14456,Tier 02 ,100673606
1732,Supercenter,Denison,IA,51442,Tier 05,100673609
1733,Supercenter,Owosso,MI,48867,Tier 05,100673609
1734,Supercenter,Champaign,IL,61822,Tier 05,100673609
1735,Supercenter,Wheeling,IL,60090,Tier 02 ,100673606
1736,Supercenter,Dover,DE,19901,Tier 05,100673609
1737,Supercenter,Villa Park,IL,60181,Tier 02 ,100673606
1738,Supercenter,Hutchinson,MN,55350,Tier 04,100673608
1739,Supercenter,Washington,PA,15301,Tier 02 ,100673606
1740,Supercenter,Freeport,IL,61032,Tier 03,100673607
1741,Supercenter,Milford,DE,19963,Tier 05,100673609
1742,Supercenter,Turnersville,NJ,08012,Tier 03,100673607
1743,Wal-Mart,Harlan,KY,40831,Tier 05,100673609
1744,Supercenter,Webster,NY,14580,Tier 02 ,100673606
1745,Supercenter,Richmond,IN,47374,Tier 03,100673607
1746,Supercenter,Tempe,AZ,85283,Tier 04,100673608
1747,Supercenter,Perris,CA,92571,Tier 05,100673609
1748,Supercenter,Charleston,SC,29414,Tier 03,100673607
1749,Supercenter,Somersworth,NH,03878,Tier 04,100673608
1750,Supercenter,Marion,OH,43302,Tier 05,100673609
1751,Wal-Mart,Raleigh,NC,27612,Tier 03,100673607
1752,Supercenter,Bay City,MI,48706,Tier 05,100673609
1753,Supercenter,Derry,NH,03038,Tier 04,100673608
1754,Supercenter,Howell,MI,48843,Tier 04,100673608
1755,Wal-Mart,Rohnert Park,CA,94928,Tier 05,100673609
1756,Wal-Mart,Fontana,CA,92335,Tier 05,100673609
1757,Supercenter,Hermantown,MN,55811,Tier 05,100673609
1758,Supercenter,New Castle,IN,47362,Tier 04,100673608
1759,Supercenter,Gloucester,VA,23061,Tier 04,100673608
1760,Supercenter,Folsom,CA,95630,Tier 05,100673609
1761,Supercenter,Granite City,IL,62040,Tier 03,100673607
1762,Supercenter,Seabrook,NH,03874,Tier 04,100673608
1763,Supercenter,Bluefield,VA,24605,Tier 03,100673607
1764,Supercenter,Des Moines,IA,50324,Tier 05,100673609
1765,Supercenter,Somerset,PA,15501,Tier 04,100673608
1766,Supercenter,Marietta,GA,30062,Tier 02 ,100673606
1767,Supercenter,Shallotte,NC,28459,Tier 04,100673608
1768,Supercenter,Orem,UT,84058,Tier 04,100673608
1769,Supercenter,Du Bois,PA,15801,Tier 04,100673608
1770,Supercenter,Cranberry Twp,PA,16066,Tier 02 ,100673606
1771,Supercenter,Sturgis,MI,49091,Tier 05,100673609
1772,Supercenter,Klamath Falls,OR,97603,Tier 05,100673609
1773,Supercenter,Newport News,VA,23602,Tier 03,100673607
1774,Supercenter,Sanford,NC,27332,Tier 03,100673607
1775,Supercenter,Lebanon,OR,97355,Tier 05,100673609
1776,Supercenter,Watertown,WI,53094,Tier 05,100673609
1777,Supercenter,Reading,PA,19606,Tier 04,100673608
1778,Supercenter,Cody,WY,82414,Tier 05,100673609
1779,Wal-Mart,Bridgeview,IL,60455,Tier 02 ,100673606
1780,Supercenter,Charlottesville,VA,22901,Tier 04,100673608
1781,Supercenter,Cortland,NY,13045,Tier 02 ,100673606
1782,Supercenter,Vienna,WV,26105,Tier 04,100673608
1783,Supercenter,Princeton,IN,47670,Tier 05,100673609
1784,Supercenter,Salem,OR,97305,Tier 05,100673609
1785,Wal-Mart,Hudson,NH,03051,Tier 04,100673608
1786,Wal-Mart,Eagan,MN,55123,Tier 04,100673608
1787,Supercenter,Carroll,IA,51401,Tier 02 ,100673606
1788,Supercenter,Scarborough,ME,04074,Tier 03,100673607
1789,Supercenter,Lodi,CA,95242,Tier 05,100673609
1790,Supercenter,Monroe,MI,48162,Tier 04,100673608
1791,Supercenter,Fremont,MI,49412,Tier 05,100673609
1792,Supercenter,Saint Marys,PA,15857,Tier 04,100673608
1793,Supercenter,Woodburn,OR,97071,Tier 05,100673609
1794,Supercenter,Bloomsburg,PA,17815,Tier 02 ,100673606
1795,Wal-Mart,Pisgah Forest,NC,28768,Tier 04,100673608
1796,Supercenter,Amherst,NH,03031,Tier 04,100673608
1797,Supercenter,Thomaston,ME,04861,Tier 03,100673607
1798,Supercenter,Caro,MI,48723,Tier 05,100673609
1799,Supercenter,Portage,WI,53901,Tier 05,100673609
1800,Supercenter,Garland,TX,75041,Tier 03,100673607
1801,Supercenter,Arlington,TX,76017,Tier 04,100673608
1802,Supercenter,Topeka,KS,66604,Tier 05,100673609
1803,Supercenter,San Antonio,TX,78217,Tier 03,100673607
1804,Supercenter,Fort Wayne,IN,46804,Tier 04,100673608
1805,Supercenter,La Quinta,CA,92253,Tier 04,100673608
1806,Supercenter,Gloversville,NY,12078,Tier 02 ,100673606
1807,Supercenter,West Berlin,NJ,08091,Tier 03,100673607
1808,Wal-Mart,Steamboat Springs,CO,80487,Tier 05,100673609
1809,Supercenter,Jonesville,MI,49250,Tier 05,100673609
1810,Supercenter,Fishkill,NY,12524,Tier 05,100673609
1811,Supercenter,Norfolk,VA,23502,Tier 03,100673607
1812,Supercenter,Wooster,OH,44691,Tier 05,100673609
1813,Supercenter,Newark,NY,14513,Tier 02 ,100673606
1814,Supercenter,Elgin,IL,60123,Tier 03,100673607
1815,Supercenter,Fresno,CA,93711,Tier 05,100673609
1816,Wal-Mart,Knightdale,NC,27545,Tier 04,100673608
1817,Supercenter,Hermiston,OR,97838,Tier 05,100673609
