5151,4.62,4.75,4.76,70%,Process Only,Process Only,Process Only,Process Only
5152,4.31,4.59,4.42,81%,Foundation + Process,Foundation + Process,Process Only,Process Only
5154,4.49,4.68,4.35,67%,Process Only,Process Only,Foundation + Process,Foundation + Process
5155,4.41,4.72,4.46,73%,Process Only,Process Only,Process Only,Process Only
5156,4.42,4.72,4.28,66%,Process Only,Process Only,Foundation + Process,Foundation + Process
5157,4.42,4.75,4.60,59%,Process Only,Process Only,Process Only,Foundation + Process
5159,4.52,4.73,4.65,76%,Process Only,Process Only,Process Only,Process Only
5160,4.41,4.70,4.56,62%,Process Only,Process Only,Process Only,Foundation + Process
5162,4.46,4.75,4.43,82%,Process Only,Process Only,Process Only,Process Only
5165,4.62,4.78,4.60,84%,Process Only,Process Only,Process Only,Process Only
5166,4.45,4.73,4.49,76%,Process Only,Process Only,Process Only,Process Only
5167,4.46,4.78,4.46,69%,Process Only,Process Only,Process Only,Process Only
5168,4.40,4.79,4.62,65%,Process Only,Process Only,Process Only,Foundation + Process
5170,4.27,4.88,4.57,65%,Foundation + Process,Process Only,Process Only,Foundation + Process
5172,4.30,4.80,4.40,79%,Foundation + Process,Process Only,Process Only,Process Only
5173,4.53,4.67,4.44,79%,Process Only,Foundation + Process,Process Only,Process Only
5174,4.36,4.65,4.37,70%,Process Only,Foundation + Process,Foundation + Process,Process Only
5175,4.55,4.83,4.68,65%,Process Only,Process Only,Process Only,Foundation + Process
5178,4.38,4.58,4.35,73%,Process Only,Foundation + Process,Foundation + Process,Process Only
5184,4.35,4.59,4.26,64%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
5185,4.50,4.60,4.38,65%,Process Only,Foundation + Process,Process Only,Foundation + Process
5186,4.48,4.67,4.51,68%,Process Only,Foundation + Process,Process Only,Process Only
5189,4.53,4.66,4.48,77%,Process Only,Foundation + Process,Process Only,Process Only
5190,4.41,4.71,4.49,75%,Process Only,Process Only,Process Only,Process Only
5191,4.21,4.50,4.04,68%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
5192,4.38,4.65,4.25,78%,Process Only,Foundation + Process,Foundation + Process,Process Only
5193,4.51,4.64,4.46,63%,Process Only,Foundation + Process,Process Only,Foundation + Process
5196,4.38,4.45,4.24,75%,Process Only,Foundation + Process,Foundation + Process,Process Only
5197,4.41,4.68,4.45,73%,Process Only,Process Only,Process Only,Process Only
5199,4.46,4.71,4.40,63%,Process Only,Process Only,Process Only,Foundation + Process
5200,4.35,4.64,4.44,72%,Process Only,Foundation + Process,Process Only,Process Only
5201,4.29,4.46,4.34,79%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
5202,4.44,4.62,4.51,69%,Process Only,Foundation + Process,Process Only,Process Only
5203,4.46,4.75,4.52,68%,Process Only,Process Only,Process Only,Process Only
5210,4.50,4.70,4.56,72%,Process Only,Process Only,Process Only,Process Only
5211,4.60,4.72,4.64,74%,Process Only,Process Only,Process Only,Process Only
5214,4.62,4.59,4.54,78%,Process Only,Foundation + Process,Process Only,Process Only
5215,4.39,4.72,4.24,69%,Process Only,Process Only,Foundation + Process,Process Only
5216,4.47,4.67,4.55,72%,Process Only,Foundation + Process,Process Only,Process Only
5218,4.31,4.51,4.36,65%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
5219,4.43,4.77,4.52,62%,Process Only,Process Only,Process Only,Foundation + Process
5220,4.55,4.66,4.51,87%,Process Only,Foundation + Process,Process Only,Process Only
5227,4.30,4.61,4.41,86%,Foundation + Process,Foundation + Process,Process Only,Process Only
5228,4.21,4.59,4.44,76%,Foundation + Process,Foundation + Process,Process Only,Process Only
5229,4.34,4.04,4.11,70%,Process Only,Foundation + Process,Foundation + Process,Process Only
5231,4.25,4.78,4.47,74%,Foundation + Process,Process Only,Process Only,Process Only
5232,4.39,4.76,4.52,72%,Process Only,Process Only,Process Only,Process Only
5233,4.51,4.74,4.56,67%,Process Only,Process Only,Process Only,Foundation + Process
5234,4.37,4.72,4.48,68%,Process Only,Process Only,Process Only,Process Only
5235,4.55,4.71,4.60,67%,Process Only,Process Only,Process Only,Foundation + Process
5236,4.49,4.60,4.44,77%,Process Only,Foundation + Process,Process Only,Process Only
5239,4.55,4.76,4.62,55%,Process Only,Process Only,Process Only,Foundation + Process
5240,4.31,4.70,4.38,58%,Foundation + Process,Process Only,Process Only,Foundation + Process
5241,4.36,4.66,4.50,61%,Process Only,Foundation + Process,Process Only,Foundation + Process
5242,4.44,4.57,4.43,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
5244,4.50,4.74,4.41,76%,Process Only,Process Only,Process Only,Process Only
5245,4.44,4.68,4.39,81%,Process Only,Process Only,Process Only,Process Only
5246,4.68,4.74,4.72,75%,Process Only,Process Only,Process Only,Process Only
5247,4.38,4.62,4.32,75%,Process Only,Foundation + Process,Foundation + Process,Process Only
5250,4.51,4.68,4.42,70%,Process Only,Process Only,Process Only,Process Only
5251,4.44,4.69,4.33,69%,Process Only,Process Only,Foundation + Process,Process Only
5252,4.41,4.64,4.41,64%,Process Only,Foundation + Process,Process Only,Foundation + Process
5253,4.43,4.74,4.24,69%,Process Only,Process Only,Foundation + Process,Process Only
5254,4.39,4.57,4.26,69%,Process Only,Foundation + Process,Foundation + Process,Process Only
5260,4.43,4.73,4.50,64%,Process Only,Process Only,Process Only,Foundation + Process
5261,4.49,4.78,4.55,75%,Process Only,Process Only,Process Only,Process Only
5262,4.44,4.68,4.49,68%,Process Only,Process Only,Process Only,Process Only
5263,4.39,4.68,4.36,69%,Process Only,Process Only,Foundation + Process,Process Only
5264,4.39,4.75,4.54,81%,Process Only,Process Only,Process Only,Process Only
5266,4.42,4.72,4.54,72%,Process Only,Process Only,Process Only,Process Only
5270,4.49,4.63,4.52,74%,Process Only,Foundation + Process,Process Only,Process Only
5272,4.38,4.74,4.46,64%,Process Only,Process Only,Process Only,Foundation + Process
5273,4.40,4.83,4.50,73%,Process Only,Process Only,Process Only,Process Only
5274,4.38,4.77,4.56,72%,Process Only,Process Only,Process Only,Process Only
5275,4.53,4.74,4.59,69%,Process Only,Process Only,Process Only,Process Only
5276,4.44,4.64,4.59,86%,Process Only,Foundation + Process,Process Only,Process Only
5278,4.31,4.53,4.29,71%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
5280,4.40,4.63,4.40,59%,Process Only,Foundation + Process,Process Only,Foundation + Process
5281,4.40,4.59,4.47,68%,Process Only,Foundation + Process,Process Only,Process Only
5282,4.24,4.51,4.14,69%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
5285,4.28,4.58,4.42,69%,Foundation + Process,Foundation + Process,Process Only,Process Only
5287,4.44,4.69,4.53,77%,Process Only,Process Only,Process Only,Process Only
5288,4.45,4.70,4.40,69%,Process Only,Process Only,Process Only,Process Only
5292,4.47,4.59,4.46,78%,Process Only,Foundation + Process,Process Only,Process Only
5293,4.27,4.35,4.19,68%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
5294,4.43,4.58,4.52,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
5295,4.48,4.43,4.40,76%,Process Only,Foundation + Process,Process Only,Process Only
5296,4.46,4.74,4.49,79%,Process Only,Process Only,Process Only,Process Only
5298,4.51,4.61,4.54,76%,Process Only,Foundation + Process,Process Only,Process Only
5299,4.41,4.60,4.47,76%,Process Only,Foundation + Process,Process Only,Process Only
5300,4.40,4.61,4.29,72%,Process Only,Foundation + Process,Foundation + Process,Process Only
5301,4.46,4.54,4.36,87%,Process Only,Foundation + Process,Foundation + Process,Process Only
5303,4.34,4.80,4.47,69%,Process Only,Process Only,Process Only,Process Only
5305,4.46,4.61,4.43,75%,Process Only,Foundation + Process,Process Only,Process Only
5307,4.46,4.70,4.43,63%,Process Only,Process Only,Process Only,Foundation + Process
5309,4.41,4.77,4.56,63%,Process Only,Process Only,Process Only,Foundation + Process
5311,4.55,4.73,4.53,76%,Process Only,Process Only,Process Only,Process Only
5312,4.49,4.60,4.48,77%,Process Only,Foundation + Process,Process Only,Process Only
5313,4.53,4.74,4.56,67%,Process Only,Process Only,Process Only,Foundation + Process
5316,4.39,4.64,4.39,70%,Process Only,Foundation + Process,Process Only,Process Only
5317,4.45,4.63,4.44,78%,Process Only,Foundation + Process,Process Only,Process Only
5319,4.57,4.70,4.37,67%,Process Only,Process Only,Foundation + Process,Foundation + Process
5320,4.47,4.54,4.38,69%,Process Only,Foundation + Process,Process Only,Process Only
5325,4.51,4.65,4.55,78%,Process Only,Foundation + Process,Process Only,Process Only
5326,4.42,4.67,4.42,70%,Process Only,Foundation + Process,Process Only,Process Only
5329,4.37,4.73,4.49,70%,Process Only,Process Only,Process Only,Process Only
5330,4.46,4.56,4.49,79%,Process Only,Foundation + Process,Process Only,Process Only
5331,4.39,4.68,4.41,79%,Process Only,Process Only,Process Only,Process Only
5334,4.27,4.52,4.20,76%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
5335,4.69,4.83,4.70,74%,Process Only,Process Only,Process Only,Process Only
5337,4.40,4.69,4.36,62%,Process Only,Process Only,Foundation + Process,Foundation + Process
5338,4.30,4.69,4.35,74%,Foundation + Process,Process Only,Foundation + Process,Process Only
5340,4.34,4.62,4.40,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
5341,4.53,4.67,4.50,69%,Process Only,Foundation + Process,Process Only,Process Only
5342,4.57,4.82,4.65,81%,Process Only,Process Only,Process Only,Process Only
5343,4.34,4.56,4.21,62%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
5345,4.27,4.83,4.48,68%,Foundation + Process,Process Only,Process Only,Process Only
5346,4.47,4.62,4.47,63%,Process Only,Foundation + Process,Process Only,Foundation + Process
5347,4.65,4.54,4.66,80%,Process Only,Foundation + Process,Process Only,Process Only
5348,4.45,4.53,4.39,78%,Process Only,Foundation + Process,Process Only,Process Only
5350,4.22,4.71,4.40,75%,Foundation + Process,Process Only,Process Only,Process Only
5352,4.45,4.73,4.46,72%,Process Only,Process Only,Process Only,Process Only
5355,4.37,4.75,4.24,66%,Process Only,Process Only,Foundation + Process,Foundation + Process
5356,4.44,4.80,4.46,69%,Process Only,Process Only,Process Only,Process Only
5358,4.46,4.78,4.62,62%,Process Only,Process Only,Process Only,Foundation + Process
5359,4.32,4.70,4.24,68%,Foundation + Process,Process Only,Foundation + Process,Process Only
5360,4.36,4.84,4.59,71%,Process Only,Process Only,Process Only,Process Only
5361,4.44,4.55,4.33,70%,Process Only,Foundation + Process,Foundation + Process,Process Only
5363,4.39,4.52,4.19,73%,Process Only,Foundation + Process,Foundation + Process,Process Only
5368,4.36,4.70,4.38,67%,Process Only,Process Only,Process Only,Foundation + Process
5369,4.27,4.53,4.21,66%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
5370,4.32,4.66,4.23,70%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
5373,4.51,4.76,4.67,69%,Process Only,Process Only,Process Only,Process Only
5374,4.42,4.82,4.42,61%,Process Only,Process Only,Process Only,Foundation + Process
5376,4.26,4.61,4.46,66%,Foundation + Process,Foundation + Process,Process Only,Foundation + Process
5379,4.61,4.78,4.74,78%,Process Only,Process Only,Process Only,Process Only
5381,4.48,4.61,4.66,73%,Process Only,Foundation + Process,Process Only,Process Only
5382,4.32,4.67,4.38,65%,Foundation + Process,Foundation + Process,Process Only,Foundation + Process
5384,4.31,4.60,4.49,69%,Foundation + Process,Foundation + Process,Process Only,Process Only
5385,4.36,4.76,4.41,64%,Process Only,Process Only,Process Only,Foundation + Process
5386,4.52,4.72,4.42,64%,Process Only,Process Only,Process Only,Foundation + Process
5387,4.32,4.76,4.37,71%,Foundation + Process,Process Only,Foundation + Process,Process Only
5388,4.46,4.59,4.55,71%,Process Only,Foundation + Process,Process Only,Process Only
5389,4.53,4.70,4.57,72%,Process Only,Process Only,Process Only,Process Only
5390,4.53,4.58,4.62,74%,Process Only,Foundation + Process,Process Only,Process Only
5391,4.43,4.59,4.49,85%,Process Only,Foundation + Process,Process Only,Process Only
5392,4.46,4.81,4.57,73%,Process Only,Process Only,Process Only,Process Only
5394,4.45,4.73,4.34,74%,Process Only,Process Only,Foundation + Process,Process Only
5396,4.40,4.74,4.48,65%,Process Only,Process Only,Process Only,Foundation + Process
5397,4.45,4.77,4.65,69%,Process Only,Process Only,Process Only,Process Only
5398,4.35,4.51,4.37,70%,Process Only,Foundation + Process,Foundation + Process,Process Only
5399,4.41,4.77,4.45,58%,Process Only,Process Only,Process Only,Foundation + Process
5402,4.18,4.34,4.07,71%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
5403,4.39,4.73,4.53,68%,Process Only,Process Only,Process Only,Process Only
5409,4.43,4.53,4.49,71%,Process Only,Foundation + Process,Process Only,Process Only
5410,4.41,4.61,4.51,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
5411,4.43,4.72,4.55,63%,Process Only,Process Only,Process Only,Foundation + Process
5414,4.43,4.73,4.49,61%,Process Only,Process Only,Process Only,Foundation + Process
5416,4.53,4.59,4.54,71%,Process Only,Foundation + Process,Process Only,Process Only
5417,4.40,4.47,4.50,75%,Process Only,Foundation + Process,Process Only,Process Only
5418,4.39,4.53,4.37,87%,Process Only,Foundation + Process,Foundation + Process,Process Only
5419,4.31,4.68,4.36,74%,Foundation + Process,Process Only,Foundation + Process,Process Only
5420,4.72,4.54,4.71,79%,Process Only,Foundation + Process,Process Only,Process Only
5422,4.44,4.66,4.48,76%,Process Only,Foundation + Process,Process Only,Process Only
5424,4.39,4.75,4.63,61%,Process Only,Process Only,Process Only,Foundation + Process
5425,4.52,4.72,4.44,70%,Process Only,Process Only,Process Only,Process Only
5428,4.43,4.67,4.45,68%,Process Only,Foundation + Process,Process Only,Process Only
5429,4.47,4.75,4.53,73%,Process Only,Process Only,Process Only,Process Only
5430,4.49,4.65,4.47,71%,Process Only,Foundation + Process,Process Only,Process Only
5432,4.53,4.84,4.76,74%,Process Only,Process Only,Process Only,Process Only
5433,4.42,4.84,4.71,75%,Process Only,Process Only,Process Only,Process Only
5434,4.34,4.59,4.37,74%,Process Only,Foundation + Process,Foundation + Process,Process Only
5435,4.28,4.58,4.29,79%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
5436,4.17,4.31,4.28,80%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
5438,4.48,4.59,4.51,68%,Process Only,Foundation + Process,Process Only,Process Only
5439,4.33,4.49,4.38,74%,Process Only,Foundation + Process,Process Only,Process Only
5440,4.11,4.59,4.19,58%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
5441,4.38,4.70,4.15,65%,Process Only,Process Only,Foundation + Process,Foundation + Process
5442,4.43,4.64,4.41,71%,Process Only,Foundation + Process,Process Only,Process Only
5443,4.37,4.56,4.43,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
5444,4.45,4.87,4.64,70%,Process Only,Process Only,Process Only,Process Only
5445,4.34,4.60,4.44,77%,Process Only,Foundation + Process,Process Only,Process Only
5446,4.60,4.78,4.59,66%,Process Only,Process Only,Process Only,Foundation + Process
5447,4.49,4.51,4.39,75%,Process Only,Foundation + Process,Process Only,Process Only
5448,4.43,4.47,4.34,57%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
5449,4.60,4.71,4.38,75%,Process Only,Process Only,Process Only,Process Only
5450,4.42,4.48,4.40,55%,Process Only,Foundation + Process,Process Only,Foundation + Process
5455,4.43,4.70,4.43,71%,Process Only,Process Only,Process Only,Process Only
5458,4.37,4.78,4.41,75%,Process Only,Process Only,Process Only,Process Only
5460,4.57,4.74,4.58,79%,Process Only,Process Only,Process Only,Process Only
5461,4.45,4.74,4.43,67%,Process Only,Process Only,Process Only,Foundation + Process
5462,4.26,4.70,4.37,60%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
5463,4.52,4.82,4.66,76%,Process Only,Process Only,Process Only,Process Only
5466,4.45,4.61,4.39,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
5469,4.48,4.73,4.52,58%,Process Only,Process Only,Process Only,Foundation + Process
5470,4.47,4.82,4.58,69%,Process Only,Process Only,Process Only,Process Only
5471,4.40,4.77,4.50,62%,Process Only,Process Only,Process Only,Foundation + Process
5472,4.37,4.54,4.45,63%,Process Only,Foundation + Process,Process Only,Foundation + Process
5476,4.39,4.64,4.50,79%,Process Only,Foundation + Process,Process Only,Process Only
5477,4.44,4.72,4.44,65%,Process Only,Process Only,Process Only,Foundation + Process
5479,4.39,4.63,4.33,74%,Process Only,Foundation + Process,Foundation + Process,Process Only
5480,4.50,4.68,4.44,77%,Process Only,Process Only,Process Only,Process Only
5481,4.21,4.53,4.15,73%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
5482,4.51,4.73,4.60,70%,Process Only,Process Only,Process Only,Process Only
5483,4.51,4.71,4.63,75%,Process Only,Process Only,Process Only,Process Only
5485,4.32,4.30,4.10,66%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
5486,4.31,4.50,4.20,67%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
5487,4.45,4.66,4.43,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
5488,4.33,4.56,4.06,67%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
5489,4.47,4.70,4.42,73%,Process Only,Process Only,Process Only,Process Only
5491,4.33,4.63,4.37,67%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
5492,4.14,4.79,4.34,75%,Foundation + Process,Process Only,Foundation + Process,Process Only
5494,4.36,4.68,4.44,68%,Process Only,Process Only,Process Only,Process Only
5495,4.35,4.44,4.52,75%,Process Only,Foundation + Process,Process Only,Process Only
5497,4.46,4.66,4.44,71%,Process Only,Foundation + Process,Process Only,Process Only
5498,4.30,4.85,4.31,71%,Foundation + Process,Process Only,Foundation + Process,Process Only
5499,4.41,4.65,4.39,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
5612,4.58,4.63,4.50,73%,Process Only,Foundation + Process,Process Only,Process Only
5616,4.39,4.55,4.44,80%,Process Only,Foundation + Process,Process Only,Process Only
5617,4.28,4.55,4.17,69%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
5626,4.35,4.71,4.34,74%,Process Only,Process Only,Foundation + Process,Process Only
5628,4.23,4.73,4.30,66%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
5629,4.32,4.87,4.56,77%,Foundation + Process,Process Only,Process Only,Process Only
5632,4.19,4.67,4.27,73%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
5641,4.42,4.66,4.49,76%,Process Only,Foundation + Process,Process Only,Process Only
5644,4.47,4.56,4.48,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
5649,4.28,4.73,4.30,69%,Foundation + Process,Process Only,Foundation + Process,Process Only
5667,4.50,4.71,4.42,66%,Process Only,Process Only,Process Only,Foundation + Process
5668,4.37,4.74,4.35,67%,Process Only,Process Only,Foundation + Process,Foundation + Process
5669,4.33,4.47,4.05,75%,Process Only,Foundation + Process,Foundation + Process,Process Only
5671,4.60,4.59,4.60,78%,Process Only,Foundation + Process,Process Only,Process Only
5672,4.47,4.78,4.39,79%,Process Only,Process Only,Process Only,Process Only
5673,4.59,4.69,4.60,78%,Process Only,Process Only,Process Only,Process Only
5676,4.19,4.56,4.04,68%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
5686,4.27,4.46,4.33,73%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
5701,4.57,4.72,4.52,76%,Process Only,Process Only,Process Only,Process Only
5703,4.47,4.71,4.53,68%,Process Only,Process Only,Process Only,Process Only
5705,4.44,4.62,4.64,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
5706,4.41,4.66,4.33,72%,Process Only,Foundation + Process,Foundation + Process,Process Only
5707,4.49,4.68,4.50,74%,Process Only,Process Only,Process Only,Process Only
5709,4.38,4.73,4.50,69%,Process Only,Process Only,Process Only,Process Only
5710,4.50,4.71,4.59,76%,Process Only,Process Only,Process Only,Process Only
5713,4.64,4.83,4.62,85%,Process Only,Process Only,Process Only,Process Only
5717,4.55,4.77,4.61,72%,Process Only,Process Only,Process Only,Process Only
5727,4.41,4.64,4.49,73%,Process Only,Foundation + Process,Process Only,Process Only
5728,4.50,4.76,4.63,73%,Process Only,Process Only,Process Only,Process Only
5731,4.41,4.77,4.43,61%,Process Only,Process Only,Process Only,Foundation + Process
5732,4.45,4.58,4.41,63%,Process Only,Foundation + Process,Process Only,Foundation + Process
5735,4.43,4.63,4.44,68%,Process Only,Foundation + Process,Process Only,Process Only
5743,4.46,4.64,4.33,68%,Process Only,Foundation + Process,Foundation + Process,Process Only
5745,4.52,4.76,4.60,68%,Process Only,Process Only,Process Only,Process Only
5747,4.55,4.73,4.48,68%,Process Only,Process Only,Process Only,Process Only
5748,4.48,4.70,4.58,71%,Process Only,Process Only,Process Only,Process Only
5751,4.28,4.74,4.53,72%,Foundation + Process,Process Only,Process Only,Process Only
5752,4.53,4.45,4.53,86%,Process Only,Foundation + Process,Process Only,Process Only
5753,4.77,4.42,4.78,87%,Process Only,Foundation + Process,Process Only,Process Only
5761,4.44,4.66,4.45,70%,Process Only,Foundation + Process,Process Only,Process Only
5763,4.54,4.72,4.53,69%,Process Only,Process Only,Process Only,Process Only
5764,4.50,4.68,4.41,73%,Process Only,Process Only,Process Only,Process Only
5766,4.39,4.72,4.48,71%,Process Only,Process Only,Process Only,Process Only
5768,4.41,4.65,4.60,76%,Process Only,Foundation + Process,Process Only,Process Only
5772,4.38,4.81,4.56,78%,Process Only,Process Only,Process Only,Process Only
5777,4.50,4.71,4.56,66%,Process Only,Process Only,Process Only,Foundation + Process
5779,4.24,4.77,4.34,50%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
5786,4.50,4.83,4.46,69%,Process Only,Process Only,Process Only,Process Only
5787,4.49,4.75,4.54,69%,Process Only,Process Only,Process Only,Process Only
5795,4.46,4.66,4.50,63%,Process Only,Foundation + Process,Process Only,Foundation + Process
5797,4.59,4.46,4.52,81%,Process Only,Foundation + Process,Process Only,Process Only
5799,4.55,4.84,4.66,72%,Process Only,Process Only,Process Only,Process Only
5806,4.32,4.71,4.47,64%,Foundation + Process,Process Only,Process Only,Foundation + Process
5807,4.49,4.61,4.57,70%,Process Only,Foundation + Process,Process Only,Process Only
5808,4.69,4.87,4.69,83%,Process Only,Process Only,Process Only,Process Only
5809,4.64,4.81,4.56,79%,Process Only,Process Only,Process Only,Process Only
5810,4.43,4.67,4.29,68%,Process Only,Foundation + Process,Foundation + Process,Process Only
5812,4.43,4.85,4.51,71%,Process Only,Process Only,Process Only,Process Only
5814,4.50,4.67,4.57,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
5823,4.41,4.62,4.39,84%,Process Only,Foundation + Process,Process Only,Process Only
5835,4.53,4.81,4.66,71%,Process Only,Process Only,Process Only,Process Only
5839,4.25,4.69,4.40,62%,Foundation + Process,Process Only,Process Only,Foundation + Process
5841,4.38,4.66,4.40,72%,Process Only,Foundation + Process,Process Only,Process Only
5842,4.40,4.63,4.42,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
5843,4.60,4.79,4.58,70%,Process Only,Process Only,Process Only,Process Only
5844,4.38,4.58,4.46,65%,Process Only,Foundation + Process,Process Only,Foundation + Process
5845,4.42,4.76,4.63,71%,Process Only,Process Only,Process Only,Process Only
5847,4.36,4.81,4.37,59%,Process Only,Process Only,Foundation + Process,Foundation + Process
5848,4.42,4.78,4.52,75%,Process Only,Process Only,Process Only,Process Only
5851,4.54,4.69,4.61,73%,Process Only,Process Only,Process Only,Process Only
5853,4.40,4.80,4.49,79%,Process Only,Process Only,Process Only,Process Only
5854,4.55,4.63,4.56,91%,Process Only,Foundation + Process,Process Only,Process Only
5857,4.39,4.61,4.38,74%,Process Only,Foundation + Process,Process Only,Process Only
5858,4.44,4.79,4.57,70%,Process Only,Process Only,Process Only,Process Only
5859,4.58,4.75,4.56,76%,Process Only,Process Only,Process Only,Process Only
5861,4.33,4.77,4.43,71%,Process Only,Process Only,Process Only,Process Only
5864,4.30,4.54,4.40,69%,Foundation + Process,Foundation + Process,Process Only,Process Only
5866,4.56,4.70,4.46,80%,Process Only,Process Only,Process Only,Process Only
5867,4.34,4.64,4.35,77%,Process Only,Foundation + Process,Foundation + Process,Process Only
5869,4.28,4.76,4.45,57%,Foundation + Process,Process Only,Process Only,Foundation + Process
5871,4.55,4.67,4.51,81%,Process Only,Foundation + Process,Process Only,Process Only
5872,4.35,4.60,4.50,80%,Process Only,Foundation + Process,Process Only,Process Only
5874,4.26,4.60,4.51,81%,Foundation + Process,Foundation + Process,Process Only,Process Only
5879,4.40,4.61,4.38,62%,Process Only,Foundation + Process,Process Only,Foundation + Process
5880,4.40,4.66,4.51,81%,Process Only,Foundation + Process,Process Only,Process Only
5881,4.28,4.56,4.24,69%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
5882,4.43,4.67,4.45,80%,Process Only,Foundation + Process,Process Only,Process Only
5883,4.44,4.68,4.46,72%,Process Only,Process Only,Process Only,Process Only
5884,4.27,4.63,4.40,79%,Foundation + Process,Foundation + Process,Process Only,Process Only
5886,4.29,4.72,4.50,73%,Foundation + Process,Process Only,Process Only,Process Only
5888,4.33,4.63,4.47,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
5889,4.36,4.70,4.53,78%,Process Only,Process Only,Process Only,Process Only
5890,4.35,4.72,4.45,67%,Process Only,Process Only,Process Only,Foundation + Process
5891,4.35,4.45,4.30,69%,Process Only,Foundation + Process,Foundation + Process,Process Only
5893,4.40,4.65,4.58,76%,Process Only,Foundation + Process,Process Only,Process Only
5894,4.50,4.80,4.50,66%,Process Only,Process Only,Process Only,Foundation + Process
5898,4.61,4.76,4.61,69%,Process Only,Process Only,Process Only,Process Only
5911,4.45,4.65,4.56,80%,Process Only,Foundation + Process,Process Only,Process Only
5912,4.54,4.72,4.57,85%,Process Only,Process Only,Process Only,Process Only
5922,4.51,4.60,4.55,77%,Process Only,Foundation + Process,Process Only,Process Only
5927,4.13,4.53,3.88,65%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
5929,4.52,4.77,4.64,67%,Process Only,Process Only,Process Only,Foundation + Process
5930,4.52,4.73,4.54,72%,Process Only,Process Only,Process Only,Process Only
5932,4.56,4.66,4.45,77%,Process Only,Foundation + Process,Process Only,Process Only
5935,4.31,4.58,4.45,71%,Foundation + Process,Foundation + Process,Process Only,Process Only
5936,4.46,4.46,4.71,85%,Process Only,Foundation + Process,Process Only,Process Only
5938,4.49,4.76,4.62,72%,Process Only,Process Only,Process Only,Process Only
5944,4.40,4.73,4.57,76%,Process Only,Process Only,Process Only,Process Only
5947,4.53,4.83,4.63,78%,Process Only,Process Only,Process Only,Process Only
5956,4.50,4.72,4.51,73%,Process Only,Process Only,Process Only,Process Only
5957,4.40,4.56,4.42,79%,Process Only,Foundation + Process,Process Only,Process Only
5959,4.47,4.55,4.56,78%,Process Only,Foundation + Process,Process Only,Process Only
5964,4.37,4.64,4.17,78%,Process Only,Foundation + Process,Foundation + Process,Process Only
5965,4.41,4.53,4.41,73%,Process Only,Foundation + Process,Process Only,Process Only
5968,4.34,4.48,4.18,82%,Process Only,Foundation + Process,Foundation + Process,Process Only
5969,4.48,4.68,4.49,86%,Process Only,Process Only,Process Only,Process Only
5976,4.40,4.69,4.58,66%,Process Only,Process Only,Process Only,Foundation + Process
5977,4.45,4.62,4.43,84%,Process Only,Foundation + Process,Process Only,Process Only
5987,4.42,4.72,4.48,72%,Process Only,Process Only,Process Only,Process Only
5992,4.32,4.64,4.48,74%,Foundation + Process,Foundation + Process,Process Only,Process Only
5996,4.39,4.68,4.56,63%,Process Only,Process Only,Process Only,Foundation + Process
