Store,Offsite Storage Pickup Date,Service  Hours,Storage Vendor,Box  Count
1886,TBD,TBD,TBD,TBD
1887,TBD,TBD,TBD,TBD
1888,8/25/2021,7 am - 6 pm,Vital Records Control (VRC),139
1889,9/13/2021,7 am - 6 pm,Vital Records Control (VRC),0
1890,TBD,TBD,TBD,TBD
1891,TBD,TBD,TBD,TBD
1892,TBD,TBD,TBD,TBD
1893,TBD,TBD,TBD,TBD
1894,4/14/2021,7 am - 6 pm,Vital Records Control (VRC),135
1895,TBD,TBD,TBD,TBD
1896,TBD,TBD,TBD,TBD
1897,TBD,TBD,TBD,TBD
1898,TBD,TBD,TBD,TBD
1899,TBD,TBD,TBD,TBD
1900,8/11/2021,7 am - 6 pm,Vital Records Control (VRC),80
1901,8/26/2021,7 am - 6 pm,Vital Records Control (VRC),0
1902,8/18/2021,7 am - 6 pm,Vital Records Control (VRC),0
1903,3/4/2022,7 am - 6 pm,Vital Records Control (VRC),38
1904,TBD,TBD,TBD,TBD
1905,8/13/2021,7 am - 6 pm,Vital Records Control (VRC),0
1906,TBD,TBD,TBD,TBD
1907,TBD,TBD,TBD,TBD
1908,TBD,TBD,TBD,TBD
1909,TBD,TBD,TBD,TBD
1910,7/19/2021,7 am - 6 pm,Vital Records Control (VRC),0
1911,10/1/2021,7 am - 6 pm,Vital Records Control (VRC),40
1912,TBD,TBD,TBD,TBD
1913,TBD,TBD,TBD,TBD
1914,TBD,TBD,TBD,TBD
1915,TBD,TBD,TBD,TBD
1916,3/24/2021,7 am - 6 pm,Vital Records Control (VRC),40
1917,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),47
1918,TBD,TBD,TBD,TBD
1919,7/21/2021,7 am - 6 pm,Vital Records Control (VRC),64
1920,9/1/2021,7 am - 6 pm,Vital Records Control (VRC),40
1921,TBD,TBD,TBD,TBD
1922,9/8/2021,7 am - 6 pm,iron Mountain,54
1923,TBD,TBD,TBD,TBD
1924,7/22/2021,7 am - 6 pm,Vital Records Control (VRC),69
1925,9/7/2021,7 am - 6 pm,Vital Records Control (VRC),0
1926,TBD,TBD,TBD,TBD
1927,4/15/2021,7 am - 6 pm,Vital Records Control (VRC),159
1928,8/3/2021,7 am - 6 pm,Vital Records Control (VRC),157
1929,8/5/2021,7 am - 6 pm,Vital Records Control (VRC),0
1930,TBD,TBD,TBD,TBD
1931,TBD,TBD,TBD,TBD
1932,7/20/2021,7 am - 6 pm,Vital Records Control (VRC),106
1933,TBD,TBD,TBD,TBD
1934,TBD,TBD,TBD,TBD
1935,TBD,TBD,TBD,TBD
1936,7/15/2021,7 am - 6 pm,Vital Records Control (VRC),0
1937,4/19/2021,7 am - 6 pm,Vital Records Control (VRC),85
1938,TBD,TBD,TBD,TBD
1939,TBD,TBD,TBD,TBD
1940,TBD,TBD,TBD,TBD
1941,TBD,TBD,TBD,TBD
1942,TBD,TBD,TBD,TBD
1943,TBD,TBD,TBD,TBD
1945,TBD,TBD,TBD,TBD
1946,7/29/2021,7 am - 6 pm,Vital Records Control (VRC),12
1947,8/3/2021,7 am - 6 pm,Vital Records Control (VRC),0
1948,TBD,TBD,TBD,TBD
1949,TBD,TBD,TBD,TBD
1950,TBD,TBD,TBD,TBD
1951,9/13/2021,7 am - 6 pm,Vital Records Control (VRC),113
1952,TBD,TBD,TBD,TBD
1953,TBD,TBD,TBD,TBD
1954,TBD,TBD,TBD,TBD
1955,TBD,TBD,TBD,TBD
1956,8/24/2021,7 am - 6 pm,Vital Records Control (VRC),170
1957,4/2/2021,7 am - 6 pm,Vital Records Control (VRC),19
1958,TBD,TBD,TBD,TBD
1959,TBD,TBD,TBD,TBD
1960,TBD,TBD,TBD,TBD
1961,TBD,TBD,TBD,TBD
1962,TBD,TBD,TBD,TBD
1963,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),81
1964,TBD,TBD,TBD,TBD
1965,TBD,TBD,TBD,TBD
1966,TBD,TBD,TBD,TBD
1967,TBD,TBD,TBD,TBD
1968,TBD,TBD,TBD,TBD
1969,TBD,TBD,TBD,TBD
1970,TBD,TBD,TBD,TBD
1971,7/16/2021,7 am - 6 pm,Vital Records Control (VRC),0
1972,TBD,TBD,TBD,TBD
1973,TBD,TBD,TBD,TBD
1974,7/22/2021,7 am - 6 pm,Vital Records Control (VRC),54
1975,TBD,TBD,TBD,TBD
1976,TBD,TBD,TBD,TBD
1977,7/29/2021,7 am - 6 pm,Vital Records Control (VRC),39
1978,TBD,TBD,TBD,TBD
1979,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),41
1980,10/4/2021,7 am - 6 pm,Iron Mountain ,64
1981,TBD,TBD,TBD,TBD
1982,TBD,TBD,TBD,TBD
1983,TBD,TBD,TBD,TBD
1984,TBD,TBD,TBD,TBD
1985,TBD,TBD,TBD,TBD
1986,TBD,TBD,TBD,TBD
1987,TBD,TBD,TBD,TBD
1988,TBD,TBD,TBD,TBD
1989,TBD,TBD,TBD,TBD
1990,7/20/2021,7 am - 6 pm,Vital Records Control (VRC),55
1991,TBD,TBD,TBD,TBD
1992,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),63
1993,TBD,TBD,TBD,TBD
1994,7/23/2021,7 am - 6 pm,Vital Records Control (VRC),0
1995,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),94
1996,TBD,TBD,TBD,TBD
1997,TBD,TBD,TBD,TBD
1998,9/7/2021,7 am - 6 pm,Vital Records Control (VRC),89
1999,TBD,TBD,TBD,TBD
2000,TBD,TBD,TBD,TBD
2001,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),138
2002,TBD,TBD,TBD,TBD
2003,TBD,TBD,TBD,TBD
2004,TBD,TBD,TBD,TBD
2005,TBD,TBD,TBD,TBD
2006,8/4/2021,7 am - 6 pm,Vital Records Control (VRC),0
2007,7/23/2021,7 am - 6 pm,Vital Records Control (VRC),0
2008,TBD,TBD,TBD,TBD
2009,TBD,TBD,TBD,TBD
2010,9/15/2021,7 am - 6 pm,Vital Records Control (VRC),80
2012,TBD,TBD,TBD,TBD
2013,7/19/2021,7 am - 6 pm,Vital Records Control (VRC),159
2014,TBD,TBD,TBD,TBD
2015,TBD,TBD,TBD,TBD
2016,7/20/2021,7 am - 6 pm,Vital Records Control (VRC),0
2019,5/4/2021,7 am - 5 pm,Iron Mountain ,183
2020,TBD,TBD,TBD,TBD
2021,TBD,TBD,TBD,TBD
2022,TBD,TBD,TBD,TBD
2023,TBD,TBD,TBD,TBD
2024,TBD,TBD,TBD,TBD
2025,TBD,TBD,TBD,TBD
2027,TBD,TBD,TBD,TBD
2028,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),38
2030,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),83
2031,TBD,TBD,TBD,TBD
2032,TBD,TBD,TBD,TBD
2033,TBD,TBD,TBD,TBD
2035,TBD,TBD,TBD,TBD
2036,5/21/2021,7 am - 5 pm,Iron Mountain ,200
2037,9/9/2021,7 am - 6 pm,Vital Records Control (VRC),0
2038,TBD,TBD,TBD,TBD
2039,TBD,TBD,TBD,TBD
2040,TBD,TBD,TBD,TBD
2041,TBD,TBD,TBD,TBD
2043,TBD,TBD,TBD,TBD
2044,TBD,TBD,TBD,TBD
2045,TBD,TBD,TBD,TBD
2046,TBD,TBD,TBD,TBD
2047,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),107
2048,TBD,TBD,TBD,TBD
2049,TBD,TBD,TBD,TBD
2050,TBD,TBD,TBD,TBD
2051,TBD,TBD,TBD,TBD
2052,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),40
2053,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),41
2054,TBD,TBD,TBD,TBD
2055,TBD,TBD,TBD,TBD
2056,TBD,TBD,TBD,TBD
2057,TBD,TBD,TBD,TBD
2058,TBD,TBD,TBD,TBD
2059,TBD,TBD,TBD,TBD
2061,TBD,TBD,TBD,TBD
2062,TBD,TBD,TBD,TBD
2063,4/16/2021,7 am - 6 pm,Vital Records Control (VRC),168
2064,TBD,TBD,TBD,TBD
2065,TBD,TBD,TBD,TBD
2066,TBD,TBD,TBD,TBD
2068,TBD,TBD,TBD,TBD
2069,8/20/2021,7 am - 6 pm,Vital Records Control (VRC),67
2070,TBD,TBD,TBD,TBD
2071,TBD,TBD,TBD,TBD
2073,6/9/2021,7 am - 6 pm,Vital Records Control (VRC),85
2074,TBD,TBD,TBD,TBD
2075,9/8/2021,7 am - 6 pm,Vital Records Control (VRC),0
2077,TBD,TBD,TBD,TBD
2078,4/7/2021,7 am - 6 pm,Vital Records Control (VRC),128
2079,7/15/2021,7 am - 6 pm,Vital Records Control (VRC),98
2080,TBD,TBD,TBD,TBD
2081,4/20/2021,7 am - 6 pm,Vital Records Control (VRC),87
2082,TBD,TBD,TBD,TBD
2083,TBD,TBD,TBD,TBD
2084,8/23/2021,7 am - 6 pm,Vital Records Control (VRC),0
2086,TBD,TBD,TBD,TBD
2087,TBD,TBD,TBD,TBD
2088,TBD,TBD,TBD,TBD
2089,TBD,TBD,TBD,TBD
2090,TBD,TBD,TBD,TBD
2091,9/30/2021,7 am - 5 pm,Iron Mountain ,12
2092,7/29/2021,7 am - 6 pm,Vital Records Control (VRC),0
2093,TBD,TBD,TBD,TBD
2094,TBD,TBD,TBD,TBD
2095,TBD,TBD,TBD,TBD
2096,10/21/2021,7 am - 6 pm,Vital Records Control (VRC),10
2097,TBD,TBD,TBD,TBD
2098,TBD,TBD,TBD,TBD
2099,TBD,TBD,TBD,TBD
2100,TBD,TBD,TBD,TBD
2101,7/21/2021,7 am - 6 pm,Vital Records Control (VRC),0
2102,TBD,TBD,TBD,TBD
2103,TBD,TBD,TBD,TBD
2104,6/9/2021,7 am - 6 pm,Vital Records Control (VRC),40
2105,TBD,TBD,TBD,TBD
2106,TBD,TBD,TBD,TBD
2107,TBD,TBD,TBD,TBD
2108,TBD,TBD,TBD,TBD
2109,TBD,TBD,TBD,TBD
2110,TBD,TBD,TBD,TBD
2111,5/21/2021,7 am - 6 pm,Vital Records Control (VRC),191
2112,6/18/2021,7 am - 6 pm,Iron Mountain ,115
2113,10/5/2021,7 am - 6 pm,Iron Mountain ,117
2114,TBD,TBD,TBD,TBD
2115,4/19/2021,7 am - 6 pm,Vital Records Control (VRC),263
2116,TBD,TBD,TBD,TBD
2117,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),32
2118,TBD,TBD,TBD,TBD
2119,TBD,TBD,TBD,TBD
2120,TBD,TBD,TBD,TBD
2121,9/13/2021,7 am - 6 pm,Vital Records Control (VRC),0
2122,TBD,TBD,TBD,TBD
2123,TBD,TBD,TBD,TBD
2124,TBD,TBD,TBD,TBD
2125,TBD,TBD,TBD,TBD
2126,TBD,TBD,TBD,TBD
2127,TBD,TBD,TBD,TBD
2128,TBD,TBD,TBD,TBD
2129,TBD,TBD,TBD,TBD
2130,TBD,TBD,TBD,TBD
2131,TBD,TBD,TBD,TBD
2132,6/21/2021,7 am - 6 pm,Vital Records Control (VRC),109
2133,TBD,TBD,TBD,TBD
2134,TBD,TBD,TBD,TBD
2135,TBD,TBD,TBD,TBD
2136,TBD,TBD,TBD,TBD
2137,TBD,TBD,TBD,TBD
2138,TBD,TBD,TBD,TBD
2139,TBD,TBD,TBD,TBD
2140,TBD,TBD,TBD,TBD
2141,TBD,TBD,TBD,TBD
2142,TBD,TBD,TBD,TBD
2143,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),98
2144,TBD,TBD,TBD,TBD
2145,TBD,TBD,TBD,TBD
2146,TBD,TBD,TBD,TBD
2147,TBD,TBD,TBD,TBD
2149,TBD,TBD,TBD,TBD
2150,TBD,TBD,TBD,TBD
2151,TBD,TBD,TBD,TBD
2152,TBD,TBD,TBD,TBD
2153,TBD,TBD,TBD,TBD
2154,TBD,TBD,TBD,TBD
2155,TBD,TBD,TBD,TBD
2156,TBD,TBD,TBD,TBD
2157,TBD,TBD,TBD,TBD
2158,TBD,TBD,TBD,TBD
2159,TBD,TBD,TBD,TBD
2160,TBD,TBD,TBD,TBD
2161,TBD,TBD,TBD,TBD
2163,TBD,TBD,TBD,TBD
2164,TBD,TBD,TBD,TBD
2166,TBD,TBD,TBD,TBD
2167,TBD,TBD,TBD,TBD
2169,10/13/2021,7 am - 6 pm,Vital Records Control (VRC),42
2170,10/5/2021,7 am - 6 pm,Iron Mountain ,96
2174,TBD,TBD,TBD,TBD
2175,TBD,TBD,TBD,TBD
2176,TBD,TBD,TBD,TBD
2177,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),71
2178,7/21/2021,7 am - 6 pm,Vital Records Control (VRC),51
2180,TBD,TBD,TBD,TBD
2181,TBD,TBD,TBD,TBD
2183,TBD,TBD,TBD,TBD
2184,TBD,TBD,TBD,TBD
2185,TBD,TBD,TBD,TBD
2187,7/23/2021,7 am - 6 pm,Vital Records Control (VRC),0
2188,TBD,TBD,TBD,TBD
2189,TBD,TBD,TBD,TBD
2190,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),51
2191,TBD,TBD,TBD,TBD
2192,8/11/2021,7 am - 6 pm,Vital Records Control (VRC),0
2193,4/23/2021,7 am - 6 pm,Vital Records Control (VRC),40
2194,TBD,TBD,TBD,TBD
2195,9/9/2021,7 am - 6 pm,Vital Records Control (VRC),50
2196,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),103
2197,TBD,TBD,TBD,TBD
2198,TBD,TBD,TBD,TBD
2199,TBD,TBD,TBD,TBD
2200,TBD,TBD,TBD,TBD
2201,TBD,TBD,TBD,TBD
2202,TBD,TBD,TBD,TBD
2204,TBD,TBD,TBD,TBD
2205,TBD,TBD,TBD,TBD
2206,TBD,TBD,TBD,TBD
2207,7/16/2021,7 am - 6 pm,Vital Records Control (VRC),0
2208,TBD,TBD,TBD,TBD
2209,4/12/2021,7 am - 6 pm,Vital Records Control (VRC),95
2210,TBD,TBD,TBD,TBD
2211,TBD,TBD,TBD,TBD
2213,TBD,TBD,TBD,TBD
2214,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),190
2215,TBD,TBD,TBD,TBD
2218,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),51
2221,TBD,TBD,TBD,TBD
2222,TBD,TBD,TBD,TBD
2223,TBD,TBD,TBD,TBD
2224,TBD,TBD,TBD,TBD
2225,10/4/2021,7 am - 6 pm,Iron Mountain ,126
2226,TBD,TBD,TBD,TBD
2227,8/30/2021,7 am - 6 pm,Iron Mountain,40
2228,TBD,TBD,TBD,TBD
2230,TBD,TBD,TBD,TBD
2231,TBD,TBD,TBD,TBD
2232,TBD,TBD,TBD,TBD
2233,TBD,TBD,TBD,TBD
2234,TBD,TBD,TBD,TBD
2236,TBD,TBD,TBD,TBD
2237,4/30/2021,7 am - 6 pm,Vital Records Control (VRC),136
2238,TBD,TBD,TBD,TBD
2239,TBD,TBD,TBD,TBD
2241,9/6/2021,7 am - 6 pm,Vital Records Control (VRC),0
2242,TBD,TBD,TBD,TBD
2243,9/8/2021,7 am - 6 pm,Vital Records Control (VRC),87
2244,TBD,TBD,TBD,TBD
2245,3/3/2022,7 am - 6 pm,Vital Records Control (VRC),75
2247,TBD,TBD,TBD,TBD
2248,TBD,TBD,TBD,TBD
2249,9/22/2021,7 am - 6 pm,Vital Records Control (VRC),0
2250,TBD,TBD,TBD,TBD
2251,TBD,TBD,TBD,TBD
2252,TBD,TBD,TBD,TBD
2253,TBD,TBD,TBD,TBD
2254,TBD,TBD,TBD,TBD
2255,TBD,TBD,TBD,TBD
2256,TBD,TBD,TBD,TBD
2257,TBD,TBD,TBD,TBD
2258,TBD,TBD,TBD,TBD
2259,7/19/2021,7 am - 6 pm,Vital Records Control (VRC),80
2261,TBD,TBD,TBD,TBD
2262,TBD,TBD,TBD,TBD
2263,TBD,TBD,TBD,TBD
2264,TBD,TBD,TBD,TBD
2265,TBD,TBD,TBD,TBD
2266,TBD,TBD,TBD,TBD
2267,TBD,TBD,TBD,TBD
2269,9/2/2021,7 am - 6 pm,Vital Records Control (VRC),0
2270,TBD,TBD,TBD,TBD
2271,TBD,TBD,TBD,TBD
2272,TBD,TBD,TBD,TBD
2273,TBD,TBD,TBD,TBD
2274,TBD,TBD,TBD,TBD
2275,TBD,TBD,TBD,TBD
2276,TBD,TBD,TBD,TBD
2277,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),98
2278,TBD,TBD,TBD,TBD
2279,TBD,TBD,TBD,TBD
2280,TBD,TBD,TBD,TBD
2281,TBD,TBD,TBD,TBD
2282,TBD,TBD,TBD,TBD
2283,TBD,TBD,TBD,TBD
2284,TBD,TBD,TBD,TBD
2285,TBD,TBD,TBD,TBD
2286,TBD,TBD,TBD,TBD
2287,5/19/2021,7 am - 5 pm,Iron Mountain ,123
2288,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),38
2289,TBD,TBD,TBD,TBD
2290,TBD,TBD,TBD,TBD
2291,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),26
2292,TBD,TBD,TBD,TBD
2293,TBD,TBD,TBD,TBD
2294,TBD,TBD,TBD,TBD
2295,TBD,TBD,TBD,TBD
2297,TBD,TBD,TBD,TBD
2299,TBD,TBD,TBD,TBD
2300,TBD,TBD,TBD,TBD
2306,TBD,TBD,TBD,TBD
2307,7/21/2021,7 am - 6 pm,Vital Records Control (VRC),144
2308,10/8/2021,7 am - 6 pm,ACCESS,11
2309,TBD,TBD,TBD,TBD
2310,TBD,TBD,TBD,TBD
2311,TBD,TBD,TBD,TBD
2312,TBD,TBD,TBD,TBD
2313,TBD,TBD,TBD,TBD
2314,9/30/2021,7 am - 6 pm,ACCESS,103
2315,9/7/2021,7 am - 6 pm,Vital Records Control (VRC),0
2316,TBD,TBD,TBD,TBD
2317,8/27/2021,7 am - 6 pm,Vital Records Control (VRC),0
2318,TBD,TBD,TBD,TBD
2319,8/16/2021,7 am - 6 pm,Vital Records Control (VRC),0
2320,9/3/2021,7 am - 6 pm,Vital Records Control (VRC),0
2321,9/30/2021,7 am - 6 pm,ACCESS,195
2322,5/10/2021,7 am - 6 pm,Vital Records Control (VRC),60
2323,4/20/202,7 am - 6 pm,Vital Records Control (VRC),109
2325,8/31/2021,7 am - 6 pm,Vital Records Control (VRC),37
2326,TBD,TBD,TBD,TBD
2328,8/20/2021,7 am - 6 pm,Iron Mountain,23
2329,TBD,TBD,TBD,TBD
2330,TBD,TBD,TBD,TBD
2331,TBD,TBD,TBD,TBD
2332,7/23/2021,7 am - 6 pm,Vital Records Control (VRC),0
2333,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),7
2334,TBD,TBD,TBD,TBD
2335,TBD,TBD,TBD,TBD
2336,TBD,TBD,TBD,TBD
2337,TBD,TBD,TBD,TBD
2338,TBD,TBD,TBD,TBD
2339,9/10/2021,7 am - 6 pm,Vital Records Control (VRC),103
2340,9/2/2021,7 am - 6 pm,Vital Records Control (VRC),25
2341,TBD,TBD,TBD,TBD
2348,9/30/2021,7 am - 6 pm,Vital Records Control (VRC),59
2350,TBD,TBD,TBD,TBD
2351,TBD,TBD,TBD,TBD
2352,TBD,TBD,TBD,TBD
2354,TBD,TBD,TBD,TBD
2355,TBD,TBD,TBD,TBD
2357,TBD,TBD,TBD,TBD
2358,TBD,TBD,TBD,TBD
2359,6/14/2021,7 am - 6 pm,Vital Records Control (VRC),11
2360,TBD,TBD,TBD,TBD
2361,TBD,TBD,TBD,TBD
2362,TBD,TBD,TBD,TBD
2365,TBD,TBD,TBD,TBD
2366,TBD,TBD,TBD,TBD
2367,TBD,TBD,TBD,TBD
2368,TBD,TBD,TBD,TBD
2369,TBD,TBD,TBD,TBD
2370,TBD,TBD,TBD,TBD
2371,TBD,TBD,TBD,TBD
2373,TBD,TBD,TBD,TBD
2385,9/16/2021,7 am - 6 pm,Vital Records Control (VRC),37
2386,TBD,TBD,TBD,TBD
2387,4/5/2021,7 am - 6 pm,Vital Records Control (VRC),191
2388,TBD,TBD,TBD,TBD
2391,TBD,TBD,TBD,TBD
2392,TBD,TBD,TBD,TBD
2393,TBD,TBD,TBD,TBD
2394,2/7/2022,7 am - 6 pm,Vital Records Control (VRC),43
2395,10/13/2021,7 am - 6 pm,Vital Records Control (VRC),23
2396,3/29/2021,7 am - 6 pm,Vital Records Control (VRC),41
2397,TBD,TBD,TBD,TBD
2398,TBD,TBD,TBD,TBD
2399,TBD,TBD,TBD,TBD
2400,TBD,TBD,TBD,TBD
2401,TBD,TBD,TBD,TBD
2402,8/23/2021,7 am - 6 pm,Vital Records Control (VRC),127
2403,9/15/2021,7 am - 6 pm,Vital Records Control (VRC),210
2404,TBD,TBD,TBD,TBD
2405,TBD,TBD,TBD,TBD
2406,TBD,TBD,TBD,TBD
2412,TBD,TBD,TBD,TBD
2414,TBD,TBD,TBD,TBD
2417,TBD,TBD,TBD,TBD
2418,TBD,TBD,TBD,TBD
2419,TBD,TBD,TBD,TBD
2420,TBD,TBD,TBD,TBD
2421,No Service Required per Store,7 am - 6 pm,Vital Records Control (VRC),0
2422,9/21/2021,7 am - 6 pm,Vital Records Control (VRC),47
2424,TBD,TBD,TBD,TBD
2425,TBD,TBD,TBD,TBD
2426,TBD,TBD,TBD,TBD
2427,TBD,TBD,TBD,TBD
2428,TBD,TBD,TBD,TBD
2429,TBD,TBD,TBD,TBD
2431,8/20/2021,7 am - 6 pm,Vital Records Control (VRC),2
2432,TBD,TBD,TBD,TBD
2433,TBD,TBD,TBD,TBD
2434,TBD,TBD,TBD,TBD
2435,TBD,TBD,TBD,TBD
2436,TBD,TBD,TBD,TBD
2437,TBD,TBD,TBD,TBD
2438,TBD,TBD,TBD,TBD
2439,TBD,TBD,TBD,TBD
2440,TBD,TBD,TBD,TBD
2441,TBD,TBD,TBD,TBD
2442,TBD,TBD,TBD,TBD
2443,8/10/2021,7 am - 6 pm,Vital Records Control (VRC),0
2444,TBD,TBD,TBD,TBD
2445,TBD,TBD,TBD,TBD
2446,TBD,TBD,TBD,TBD
2447,TBD,TBD,TBD,TBD
2448,TBD,TBD,TBD,TBD
2450,8/23/2021,7 am - 6 pm,Vital Records Control (VRC),0
2451,TBD,TBD,TBD,TBD
2452,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),81
2453,TBD,TBD,TBD,TBD
2455,8/27/2021,7 am - 6 pm,Vital Records Control (VRC),0
2457,TBD,TBD,TBD,TBD
2458,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),62
2459,3/15/2021,7 am - 6 pm,Iron Mountain ,78
2460,TBD,TBD,TBD,TBD
2463,TBD,TBD,TBD,TBD
2464,7/26/2021,7 am - 6 pm,Vital Records Control (VRC),23
2465,TBD,TBD,TBD,TBD
2466,TBD,TBD,TBD,TBD
2468,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),14
2469,9/22/2021,7 am - 6 pm,Vital Records Control (VRC),0
2471,TBD,TBD,TBD,TBD
2472,TBD,TBD,TBD,TBD
2473,10/6/2021-10/13/21,7 am - 6 pm,ACCESS,201
2474,TBD,TBD,TBD,TBD
2475,3/8/2022,7 am - 6 pm,Vital Records Control (VRC),98
2476,8/2/2021,7 am - 6 pm,Vital Records Control (VRC),0
2477,8/30/2021,7 am - 6 pm,Vital Records Control (VRC),0
2479,TBD,TBD,TBD,TBD
2480,TBD,TBD,TBD,TBD
2481,TBD,TBD,TBD,TBD
2482,TBD,TBD,TBD,TBD
2483,TBD,TBD,TBD,TBD
2484,3/26/2021,7 am - 6 pm,Vital Records Control (VRC),22
2485,7/27/2021,7 am - 6 pm,Vital Records Control (VRC),0
2486,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),28
2487,3/3/2022,7 am - 6 pm,Vital Records Control (VRC),19
2488,TBD,TBD,TBD,TBD
2490,TBD,TBD,TBD,TBD
2491,TBD,TBD,TBD,TBD
2492,8/2/2021,7 am - 6 pm,Vital Records Control (VRC),94
2493,2/7/2022,7 am - 6 pm,Vital Records Control (VRC),86
2494,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),95
2495,TBD,TBD,TBD,TBD
2496,TBD,TBD,TBD,TBD
2497,TBD,TBD,TBD,TBD
2499,TBD,TBD,TBD,TBD
2502,8/25/2021,7 am - 6 pm,Vital Records Control (VRC),66
2503,TBD,TBD,TBD,TBD
2504,TBD,TBD,TBD,TBD
2505,7/16/2021,7 am - 6 pm,Vital Records Control (VRC),77
2506,4/13/2021,7 am - 6 pm,Vital Records Control (VRC),137
2507,TBD,TBD,TBD,TBD
2508,9/15/2021,7 am - 6 pm,Vital Records Control (VRC),30
2509,TBD,TBD,TBD,TBD
2510,8/10/2021,7 am - 6 pm,Vital Records Control (VRC),0
2511,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),0
2512,TBD,TBD,TBD,TBD
2513,5/28/2021,7 am - 6 pm,Vital Records Control (VRC),48
2514,TBD,TBD,TBD,TBD
2515,TBD,TBD,TBD,TBD
2516,8/13/2021,7 am - 6 pm,Vital Records Control (VRC),0
2517,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),97
2518,TBD,TBD,TBD,TBD
2519,8/18/2021,7 am - 6 pm,Vital Records Control (VRC),101
2520,TBD,TBD,TBD,TBD
2522,TBD,TBD,TBD,TBD
2523,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),42
2526,TBD,TBD,TBD,TBD
2527,TBD,TBD,TBD,TBD
2528,TBD,TBD,TBD,TBD
2529,TBD,TBD,TBD,TBD
2530,TBD,TBD,TBD,TBD
2531,TBD,TBD,TBD,TBD
2532,TBD,TBD,TBD,TBD
2533,5/21/2021,7 am - 6 pm,Vital Records Control (VRC),32
2534,TBD,TBD,TBD,TBD
2535,TBD,TBD,TBD,TBD
2536,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),40
2537,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),99
2538,9/3/2021,7 am - 6 pm,Vital Records Control (VRC),0
2539,7/29/2021,7 am - 6 pm,Vital Records Control (VRC),0
2540,5/10/2021,7 am - 5 pm,Iron Mountain ,166
2541,5/28/2021,7 am - 6 pm,Vital Records Control (VRC),111
2542,TBD,TBD,TBD,TBD
2543,8/27/2021,7 am - 6 pm,Vital Records Control (VRC),34
2544,TBD,TBD,TBD,TBD
2545,TBD,TBD,TBD,TBD
2546,TBD,TBD,TBD,TBD
2547,TBD,TBD,TBD,TBD
2548,5/3/2021,7 am - 6 pm,Vital Records Control (VRC),81
2549,7/29/2021,7 am - 6 pm,Vital Records Control (VRC),0
2550,8/17/2021,7 am - 6 pm,Vital Records Control (VRC),90
2551,TBD,TBD,TBD,TBD
2552,8/26/2021,7 am - 6 pm,Vital Records Control (VRC),0
2553,TBD,TBD,TBD,TBD
2554,TBD,TBD,TBD,TBD
2555,TBD,TBD,TBD,TBD
2556,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),5
2557,TBD,TBD,TBD,TBD
2558,10/22/2021,7 am - 6 pm,Iron Mountain ,113
2559,TBD,TBD,TBD,TBD
2560,TBD,TBD,TBD,TBD
2561,10/13/2021,7 am - 6 pm,Vital Records Control (VRC),91
2562,TBD,TBD,TBD,TBD
2563,TBD,TBD,TBD,TBD
2564,TBD,TBD,TBD,TBD
2565,TBD,TBD,TBD,TBD
