Market,Store,Digital Shelf Labels,DSL link,Automated Pallet Delivery,Auto Pallets link,Consistent Freight Delivery,CFD link,CoSTL,CoSTL link
474,4394,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
474,4395,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
247,4399,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
187,4403,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
233,4404,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
264,4405,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
8,4407,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
22,4409,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
304,4410,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
382,4412,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
494,4413,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
152,4414,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
526,4415,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
67,4416,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
251,4417,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
41,4420,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/costl-checkout.html
546,4421,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
280,4423,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
206,4424,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
96,4425,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
546,4426,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
97,4427,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
294,4428,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
373,4430,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
509,4431,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview.html,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
499,4432,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview.html,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
548,4434,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
149,4435,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
24,4436,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
582,4438,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
201,4439,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
41,4440,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/costl-checkout.html
488,4441,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
497,4443,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
98,4444,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
497,4445,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
107,4446,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
242,4450,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
373,4451,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
497,4452,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
504,4453,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
558,4456,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
38,4457,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
299,4458,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
301,4459,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
324,4460,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
259,4461,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
570,4464,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
562,4465,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
562,4466,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
562,4468,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
566,4469,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
538,4470,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
381,4471,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
25,4472,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
9,4473,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
469,4474,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
362,4475,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
290,4476,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
308,4477,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
538,4478,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
207,4479,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
153,4482,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
149,4483,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
297,4484,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
39,4487,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
451,4488,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
9,4490,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
490,4491,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
557,4494,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
13,4497,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
103,4498,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
299,4499,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
235,4501,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
44,4503,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
544,4504,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
41,4506,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/costl-checkout.html
80,4508,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
48,4509,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
279,4511,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
65,4512,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
286,4514,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
537,4516,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview.html,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
546,4517,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
496,4519,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
97,4520,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
41,4521,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/costl-checkout.html
498,4524,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
496,4525,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
63,4526,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
546,4527,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
554,4528,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
266,4529,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
496,4530,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
265,4531,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
145,4533,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
67,4538,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
203,4540,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
365,4543,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
500,4545,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
488,4546,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
361,4553,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
82,4554,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
29,4556,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
396,4557,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
25,4558,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
488,4560,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
549,4561,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
103,4563,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
299,4564,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
559,4565,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
379,4567,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
432,4568,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
427,4569,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
164,4570,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
306,4574,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
542,4577,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
537,4579,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
544,4580,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
1,4581,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
545,4582,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
35,4583,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
507,4585,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
543,4586,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
91,4588,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
566,4589,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
361,4590,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
566,4591,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
42,4593,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
305,4594,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
103,4595,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
195,4597,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
378,4599,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
433,4600,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
387,4601,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
9,4603,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
542,4605,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
413,4606,,,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
494,4607,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
225,4609,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
362,4611,,,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/backroom---claims/receiving/symbotic-sorted-pallet-delivery.html,YES,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/consistent-freight-delivery.html,,
