Store,Dry Sat,Dry Sun,Dry Mon,Dry Tue,Dry Wed,Dry Thur,Dry Fri,Dry Total
3226,1,1,1,1,1,0,1,6
3227,1,1,1,1,1,0,1,6
3228,1,1,1,1,1,0,1,6
3229,1,1,1,1,1,0,1,6
3230,1,1,1,1,1,0,1,6
3231,1,1,1,1,1,0,1,6
3232,1,1,1,1,1,0,1,6
3233,1,1,1,1,1,0,1,6
3234,1,1,1,1,1,0,1,6
3235,1,1,1,1,1,0,1,6
3236,1,1,1,1,1,0,1,6
3237,1,1,1,1,1,0,1,6
3238,1,1,1,1,1,0,1,6
3239,1,1,1,1,1,0,1,6
3241,1,1,1,1,1,0,1,6
3243,1,1,1,1,1,0,1,6
3245,1,1,1,1,1,0,1,6
3247,1,1,1,1,1,0,1,6
3248,1,1,1,1,1,0,1,6
3250,1,1,1,1,1,0,1,6
3251,1,1,1,1,1,0,1,6
3252,1,1,1,1,1,0,1,6
3253,1,1,1,1,1,0,1,6
3254,1,1,1,1,1,0,1,6
3255,1,1,1,1,1,0,1,6
3258,1,1,1,1,1,0,1,6
3259,1,1,1,1,1,0,1,6
3260,1,1,1,1,1,0,1,6
3261,1,1,1,1,1,0,1,6
3262,1,1,1,1,1,0,1,6
3265,1,1,1,1,1,0,1,6
3266,1,1,1,1,1,0,1,6
3267,1,1,1,1,1,0,1,6
3268,1,1,1,1,1,0,1,6
3269,1,0,1,1,1,0,1,5
3270,1,1,1,1,1,0,1,6
3271,1,1,1,1,1,0,1,6
3273,1,1,1,1,1,0,1,6
3274,1,1,1,1,1,0,1,6
3275,1,1,1,1,1,0,1,6
3276,1,1,1,1,1,0,1,6
3277,1,1,1,1,1,0,1,6
3278,1,1,1,1,1,0,1,6
3279,1,1,1,1,1,0,1,6
3280,1,1,1,1,1,0,1,6
3281,1,1,1,1,1,0,1,6
3282,1,1,1,1,1,0,1,6
3283,1,1,1,1,1,0,1,6
3284,1,1,1,1,1,0,1,6
3285,1,1,1,1,1,0,1,6
3286,1,1,1,1,1,0,1,6
3287,0,1,0,1,0,0,1,3
3288,1,1,1,1,1,0,1,6
3289,1,1,1,1,1,0,1,6
3291,1,1,1,1,1,0,1,6
3292,1,1,1,1,1,0,1,6
3293,1,1,1,1,1,0,1,6
3294,1,1,1,1,1,0,1,6
3295,1,1,1,1,1,0,1,6
3296,1,1,1,1,1,0,1,6
3297,1,1,1,1,1,0,1,6
3298,1,1,1,1,1,0,1,6
3299,1,1,1,0,1,0,1,5
3300,1,1,1,1,1,0,1,6
3301,1,1,1,1,1,0,1,6
3302,1,1,1,1,1,0,1,6
3303,1,0,1,1,1,0,1,5
3304,1,1,1,1,1,0,1,6
3305,1,1,1,1,1,0,1,6
3307,1,1,1,1,1,0,1,6
3308,1,1,1,1,1,0,1,6
3309,1,1,1,1,1,0,1,6
3310,1,1,1,1,1,0,1,6
3311,1,1,1,1,1,0,1,6
3313,1,1,1,1,1,0,1,6
3314,1,1,1,1,1,0,1,6
3315,0,1,1,1,1,0,1,5
3317,1,1,1,1,0,0,1,5
3319,1,1,1,1,1,0,1,6
3320,1,1,1,1,1,0,1,6
3322,1,1,1,0,1,0,0,4
3324,1,1,1,1,1,0,1,6
3327,0,1,0,1,0,0,1,3
3328,1,1,1,1,1,0,1,6
3329,1,1,1,1,1,0,1,6
3330,0,1,0,1,1,0,1,4
3331,1,1,1,1,1,0,1,6
3332,1,1,1,1,1,0,1,6
3334,1,1,1,1,1,0,1,6
3336,1,1,1,1,1,0,1,6
3337,1,1,1,1,1,0,1,6
3338,1,1,1,1,1,0,1,6
3339,1,1,1,1,1,0,1,6
3340,1,1,1,1,1,0,1,6
3341,1,1,1,1,1,0,1,6
3342,1,1,1,1,1,0,1,6
3344,1,1,1,1,1,0,1,6
3347,1,1,1,1,1,0,1,6
3348,1,1,1,1,1,0,1,6
3349,1,1,1,1,1,0,1,6
3350,1,1,1,1,1,0,1,6
3350,1,1,1,1,1,0,1,6
3351,1,1,1,1,1,0,1,6
3351,1,1,1,1,1,0,1,6
3352,1,1,1,1,1,0,1,6
3354,1,1,1,1,1,0,1,6
3354,1,1,1,1,1,0,1,6
3355,1,1,1,1,1,0,1,6
3355,1,1,1,1,1,0,1,6
3356,0,1,1,1,1,0,1,5
3356,0,1,1,1,1,0,1,5
3357,1,1,1,1,1,0,1,6
3359,1,1,1,1,1,0,1,6
3360,1,1,1,1,1,0,1,6
3362,1,1,1,1,1,0,1,6
3363,1,1,1,1,1,0,1,6
3364,1,1,1,1,1,0,1,6
3366,1,1,1,1,1,0,1,6
3367,1,1,1,1,1,0,1,6
3370,1,1,1,1,1,0,1,6
3371,1,1,1,1,1,0,1,6
3372,1,1,1,1,1,0,1,6
3377,1,1,1,1,1,0,1,6
3379,1,1,1,1,1,0,1,6
3380,1,1,1,1,1,0,1,6
3381,1,1,1,1,1,0,1,6
3382,1,1,1,1,1,0,1,6
3383,1,1,1,1,1,0,1,6
3384,1,1,1,1,1,0,1,6
3385,1,1,1,1,1,0,1,6
3386,1,1,1,1,1,0,1,6
3387,1,1,1,1,1,0,1,6
3388,1,1,1,1,1,0,1,6
3389,1,1,1,1,1,0,1,6
3390,1,1,1,1,1,0,1,6
3391,1,1,1,1,1,0,1,6
3392,1,1,1,1,1,0,1,6
3394,1,1,1,0,1,0,1,5
3395,1,1,1,1,1,0,1,6
3397,1,1,1,1,1,0,1,6
3400,1,1,1,1,1,0,1,6
3401,1,1,1,1,1,0,1,6
3402,1,1,1,1,1,0,1,6
3403,1,1,1,1,1,0,1,6
3404,1,1,1,1,1,0,1,6
3406,1,1,1,1,1,0,1,6
3407,1,1,1,1,1,0,1,6
3408,1,1,1,1,1,0,1,6
3409,1,1,1,1,1,0,1,6
3411,1,1,1,1,1,0,1,6
3412,1,1,1,1,1,0,1,6
3414,0,1,1,1,1,0,1,5
3415,1,1,1,1,1,0,1,6
3417,1,1,1,1,1,0,1,6
3418,1,1,1,1,1,0,1,6
3419,1,1,0,1,1,0,1,5
3420,1,1,1,1,1,0,1,6
3422,1,1,1,1,1,0,1,6
3423,1,1,1,1,1,0,1,6
3424,0,1,1,1,1,0,1,5
3425,1,1,1,1,1,0,1,6
3427,1,1,1,1,1,0,1,6
3428,1,1,1,1,1,0,1,6
3429,1,1,1,1,1,0,1,6
3430,1,1,1,1,1,0,1,6
3431,1,1,1,1,1,0,1,6
3432,1,1,1,1,1,0,1,6
3433,1,1,1,1,1,0,1,6
3434,1,1,1,1,1,0,1,6
3435,1,1,1,1,1,0,1,6
3436,1,1,1,1,1,0,1,6
3439,1,1,1,1,1,0,1,6
3442,1,1,1,1,1,0,1,6
3443,1,1,1,1,1,0,1,6
3445,1,1,1,1,1,0,1,6
3447,1,1,1,1,1,0,1,6
3449,1,1,0,1,1,0,1,5
3450,1,1,0,1,1,0,1,5
3452,1,0,1,1,1,0,1,5
3453,1,1,1,1,1,0,1,6
3454,1,1,1,1,1,0,1,6
3455,1,1,1,1,1,0,1,6
3456,1,0,1,1,1,0,1,5
3457,1,1,1,1,1,0,1,6
3458,1,1,1,1,1,0,1,6
3459,1,1,1,1,1,0,1,6
3460,1,1,1,1,1,0,1,6
3461,1,1,1,1,1,0,1,6
3462,1,1,1,1,1,0,1,6
3463,1,1,1,1,1,0,1,6
3464,1,1,1,1,1,0,1,6
3465,1,1,1,1,1,0,1,6
3469,1,1,1,1,1,0,1,6
3471,1,1,1,1,1,0,1,6
3472,1,1,1,1,1,0,1,6
3473,1,1,1,1,1,0,1,6
3474,1,1,1,1,1,0,1,6
3475,1,1,1,1,1,0,1,6
3476,1,1,1,1,1,0,1,6
3477,1,1,1,1,1,0,1,6
3479,1,1,1,0,1,0,1,5
3480,1,1,1,1,1,0,1,6
3481,1,1,1,1,1,0,1,6
3482,1,1,1,1,1,0,1,6
3483,1,1,1,1,1,0,1,6
3484,1,1,1,1,1,0,1,6
3485,1,1,1,1,1,0,1,6
3486,1,1,1,1,1,0,1,6
3487,1,1,1,1,1,0,1,6
3488,1,1,1,1,1,0,1,6
3489,1,1,1,1,1,0,1,6
3490,1,1,1,1,1,0,1,6
3491,1,1,1,1,1,0,1,6
3492,1,1,1,1,1,0,1,6
3493,1,1,1,1,1,0,1,6
3494,1,1,1,1,1,0,1,6
3495,1,1,1,1,1,0,1,6
3497,1,1,1,1,1,0,1,6
3498,1,1,1,1,1,0,1,6
3499,1,1,1,1,1,0,1,6
3500,1,1,1,1,1,0,1,6
3501,1,1,1,1,1,0,1,6
3502,1,1,1,1,1,0,1,6
3503,1,1,1,1,1,0,1,6
3504,1,1,1,1,1,0,1,6
3505,1,1,1,1,1,0,1,6
3508,1,1,1,1,1,0,0,5
3509,1,1,1,1,1,0,1,6
3510,1,1,1,1,1,0,1,6
3511,1,1,1,1,1,0,1,6
3512,1,1,0,1,0,0,0,3
3513,1,1,1,1,1,0,1,6
3514,1,1,1,1,1,0,1,6
3515,1,1,1,1,1,0,1,6
3516,1,1,1,1,1,0,1,6
3517,1,1,1,1,1,0,1,6
3518,1,1,1,1,1,0,1,6
3520,1,1,1,1,1,0,1,6
3521,1,1,1,1,1,0,1,6
3522,1,1,1,1,1,0,1,6
3523,1,1,1,1,1,0,1,6
3523,1,1,1,1,1,0,1,6
3524,1,1,1,1,1,0,1,6
3525,1,1,1,1,1,0,1,6
3526,1,1,1,1,1,0,1,6
3527,1,1,1,1,1,0,1,6
3528,1,1,1,1,1,0,1,6
3529,1,1,1,1,1,0,1,6
3530,1,0,1,1,1,0,1,5
3531,1,1,1,1,1,0,1,6
3533,1,1,1,1,1,0,1,6
3534,1,1,1,1,1,0,1,6
3535,1,1,1,1,1,0,1,6
3537,1,1,1,1,1,0,1,6
3538,1,1,1,1,1,0,1,6
3541,1,0,1,1,1,0,1,5
3542,1,1,1,1,1,0,1,6
3543,1,1,1,1,1,0,1,6
3545,1,0,1,0,1,0,1,4
3546,1,0,1,1,0,0,0,3
3548,1,1,1,1,1,0,1,6
3549,1,1,0,1,1,0,1,5
3560,1,1,1,1,1,0,1,6
3561,1,1,1,1,1,0,1,6
3562,1,1,1,1,1,0,1,6
3563,0,1,1,0,1,0,1,4
3564,1,1,1,1,1,0,1,6
3566,1,1,1,1,1,0,1,6
3567,1,1,1,1,1,0,1,6
3568,1,1,1,1,1,0,1,6
3569,1,1,1,1,1,0,1,6
3570,1,1,1,1,1,0,1,6
3571,1,1,1,1,1,0,1,6
3572,1,1,1,1,1,0,1,6
3573,1,1,1,1,1,0,1,6
3574,1,0,1,1,1,0,1,5
3579,1,0,1,1,0,0,1,4
3580,1,1,1,1,1,0,1,6
3581,1,1,1,1,1,0,1,6
3582,1,1,1,1,1,0,1,6
3583,1,1,1,1,1,0,1,6
3584,1,1,1,1,1,0,1,6
3585,1,1,1,1,1,0,1,6
3587,1,1,1,1,1,0,1,6
3588,1,1,1,1,1,0,1,6
3589,1,1,1,1,1,0,1,6
3590,1,1,1,1,1,0,1,6
3591,1,1,1,1,1,0,1,6
3593,1,1,1,1,1,0,1,6
3594,1,1,1,1,1,0,1,6
3595,1,1,1,1,1,0,1,6
3596,1,1,1,1,1,0,1,6
3597,1,1,1,1,1,0,1,6
3598,1,1,1,1,1,0,1,6
3599,1,1,1,1,1,0,1,6
3600,1,1,1,1,1,0,1,6
3601,1,1,1,1,1,0,1,6
3602,1,1,1,1,1,0,1,6
3603,1,0,1,0,1,0,1,4
3604,1,1,1,1,1,0,0,5
3605,1,1,1,0,1,0,1,5
3606,1,1,0,1,1,0,1,5
3607,1,1,1,1,1,0,1,6
3608,1,1,1,1,1,0,1,6
3609,1,1,1,1,1,0,1,6
3611,1,1,1,1,1,0,1,6
3612,1,1,1,1,1,0,1,6
3614,1,1,1,0,1,0,1,5
3615,1,1,1,1,1,0,1,6
3616,1,1,1,1,1,0,1,6
3617,1,1,1,1,1,0,1,6
3619,1,1,1,1,1,0,1,6
3620,1,1,1,1,1,0,1,6
3621,1,1,1,1,1,0,1,6
3621,1,1,1,1,1,0,1,6
3622,1,1,1,0,1,0,1,5
3623,1,1,1,1,1,0,1,6
3624,1,1,1,1,1,0,1,6
3625,1,1,1,1,1,0,1,6
3626,1,1,1,1,1,0,1,6
3627,1,1,1,1,1,0,1,6
3628,1,1,1,1,1,0,1,6
3629,1,1,1,1,1,0,1,6
3630,1,1,1,1,1,0,1,6
3631,1,1,1,1,1,0,1,6
3632,1,1,1,1,1,0,1,6
3633,1,1,1,1,1,0,1,6
3634,1,1,1,1,1,0,1,6
3635,1,1,1,1,1,0,1,6
3637,1,1,1,1,1,0,1,6
3638,1,1,1,1,1,0,1,6
3639,1,1,1,1,1,0,1,6
3640,1,1,1,1,1,0,1,6
3641,1,1,1,1,1,0,1,6
3643,1,1,1,0,1,0,1,5
3644,1,1,1,1,1,0,1,6
3645,1,1,1,1,1,0,1,6
3646,1,1,1,1,1,0,1,6
3648,1,1,1,1,1,0,1,6
3650,1,1,0,1,1,0,0,4
3650,1,1,0,1,1,0,0,4
3652,1,1,1,1,1,0,1,6
3653,1,1,1,1,1,0,1,6
3654,1,1,1,1,1,0,1,6
3655,1,1,1,1,1,0,1,6
3655,1,1,1,1,1,0,1,6
3658,1,1,1,1,1,0,1,6
3659,1,1,1,1,1,0,1,6
3660,1,1,1,1,1,0,1,6
3661,1,1,1,1,1,0,1,6
3700,1,1,1,1,1,0,1,6
3701,1,1,1,1,1,0,1,6
3702,1,1,1,1,1,0,1,6
3703,1,1,1,1,1,0,1,6
3705,1,1,1,1,1,0,1,6
3708,1,1,1,1,1,0,1,6
3709,1,1,1,1,1,0,1,6
3710,1,1,1,1,1,0,1,6
3712,1,1,1,1,1,0,1,6
3713,1,1,1,1,1,0,1,6
3717,1,1,1,1,1,0,1,6
3720,1,1,1,1,1,0,1,6
3722,1,1,1,1,1,0,1,6
3723,1,1,0,1,0,0,0,3
3724,1,1,1,1,1,0,1,6
3725,1,1,1,1,1,0,1,6
3726,1,1,1,1,1,0,1,6
3727,1,1,0,1,1,0,1,5
3728,1,1,1,1,1,0,1,6
3729,1,1,1,1,1,0,1,6
3730,1,1,1,1,1,0,1,6
3731,1,1,1,1,1,0,1,6
3732,1,1,1,1,1,0,1,6
3733,1,1,1,1,1,0,1,6
3734,1,1,1,1,1,0,1,6
3736,1,1,1,1,0,0,1,5
3738,1,1,1,1,1,0,1,6
3739,1,1,1,1,1,0,1,6
3740,1,1,1,1,1,0,1,6
3741,1,1,1,1,1,0,1,6
3742,1,1,1,1,1,0,1,6
3743,1,1,0,1,1,0,0,4
3745,1,1,1,1,1,0,1,6
3745,1,1,1,0,1,0,1,5
3746,1,1,1,1,1,0,0,5
3747,1,1,1,1,1,0,1,6
3748,1,1,1,1,1,0,1,6
3749,1,1,1,1,1,0,1,6
3750,1,1,1,1,1,0,1,6
3751,1,1,1,1,1,0,1,6
3752,1,1,1,1,1,0,1,6
3754,1,1,1,1,0,0,1,5
3757,1,1,1,1,1,0,1,6
3758,1,0,1,0,1,0,0,3
3760,1,1,1,1,1,0,1,6
3761,1,1,1,1,1,0,1,6
3762,1,1,1,1,1,0,1,6
3763,1,1,1,1,1,0,1,6
3764,1,1,1,1,1,0,1,6
3765,1,1,1,1,1,0,1,6
3768,1,1,1,1,1,0,1,6
3770,1,1,1,1,1,0,1,6
3771,1,1,1,1,1,0,1,6
3772,1,1,1,1,1,0,1,6
3773,1,1,1,1,1,0,1,6
3774,1,1,1,1,1,0,1,6
3777,1,1,1,1,1,0,1,6
3778,1,1,1,1,1,0,1,6
3780,1,1,1,1,1,0,1,6
3781,1,1,1,1,1,0,1,6
3782,1,1,1,1,1,0,1,6
3783,1,1,1,1,1,0,1,6
3784,1,1,1,1,1,0,1,6
3785,1,1,1,1,1,0,1,6
3786,1,1,1,1,1,0,1,6
3788,1,1,1,1,1,0,1,6
3788,1,1,1,1,1,0,1,6
3789,1,1,1,1,1,0,1,6
3790,1,1,1,1,1,0,1,6
3791,1,0,1,1,1,0,1,5
3792,1,1,1,1,1,0,1,6
3794,1,1,1,1,1,0,1,6
3795,1,1,1,1,1,0,1,6
3796,1,1,1,1,1,0,1,6
3799,1,1,1,1,1,0,1,6
3801,1,1,1,1,1,0,1,6
3802,1,1,1,1,1,0,1,6
3803,1,1,1,0,1,0,1,5
3804,1,1,1,1,1,0,1,6
3805,1,1,1,1,1,0,1,6
3806,1,1,1,1,1,0,1,6
3807,1,1,1,1,1,0,1,6
3809,1,0,1,1,1,0,1,5
3810,1,1,1,1,1,0,1,6
3812,1,1,1,1,1,0,1,6
3817,1,1,1,1,1,0,1,6
3823,1,1,1,1,1,0,1,6
3824,1,1,1,1,1,0,1,6
3825,1,1,1,1,1,0,1,6
3826,1,1,1,1,1,0,1,6
3827,1,1,1,1,1,0,1,6
3828,1,1,1,1,1,0,1,6
3829,1,1,1,1,1,0,1,6
3830,1,1,1,1,1,0,1,6
3831,1,1,1,1,1,0,1,6
3833,1,1,1,1,1,0,1,6
3835,1,1,1,1,1,0,1,6
3837,1,1,1,1,1,0,1,6
3838,1,1,1,1,1,0,1,6
3840,1,1,1,1,1,0,1,6
3842,1,1,1,1,1,0,1,6
3843,1,1,1,1,1,0,1,6
3844,1,1,1,1,0,0,1,5
3845,1,1,1,1,0,0,1,5
3846,1,1,0,1,1,0,1,5
3847,1,1,1,1,1,0,1,6
3848,1,1,1,1,1,0,1,6
3850,1,1,1,1,1,0,1,6
3851,1,1,1,1,1,0,1,6
3852,1,1,1,0,1,0,1,5
3853,1,1,1,1,1,0,1,6
3857,1,1,1,1,1,0,1,6
3858,1,1,1,1,1,0,1,6
3860,1,1,1,1,1,0,1,6
3861,1,1,1,1,1,0,1,6
3862,1,1,1,1,1,0,1,6
3864,1,1,1,1,1,0,1,6
3867,1,1,1,1,1,0,1,6
3868,1,1,1,1,1,0,1,6
3868,1,1,1,1,1,0,1,6
3869,1,1,1,1,1,0,1,6
3870,1,1,1,0,1,0,1,5
3872,1,1,1,1,1,0,1,6
3874,1,1,1,1,1,0,1,6
3875,1,1,1,1,1,0,1,6
3876,1,1,1,1,1,0,1,6
3877,1,1,1,1,1,0,1,6
3880,1,0,1,1,0,0,1,4
3884,1,1,1,1,1,0,1,6
3886,1,1,1,1,1,0,1,6
3887,1,1,1,1,1,0,1,6
3888,1,1,1,1,1,0,1,6
3889,1,1,1,1,1,0,1,6
3891,1,1,1,1,1,0,1,6
3893,1,1,1,1,1,0,1,6
3894,1,1,1,1,1,0,1,6
3896,1,1,1,1,1,0,1,6
3897,1,1,1,1,1,0,1,6
3899,1,1,1,1,1,0,1,6
3912,1,1,1,1,1,0,1,6
3935,1,1,1,0,1,0,1,5
3947,1,1,1,1,1,0,1,6
3959,0,1,1,0,1,0,1,4
3988,1,0,1,0,1,0,1,4
3990,1,1,1,1,1,0,1,6
4046,1,1,1,1,1,0,1,6
4048,1,1,1,1,0,0,1,5
4049,1,1,1,1,1,0,1,6
4053,1,1,1,1,0,0,1,5
4054,1,1,1,1,1,0,1,6
4055,1,1,1,1,1,0,1,6
4056,1,0,1,1,1,0,1,5
4057,1,1,1,0,1,0,1,5
4063,1,1,1,1,1,0,1,6
4064,1,1,1,1,1,0,1,6
4065,1,1,1,1,1,0,1,6
4068,1,1,1,1,1,0,1,6
4100,1,1,1,1,1,0,1,6
4101,1,1,1,1,1,0,1,6
4102,1,1,1,1,1,0,1,6
4103,1,1,1,0,1,0,1,5
4104,1,0,1,1,1,0,1,5
4105,1,1,1,1,1,0,1,6
4108,1,1,1,1,1,0,1,6
4111,1,1,1,1,1,0,1,6
4112,1,1,1,1,1,0,1,6
4114,1,0,1,1,1,0,1,5
4115,1,1,1,1,1,0,1,6
4118,1,1,1,1,1,0,1,6
4127,1,0,1,1,1,0,1,5
4128,1,1,1,1,1,0,1,6
4129,1,1,1,1,1,0,1,6
4130,1,1,1,1,1,0,1,6
4131,0,1,1,1,1,0,1,5
4132,1,1,1,1,1,0,1,6
4134,1,1,0,1,1,0,1,5
4137,1,1,1,1,1,0,1,6
4138,1,1,1,0,1,0,1,5
4139,1,0,1,1,1,0,1,5
4140,1,1,1,1,1,0,1,6
4141,1,0,1,1,1,0,1,5
4142,1,1,1,1,1,0,1,6
4144,1,1,1,1,1,0,1,6
4145,1,1,1,1,1,0,1,6
4147,1,0,1,0,1,0,0,3
4148,1,1,1,1,1,0,1,6
4153,1,1,1,1,1,0,1,6
4156,1,1,0,1,0,0,1,4
4157,1,1,1,0,1,0,0,4
4159,1,1,1,1,1,0,1,6
4160,1,1,1,1,1,0,0,5
4161,1,1,1,1,1,0,1,6
4162,1,1,1,1,1,0,0,5
4163,1,1,1,1,1,0,1,6
4164,1,1,1,1,1,0,1,6
4165,1,1,1,1,1,0,1,6
4166,1,1,1,1,1,0,1,6
4168,1,1,1,1,1,0,1,6
4169,1,1,1,1,1,0,1,6
4171,1,1,1,1,1,0,1,6
4174,1,1,1,1,1,0,1,6
4174,1,1,1,1,1,0,1,6
4176,1,1,1,1,1,0,0,5
4178,1,0,1,0,1,0,0,3
4180,1,0,1,1,1,0,1,5
4182,1,0,1,1,1,0,1,5
4183,1,1,1,1,1,0,1,6
4184,1,1,1,1,1,0,1,6
4185,1,1,1,1,1,0,1,6
4187,1,1,1,1,1,0,1,6
4188,1,1,1,0,1,0,1,5
4189,1,1,1,1,1,0,1,6
4191,1,1,1,1,1,0,1,6
4193,1,1,0,1,1,0,1,5
4194,1,1,1,1,1,0,1,6
4195,1,1,1,1,1,0,1,6
4196,1,0,1,1,1,0,1,5
4197,1,0,1,1,1,0,1,5
4198,0,1,0,1,1,0,1,4
4200,1,1,1,1,1,0,1,6
4201,1,1,1,1,1,0,1,6
4202,1,1,1,1,1,0,1,6
4203,1,1,1,1,1,0,1,6
4206,0,1,1,1,1,0,1,5
4208,1,0,1,1,1,0,1,5
4209,1,1,1,1,1,0,1,6
4210,1,1,0,1,1,0,1,5
4211,1,1,1,1,1,0,1,6
4215,1,1,1,1,1,0,1,6
4216,1,1,1,1,1,0,1,6
4218,1,0,1,1,1,0,1,5
4219,1,1,1,1,1,0,1,6
4220,0,1,0,1,1,0,1,4
4221,1,1,1,1,1,0,1,6
4223,1,1,1,1,1,0,1,6
4224,1,1,1,1,1,0,1,6
4226,1,1,1,1,1,0,1,6
4230,1,1,1,1,1,0,1,6
4231,1,1,1,1,1,0,1,6
4232,1,1,1,1,1,0,1,6
4233,1,1,0,1,0,0,0,3
4235,1,1,1,1,1,0,1,6
4237,1,1,1,1,1,0,1,6
4238,1,1,1,1,1,0,1,6
4238,1,1,1,1,1,0,1,6
4239,1,1,1,1,1,0,1,6
4240,1,1,1,1,1,0,1,6
4241,1,1,1,1,1,0,1,6
4243,1,1,1,1,1,0,1,6
4244,1,1,1,1,1,0,1,6
4246,1,1,1,1,1,0,1,6
4247,1,1,1,1,1,0,1,6
4249,1,1,1,1,0,0,0,4
4250,1,1,1,1,1,0,1,6
4252,1,1,1,1,1,0,1,6
4253,1,1,1,1,1,0,1,6
4255,1,1,1,1,1,0,1,6
4256,1,1,1,1,1,0,1,6
4257,1,1,1,1,1,0,1,6
4258,1,1,1,1,1,0,1,6
4259,0,1,1,1,1,0,1,5
4260,1,1,1,1,1,0,1,6
4262,1,1,1,1,1,0,1,6
4262,1,1,1,1,1,0,1,6
4264,1,0,1,0,1,0,0,3
4272,1,1,1,1,1,0,1,6
4273,1,1,1,1,1,0,1,6
4274,1,1,1,1,1,0,1,6
4275,1,1,0,1,0,0,0,3
4276,1,1,1,1,1,0,1,6
4277,1,1,1,1,1,0,1,6
4278,1,1,1,1,1,0,1,6
4279,1,1,1,1,1,0,1,6
4281,1,0,1,0,1,0,1,4
4283,1,1,1,1,1,0,1,6
4284,1,1,1,1,1,0,1,6
4285,1,1,1,1,1,0,1,6
4286,1,1,1,1,1,0,1,6
4288,1,1,1,1,1,0,1,6
4293,1,1,1,1,1,0,1,6
4295,1,1,1,1,1,0,1,6
4298,1,1,1,1,1,0,1,6
4299,1,1,1,1,1,0,1,6
4303,1,1,1,1,1,0,1,6
4309,1,1,1,1,1,0,1,6
4317,1,0,1,1,1,0,1,5
4317,1,0,1,1,1,0,1,5
4318,1,1,1,1,1,0,1,6
4321,1,1,1,1,1,0,1,6
4322,1,0,1,1,1,0,1,5
4323,1,1,1,1,1,0,1,6
4324,1,1,1,0,1,0,1,5
4325,1,1,1,1,1,0,1,6
4330,1,1,1,1,1,0,1,6
4332,1,1,1,1,1,0,1,6
4333,1,1,1,1,1,0,1,6
4334,1,1,1,1,1,0,1,6
4335,1,1,1,1,1,0,1,6
4336,1,1,1,1,1,0,1,6
4337,1,1,1,1,1,0,1,6
4339,1,1,1,1,1,0,1,6
4340,1,1,1,1,1,0,1,6
4341,1,1,1,1,0,0,1,5
4348,1,1,1,1,1,0,1,6
4350,0,1,1,1,1,0,1,5
4352,1,1,1,1,1,0,1,6
4354,1,1,1,1,1,0,1,6
4355,1,1,1,1,1,0,1,6
4356,1,1,1,1,1,0,1,6
4356,1,1,1,1,1,0,1,6
4357,1,1,1,1,1,0,1,6
4358,1,1,1,1,1,0,1,6
4365,1,1,1,1,1,0,1,6
4366,1,1,1,1,1,0,1,6
4367,1,1,0,1,1,0,0,4
4368,1,1,1,1,1,0,1,6
4370,1,1,1,1,1,0,1,6
4371,1,1,1,1,1,0,1,6
4372,1,1,1,1,1,0,1,6
4373,1,1,1,1,1,0,1,6
4374,1,1,1,1,1,0,1,6
4375,0,1,0,1,0,0,1,3
4376,1,1,0,1,1,0,0,4
4377,1,1,1,1,1,0,1,6
4378,1,1,1,1,1,0,1,6
4380,1,0,1,1,1,0,1,5
4381,1,1,1,1,1,0,1,6
4383,1,1,1,1,1,0,1,6
4384,1,1,1,1,1,0,1,6
4387,1,1,1,1,1,0,1,6
4388,0,1,1,0,1,0,1,4
4389,1,1,0,1,1,0,1,5
4390,1,1,1,1,1,0,1,6
4392,1,1,1,1,1,0,1,6
4393,1,1,1,1,1,0,1,6
4394,1,1,1,1,1,0,1,6
4395,1,1,1,1,1,0,1,6
4399,1,1,1,1,1,0,1,6
4403,1,1,1,1,1,0,1,6
4404,1,1,1,1,1,0,1,6
4405,1,1,1,1,1,0,1,6
4407,1,1,1,1,1,0,1,6
4409,1,1,1,1,1,0,1,6
4410,1,1,1,1,1,0,1,6
4412,1,1,1,1,1,0,1,6
4413,1,0,1,1,0,0,0,3
4414,1,1,1,1,0,0,1,5
4415,1,1,1,1,1,0,1,6
4416,1,1,1,1,1,0,1,6
4417,1,1,1,1,1,0,1,6
4420,1,1,1,1,1,0,1,6
4421,1,1,1,1,1,0,1,6
4423,1,1,1,1,1,0,1,6
4424,1,1,1,1,1,0,1,6
4425,1,1,1,1,1,0,1,6
4426,1,1,1,1,1,0,1,6
4427,1,1,1,1,1,0,1,6
4428,1,0,1,0,1,0,1,4
4430,1,1,1,1,1,0,1,6
4431,1,0,1,1,1,0,1,5
4432,1,1,1,1,1,0,1,6
4434,1,0,1,1,1,0,1,5
4435,1,1,1,1,1,0,1,6
4436,1,1,1,1,1,0,1,6
4436,1,1,1,1,1,0,1,6
4438,1,1,1,1,1,0,1,6
4439,1,1,1,1,1,0,1,6
4440,1,1,1,1,1,0,1,6
4441,1,1,1,1,1,0,1,6
4443,1,1,1,1,1,0,1,6
4444,1,1,1,1,1,0,1,6
4445,0,1,1,1,0,0,1,4
4446,1,1,1,1,1,0,1,6
4450,1,1,1,1,1,0,1,6
4451,1,1,1,1,1,0,1,6
4452,1,1,1,1,1,0,1,6
4453,1,1,1,1,1,0,1,6
4456,1,1,1,1,1,0,1,6
4457,1,1,0,1,1,0,0,4
4458,1,1,1,1,1,0,1,6
4459,1,1,1,1,1,0,1,6
4460,1,1,1,1,1,0,1,6
4461,1,1,1,1,1,0,1,6
