DC,DATE,ITEM,ITEM NBR,DESCRIPTION,CASES/FPP,CASES,PALLETS,BANNER
7021,3/24/2023,WM-LIVE PLANTS,658437174,PDC SHIPPER HYACINTH,CASE PICK,852,15,WM
7021,3/25/2023,WM-LIVE PLANTS,658381390,PDC SHIPPER TULIP 8,CASE PICK,367,9,WM
7021,3/25/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,2020,72,WM
7021,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,180,9,WM
7021,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,88,44,WM
7021,3/29/2023,WM-LIVE PLANTS,658381390,PDC SHIPPER TULIP 8,CASE PICK,1847,46,WM
7021,3/29/2023,WM-LIVE PLANTS,658437174,PDC SHIPPER HYACINTH,CASE PICK,852,15,WM
7021,3/29/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,2352,84,WM
7021,3/31/2023,WM-CUT FLORAL,599913747,CB EAS CARN DB BC,CASE PICK,36, ,WM
7021,4/2/2023,WM-CUT FLORAL,599913745,BQ EAS LG MIX DB BC,CASE PICK,144, ,WM
7021,4/2/2023,WM-CUT FLORAL,599913747,CB EAS CARN DB BC,CASE PICK,91, ,WM
7021,4/2/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,54, ,WM
7021,4/2/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,18, ,WM
7021,4/5/2023,WM-CUT FLORAL,599913745,BQ EAS LG MIX DB BC,CASE PICK,212, ,WM
7021,4/5/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,136, ,WM
7021,4/5/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,43, ,WM
7023,3/26/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,54,27,WM
7023,3/26/2023,WM-LIVE PLANTS,574434435,EG 6IN EASTER LILY,CASE PICK,520,22,WM
7023,3/26/2023,WM-LIVE PLANTS,650081201,EG 6IN TULIPS,CASE PICK,849,28,WM
7023,3/26/2023,WM-LIVE PLANTS,650079047,HYACINTHS PDC,CASE PICK,359,12,WM
7023,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,19,10,WM
7023,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,200,10,WM
7023,3/30/2023,WM-LIVE PLANTS,574434435,EG 6IN EASTER LILY,CASE PICK,1199,50,WM
7023,3/30/2023,WM-LIVE PLANTS,650081201,EG 6IN TULIPS,CASE PICK,1967,66,WM
7023,3/30/2023,WM-LIVE PLANTS,650079047,HYACINTHS PDC,CASE PICK,811,27,WM
7023,3/30/2023,WM-CUT FLORAL,599913747,CB EAS CARN DB BC,CASE PICK,18, ,WM
7023,4/2/2023,WM-CUT FLORAL,599892477,BQ EAS LG MIX DB FF,CASE PICK,162, ,WM
7023,4/2/2023,WM-CUT FLORAL,599913747,CB EAS CARN DB BC,CASE PICK,64, ,WM
7023,4/2/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,54, ,WM
7023,4/2/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,18, ,WM
7023,4/4/2023,WM-CUT FLORAL,599892477,BQ EAS LG MIX DB FF,CASE PICK,242, ,WM
7023,4/4/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,143, ,WM
7023,4/4/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,38, ,WM
7024,3/19/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,384,16,WM
7024,3/19/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,336,14,WM
7024,3/20/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,24,1,WM
7024,3/20/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,192,8,WM
7024,3/20/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,108,3,WM
7024,3/20/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,36,1,WM
7024,3/20/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,144,4,WM
7024,3/20/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,108,3,WM
7024,3/20/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,72,2,WM
7024,3/20/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,126,3,WM
7024,3/20/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,84,2,WM
7024,3/20/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,126,3,WM
7024,3/24/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,720,30,WM
7024,3/25/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,432,18,WM
7024,3/25/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,144,4,WM
7024,3/25/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,72,2,WM
7024,3/25/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,216,6,WM
7024,3/26/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,264,11,WM
7024,3/26/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,144,4,WM
7024,3/26/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,108,3,WM
7024,3/26/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,168,4,WM
7024,3/26/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,168,4,WM
7024,3/26/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,168,4,WM
7024,3/27/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,72,3,WM
7024,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,20,10,WM
7024,3/28/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,336,17,WM
7024,3/28/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,72,36,WM
7024,3/28/2023,SAMS-LIVE PLANTS,980176557,EASTER LILY,FPP, ,27,SAMS
7024,3/29/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,72,2,WM
7024,3/29/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,288,8,WM
7024,3/29/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,216,6,WM
7024,3/30/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,336,14,WM
7024,3/30/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,384,16,WM
7024,3/30/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,72,3,WM
7024,3/30/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,252,7,WM
7024,3/30/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,72,2,WM
7024,3/30/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,252,6,WM
7024,3/30/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,252,6,WM
7024,3/30/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,252,6,WM
7024,3/30/2023,WM-CUT FLORAL,599913747,CB EAS CARN DB BC,CASE PICK,36, ,WM
7024,3/31/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,720,30,WM
7024,3/31/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,720,30,WM
7024,4/1/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
7024,4/1/2023,WM-CUT FLORAL,599913746,BQ EAS LG MIX DB WC,CASE PICK,234, ,WM
7024,4/1/2023,WM-CUT FLORAL,599913747,CB EAS CARN DB BC,CASE PICK,105, ,WM
7024,4/1/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,54, ,WM
7024,4/1/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,18, ,WM
7024,4/2/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,32,SAMS
7024,4/3/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
7024,4/4/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,49,SAMS
7024,4/4/2023,WM-CUT FLORAL,599913746,BQ EAS LG MIX DB WC,CASE PICK,371, ,WM
7024,4/4/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,144, ,WM
7024,4/4/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,58, ,WM
7024,4/5/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
7030,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,308,15,WM
7030,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,77,39,WM
7030,3/27/2023,SAMS-LIVE PLANTS,980176557,EASTER LILY,FPP, ,20,SAMS
7030,3/28/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,12,6,WM
7030,3/31/2023,WM-CUT FLORAL,599892479,CB EAS CARN DB FF,CASE PICK,36, ,WM
7030,4/1/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,44,SAMS
7030,4/2/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
7030,4/3/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,62,SAMS
7030,4/3/2023,WM-CUT FLORAL,599892477,BQ EAS LG MIX DB FF,CASE PICK,342, ,WM
7030,4/3/2023,WM-CUT FLORAL,599892479,CB EAS CARN DB FF,CASE PICK,62, ,WM
7030,4/3/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,36, ,WM
7030,4/3/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,18, ,WM
7030,4/4/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
7030,4/5/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
7030,4/5/2023,WM-CUT FLORAL,599892477,BQ EAS LG MIX DB FF,CASE PICK,457, ,WM
7030,4/5/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,85, ,WM
7030,4/5/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,49, ,WM
7033,3/25/2023,WM-LIVE PLANTS,650150869,EG 6IN TULIP PURPLE,CASE PICK,36,1,WM
7033,3/25/2023,WM-LIVE PLANTS,650150870,EG 6IN HYACINTH PU,CASE PICK,42,1,WM
7033,3/31/2023,WM-LIVE PLANTS,650150867,EG 6IN TULIP PINK,CASE PICK,36,1,WM
7033,3/31/2023,WM-LIVE PLANTS,650150866,EG 6IN HYACINTH PK,CASE PICK,42,1,WM
7048,3/31/2023,WM-CUT FLORAL,599892479,CB EAS CARN DB FF,CASE PICK,36, ,WM
7048,4/2/2023,WM-CUT FLORAL,599892477,BQ EAS LG MIX DB FF,CASE PICK,126, ,WM
7048,4/2/2023,WM-CUT FLORAL,599892479,CB EAS CARN DB FF,CASE PICK,64, ,WM
7048,4/2/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,36, ,WM
7048,4/2/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,18, ,WM
7048,4/5/2023,WM-CUT FLORAL,599892477,BQ EAS LG MIX DB FF,CASE PICK,197, ,WM
7048,4/5/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,103, ,WM
7048,4/5/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,27, ,WM
7055,3/18/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,648,27,WM
7055,3/20/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,24,1,WM
7055,3/20/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,168,7,WM
7055,3/20/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,108,3,WM
7055,3/20/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,36,1,WM
7055,3/20/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,144,4,WM
7055,3/20/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,108,3,WM
7055,3/20/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,72,2,WM
7055,3/20/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,126,3,WM
7055,3/20/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,126,3,WM
7055,3/20/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,126,3,WM
7055,3/25/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,720,30,WM
7055,3/26/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,264,11,WM
7055,3/26/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,288,12,WM
7055,3/26/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,144,4,WM
7055,3/26/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,108,3,WM
7055,3/27/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,72,2,WM
7055,3/27/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,180,5,WM
7055,3/27/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,144,4,WM
7055,3/27/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,168,4,WM
7055,3/27/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,168,4,WM
7055,3/27/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,168,4,WM
7055,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,392,20,WM
7055,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,112,56,WM
7055,3/29/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,72,2,WM
7055,3/29/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,216,6,WM
7055,3/29/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,144,4,WM
7055,3/29/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,252,6,WM
7055,3/29/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,210,5,WM
7055,3/29/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,210,5,WM
7055,3/30/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,24,1,WM
7055,3/30/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,360,15,WM
7055,3/30/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,252,7,WM
7055,3/30/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,252,7,WM
7055,3/31/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,720,30,WM
7055,3/31/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,720,30,WM
7055,3/31/2023,WM-CUT FLORAL,599913747,CB EAS CARN DB BC,CASE PICK,36, ,WM
7055,4/2/2023,WM-CUT FLORAL,599913746,BQ EAS LG MIX DB WC,CASE PICK,126, ,WM
7055,4/2/2023,WM-CUT FLORAL,599913747,CB EAS CARN DB BC,CASE PICK,106, ,WM
7055,4/2/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,36, ,WM
7055,4/2/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,18, ,WM
7055,4/5/2023,WM-CUT FLORAL,599913746,BQ EAS LG MIX DB WC,CASE PICK,198, ,WM
7055,4/5/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,93, ,WM
7055,4/5/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,21, ,WM
7077,3/21/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,336,12,WM
7077,3/24/2023,WM-LIVE PLANTS,658381390,PDC SHIPPER TULIP 8,CASE PICK,754,19,WM
7077,3/24/2023,WM-LIVE PLANTS,658437174,PDC SHIPPER HYACINTH,CASE PICK,401,7,WM
7077,3/25/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,784,28,WM
7077,3/26/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,54,27,WM
7077,3/26/2023,SAMS-LIVE PLANTS,980176557,EASTER LILY,FPP, ,26,SAMS
7077,3/26/2023,SAMS-LIVE PLANTS,980176557,EASTER LILY,FPP, ,8,SAMS
7077,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,5,3,WM
7077,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,120,6,WM
7077,3/29/2023,WM-LIVE PLANTS,658381390,PDC SHIPPER TULIP 8,CASE PICK,754,19,WM
7077,3/29/2023,WM-LIVE PLANTS,658437174,PDC SHIPPER HYACINTH,CASE PICK,401,7,WM
7077,3/29/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,1465,52,WM
7077,3/31/2023,WM-CUT FLORAL,599903579,CB EAS CARNS DB DI,CASE PICK,18, ,WM
7077,4/1/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
7077,4/2/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,32,SAMS
7077,4/2/2023,WM-CUT FLORAL,599892477,BQ EAS LG MIX DB FF,CASE PICK,126, ,WM
7077,4/2/2023,WM-CUT FLORAL,599903579,CB EAS CARNS DB DI,CASE PICK,37, ,WM
7077,4/2/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,18, ,WM
7077,4/3/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
7077,4/4/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
7077,4/5/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,43,SAMS
7077,4/5/2023,WM-CUT FLORAL,599892477,BQ EAS LG MIX DB FF,CASE PICK,209, ,WM
7077,4/5/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,69, ,WM
7077,4/5/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,21, ,WM
7079,3/20/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,72,2,WM
7079,3/20/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,36,1,WM
7079,3/20/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,108,3,WM
7079,3/20/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,72,2,WM
7079,3/20/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,36,1,WM
7079,3/20/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,42,1,WM
7079,3/20/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,84,2,WM
7079,3/20/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,84,2,WM
7079,3/27/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,108,3,WM
7079,3/27/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,36,1,WM
7079,3/27/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,180,5,WM
7079,3/27/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,108,3,WM
7079,3/27/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,72,2,WM
7079,3/27/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,126,3,WM
7079,3/27/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,126,3,WM
7079,3/27/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,84,2,WM
7079,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,212,11,WM
7079,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,60,30,WM
7079,3/28/2023,SAMS-LIVE PLANTS,980176557,EASTER LILY,FPP, ,26,SAMS
7079,3/28/2023,SAMS-LIVE PLANTS,980176557,EASTER LILY,FPP, ,8,SAMS
7079,3/30/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,72,2,WM
7079,3/30/2023,WM-CUT FLORAL,599913747,CB EAS CARN DB BC,CASE PICK,36, ,WM
7079,3/31/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,216,6,WM
7079,3/31/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,180,5,WM
7079,3/31/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,144,4,WM
7079,3/31/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,108,3,WM
7079,3/31/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,168,4,WM
7079,3/31/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,168,4,WM
7079,3/31/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,168,4,WM
7079,4/1/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,51,SAMS
7079,4/1/2023,WM-CUT FLORAL,599913745,BQ EAS LG MIX DB BC,CASE PICK,144, ,WM
7079,4/1/2023,WM-CUT FLORAL,599913747,CB EAS CARN DB BC,CASE PICK,65, ,WM
7079,4/1/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,18, ,WM
7079,4/1/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,18, ,WM
7079,4/2/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
7079,4/3/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
7079,4/4/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,66,SAMS
7079,4/4/2023,WM-CUT FLORAL,599913745,BQ EAS LG MIX DB BC,CASE PICK,232, ,WM
7079,4/4/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,21, ,WM
7079,4/4/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,29, ,WM
7079,4/5/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
7084,3/21/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,222,8,WM
7084,3/24/2023,WM-LIVE PLANTS,658381390,PDC SHIPPER TULIP 8,CASE PICK,722,18,WM
7084,3/24/2023,WM-LIVE PLANTS,658437174,PDC SHIPPER HYACINTH,CASE PICK,261,5,WM
7084,3/25/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,517,18,WM
7084,3/27/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,36,1,WM
7084,3/27/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,36,1,WM
7084,3/27/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,84,2,WM
7084,3/27/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,42,1,WM
7084,3/27/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,84,2,WM
7084,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,132,7,WM
7084,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,73,37,WM
7084,3/29/2023,WM-LIVE PLANTS,658381390,PDC SHIPPER TULIP 8,CASE PICK,722,18,WM
7084,3/29/2023,WM-LIVE PLANTS,658437174,PDC SHIPPER HYACINTH,CASE PICK,261,5,WM
7084,3/29/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,739,26,WM
7084,3/30/2023,WM-CUT FLORAL,599892479,CB EAS CARN DB FF,CASE PICK,36, ,WM
7084,3/31/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,36,1,WM
7084,3/31/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,36,1,WM
7084,3/31/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,36,1,WM
7084,3/31/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,36,1,WM
7084,3/31/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,84,2,WM
7084,3/31/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,126,3,WM
7084,3/31/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,126,3,WM
7084,4/1/2023,WM-CUT FLORAL,599892477,BQ EAS LG MIX DB FF,CASE PICK,90, ,WM
7084,4/1/2023,WM-CUT FLORAL,599892479,CB EAS CARN DB FF,CASE PICK,78, ,WM
7084,4/1/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,36, ,WM
7084,4/1/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,18, ,WM
7084,4/4/2023,WM-CUT FLORAL,599892477,BQ EAS LG MIX DB FF,CASE PICK,130, ,WM
7084,4/4/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,84, ,WM
7084,4/4/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,15, ,WM
8397,3/28/2023,SAMS-LIVE PLANTS,980176557,EASTER LILY,FPP, ,26,SAMS
