Market,Region,Store Number,Store City,Store State,Zip Code,Contact Name,Vendor Name,Vendor Number,Phone Number,Notes 1,Notes 2,Notes 3  - none,,,
544,72,5459,Starkville,MS,39759,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Same Day DELIVERY if ordered by 8am,,,,,
545,72,5653,ORANGE BEACH,AL,36561,Richard Bonner,BONNER PRODUCE,664642,251-366-6669,Same Day DELIVERY if ordered by 8am,,,,,
545,72,5771,PENSACOLA,FL,32514,Richard Bonner,BONNER PRODUCE,664642,251-366-6669,Same Day DELIVERY if ordered by 8am,,,,,
545,72,5769,DOTHAN,AL,36305,David Ganus,GANUS FARMS,392576,205-807-1413,Same Day DELIVERY if ordered by 8am,,,,,
545,72,5653,ORANGE BEACH,AL,36561,Calvin Sealy,Matrana's Produce,255983,504-341-0940,Devliered Thursday,,,,,
545,72,4210,MOBILE,AL,36618,Calvin Sealy,Matrana's Produce,255983,504-341-0940,Devliered Thursday,,,,,
545,72,4648,MOBILE,AL,36608,Calvin Sealy,Matrana's Produce,255983,504-341-0940,Devliered Thursday,,,,,
545,72,4657,MOBILE,AL,36609,Calvin Sealy,Matrana's Produce,255983,504-341-0940,Devliered Thursday,,,,,
545,72,5098,MOBILE,AL,36609,Calvin Sealy,Matrana's Produce,255983,504-341-0940,Devliered Thursday,,,,,
545,72,5740,MOBILE,AL,36606,Calvin Sealy,Matrana's Produce,255983,504-341-0940,Devliered Thursday,,,,,
545,72,5744,THEODORE,AL,36582,Calvin Sealy,Matrana's Produce,255983,504-341-0940,Devliered Thursday,,,,,
545,72,5771,PENSACOLA,FL,32514,Calvin Sealy,Matrana's Produce,255983,504-341-0940,Devliered Thursday,,,,,
545,72,5623,GULF BREEZE,FL,32561,Calvin Sealy,Matrana's Produce,255983,504-341-0940,Devliered Thursday,,,,,
545,72,4357,PENSACOLA,FL,32526,Calvin Sealy,Matrana's Produce,255983,504-341-0940,Devliered Thursday,,,,,
545,72,6531,PENSACOLA,FL,32534,Calvin Sealy,Matrana's Produce,255983,504-341-0940,Devliered Thursday,,,,,
545,72,4582,NAVARRE,FL,32566,Calvin Sealy,Matrana's Produce,255983,504-341-0940,Devliered Thursday,,,,,
545,72,4210,MOBILE,AL,36618,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Same Day DELIVERY if ordered by 8am,,,,,
545,72,4648,MOBILE,AL,36608,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Same Day DELIVERY if ordered by 8am,,,,,
545,72,4657,MOBILE,AL,36609,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Same Day DELIVERY if ordered by 8am,,,,,
545,72,5098,MOBILE,AL,36609,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Same Day DELIVERY if ordered by 8am,,,,,
545,72,5740,MOBILE,AL,36606,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Same Day DELIVERY if ordered by 8am,,,,,
545,72,5744,THEODORE,AL,36582,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Same Day DELIVERY if ordered by 8am,,,,,
545,72,5623,GULF BREEZE,FL,32561,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Same Day DELIVERY if ordered by 8am,,,,,
545,72,4357,PENSACOLA,FL,32526,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Same Day DELIVERY if ordered by 8am,,,,,
545,72,6531,PENSACOLA,FL,32534,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Same Day DELIVERY if ordered by 8am,,,,,
545,72,4582,NAVARRE,FL,32566,Lonora Swilley,vendor Name,535294,601-213-4008 ext 6106,Same Day DELIVERY if ordered by 8am,Sunrise Fresh- Same day delivery if ordered by 8am,,,,
546,72,5903,PHENIX CITY,AL,36870,Brian Ganus ,D&L Produce / Brian Ganus,141492,205-965-3262,Same Day DELIVERY if ordered by 8am,,,,,
546,72,4421,COLUMBUS,GA,31909,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,D&L Produce / Brian Ganus- Same day delivery if ordered by 8am,,,,
546,72,4426,COLUMBUS,GA,31904,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,D&L Produce / Brian Ganus- Same day delivery if ordered by 8am,,,,
546,72,5907,COLUMBUS,GA,31907,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,D&L Produce / Brian Ganus- Same day delivery if ordered by 8am,"OR:  Collins Bros, Vendor#454261, SAME DAY service with 25 case minimum: 404-968-7750",,,
546,72,2773,LAGRANGE,GA,30241,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
546,72,2840,BRUNSWICK,GA,31520,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Same Day DELIVERY if ordered by 8am,Sunrise Fresh Sept 2016,,,,
546,72,4530,SAVANNAH,GA,31419,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Next Day DELIVERY only,,,,,
546,72,2801,ALBANY,GA,31707,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
546,72,4517,ALBANY,GA,31701,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
546,72,4519,HINESVILLE,GA,31313,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Same Day DELIVERY if ordered by 8am,,,,,
546,72,4525,HINESVILLE,GA,31313,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
546,72,2858,STATESBORO,GA,30458,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
546,72,5198,TIFTON,GA,31794,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
546,72,4527,WAYCROSS,GA,31501,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
548,72,4667,CLEARWATER,FL,33755,Humberto Carnero,Freshpoint West Coast Florida,26658,407-857-3930,Next Day DELIVERY only,,,,,
548,72,5670,CLEARWATER,FL,33765,Humberto Carnero,Freshpoint West Coast Florida,26658,407-857-3930,Next Day DELIVERY only,,,,,
548,72,5876,DUNEDIN,FL,34698,Humberto Carnero,Freshpoint West Coast Florida,26658,407-857-3930,Next Day DELIVERY only,,,,,
548,72,4141,LARGO,FL,33771,Humberto Carnero,Freshpoint West Coast Florida,26658,407-857-3930,Next Day DELIVERY only,,,,,
548,72,5831,LARGO,FL,33774,Humberto Carnero,Freshpoint West Coast Florida,26658,407-857-3930,Next Day DELIVERY only,,,,,
548,72,2391,NEW PORT RICHEY,FL,34654,Humberto Carnero,Freshpoint West Coast Florida,26658,407-857-3930,Next Day Delivery only,,,,,
548,72,3414,PALM HARBOR,FL,34685,Humberto Carnero,Freshpoint West Coast Florida,26658,407-857-3930,Next Day DELIVERY only,,,,,
548,72,3161,PASADENA,FL,33707,Humberto Carnero,Freshpoint West Coast Florida,26658,407-857-3930,Next Day DELIVERY only,,,,,
548,72,3013,PINELLAS PARK,FL,33781,Humberto Carnero,Freshpoint West Coast Florida,26658,407-857-3930,Next Day DELIVERY only,,,,,
548,72,4669,PINELLAS PARK,FL,33781,Humberto Carnero,Freshpoint West Coast Florida,26658,407-857-3930,Next Day DELIVERY only,,,,,
548,72,6207,SPRING HILL,FL,34609,Humberto Carnero,Freshpoint West Coast Florida,26658,407-857-3930,Next Day Delivery only,,,,,
548,72,5221,TAMPA,FL,33604,Humberto Carnero,Freshpoint West Coast Florida,26658,407-857-3930,Next Day DELIVERY only,,,,,
548,72,5255,TAMPA,FL,33615,Humberto Carnero,Freshpoint West Coast Florida,26658,407-857-3930,Next Day DELIVERY only,,,,,
548,72,5654,TAMPA,FL,33614,Humberto Carnero,Freshpoint West Coast Florida,26658,407-857-3930,Next Day DELIVERY only,,,,,
548,72,6548,TAMPA,FL,33624,Humberto Carnero,Freshpoint West Coast Florida,26658,407-857-3930,Next Day Delivery only,,,,,
549,72,3606,DEBARY,FL,32713,Humberto Carnero,Freshpoint Central Florida,26658,407-857-3930,Next day delivery only ,Taylor Family Farms- next day delivery only,,,,
549,72,2944,Deland,FL,32724,Humberto Carnero,Freshpoint Central Florida,26658,407-857-3930,Next day delivery only ,Taylor Family Farms- next day delivery only,Also:  Harvill's (ven#439862 ph# 407-843-4331) and Sunrise Fresh (ven #535294 ph#601-213-4008) offer next day delivery,,,
549,72,4561,JACKSONVILLE,FL,32202,Humberto Carnero,Freshpoint Central Florida,26658,407-857-3930,Next day delivery only ,Taylor Family Farm- Same day delivery if ordered by 8am,,,,
549,72,5005,JACKSONVILLE,FL,32210,Humberto Carnero,Freshpoint Central Florida,26658,407-857-3930,Next day delivery only ,Sunrise Fresh- Same day delivery if ordered by 8am,,,,
549,72,5816,JACKSONVILLE,FL,32224,Humberto Carnero,Freshpoint Central Florida,26658,407-857-3930,Next day delivery only ,Sunrise Fresh- Same day delivery if ordered by 8am,,,,
549,72,5817,JACKSONVILLE,FL,32277,Humberto Carnero,Freshpoint Central Florida,26658,407-857-3930,Next day delivery only ,Sunrise Fresh- Same day delivery if ordered by 8am,,,,
549,72,5818,JACKSONVILLE,FL,32257,Humberto Carnero,Freshpoint Central Florida,26658,407-857-3930,Next day delivery only ,Sunrise Fresh- Same day delivery if ordered by 8am,,,,
549,72,525,LAKE MARY,FL,32746,Humberto Carnero,Freshpoint Central Florida,26658,407-857-3930,Next day delivery only ,Harvill's Produce- Same day delivery if ordered by 8am,,,,
549,72,4434,OCALA,FL,34476,Humberto Carnero,Freshpoint Central Florida,26658,407-857-3930,Next day delivery only ,Sunrise Fresh- Same day delivery if ordered by 8am,,,,
549,72,3629,PORT ORANGE,FL,32129,Humberto Carnero,Freshpoint Central Florida,26658,407-857-3930,Next day delivery only ,Sunrise Fresh- Same day delivery if ordered by 8am,,,,
549,72,4565,The Villages,FL,32163,Humberto Carnero,Freshpoint Central Florida,26658,407-857-3930,Next day delivery only ,Harvill's Produce- Next day delivery only,,,,
549,72,2944,Deland,FL,32720,Humberto Carnero ,Freshpoint Central Florida,26658,407-857-3930,NEXT DAY DELIVERY ,,,,,
549,72,6398,DELTONA,FL,,Rick-Mark,HARVILL'S PRODUCE,439862,407-843-4331  ,Next Day DELIVERY only,15 case minimum,,,,
549,72,3862,DAYTONA BEACH,FL,32117,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Same Day DELIVERY if ordered by 8am,,,,,
549,72,6398,DELTONA,FL,32725,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Same Day DELIVERY if ordered by 8am,Sunrise Fresh Sept 2016,,,,
549,72,5819,FRUIT COVE,FL,32259,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Same Day DELIVERY if ordered by 8am,,,,,
549,72,5820,MIDDLEBURG,FL,32068,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Same Day DELIVERY if ordered by 8am,,,,,
550,61,3050,BEAVERTON,OR,97008,Call Center,CH Robinson,014012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
550,61,5993,BEAVERTON,OR,97006,Call Center,CH Robinson,14012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
550,61,3146,CORVALLIS,OR,97330,Call Center,CH Robinson,014012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
550,61,3178,GRESHAM,OR,97080,Call Center,CH Robinson,014012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
550,61,5627,GRESHAM,OR,97030,Call Center,CH Robinson,14012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
550,61,2590,HILLSBORO,OR,97006,Call Center,CH Robinson,014012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
550,61,3144,MILWAUKIE,OR,97267,Call Center,CH Robinson,014012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
550,61,4178,SPRINGFIELD,OR,97477,Call Center,CH Robinson,14012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
550,61,5994,WEST LINN,OR,97068,Call Center,CH Robinson,14012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
550,61,3145,VANCOUVER,WA,98661,Call Center,CH Robinson,014012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
550,61,3098,BELLEVUE,WA,98007,Nancy Waltz,Triple B Corp (Charlie' s Produce) - Seattle,382953,800-322-8705,Same Day DELIVERY if ordered by 8am,,,,,
550,61,4757,LACEY,WA,98503,Nancy Waltz,Triple B Corp (Charlie' s Produce) - Seattle,382953,800-322-8705,Same Day DELIVERY if ordered by 8am,,,,,
550,61,5678,LYNNWOOD,WA,98037,Nancy Waltz,Triple B Corp (Charlie' s Produce) - Seattle,382953,800-322-8705,Same Day DELIVERY if ordered by 8am,,,,,
551,61,3101,ANAHEIM,CA,92801,Karina Sherman,Freshpoint Southern California,81457,626-532-2208,Same Day DELIVERY if ordered by 9am,Giumarra Companies,,,,
551,61,5640,ANAHEIM,CA,92805,Karina Sherman,Freshpoint Southern California,81457,626-532-2208,Same Day DELIVERY if ordered by 9am,Giumarra Companies,,,,
551,61,5603,DOWNEY,CA,90242,David Samarzich,Freshpoint Southern California,81457,951-536-2078,Same Day DELIVERY if ordered by 9am,Giumarra Companies,,,,
551,61,4169,EL CAJON,CA,92021,Kevin Coates,Freshpoint Southern California,081457,858-344-5754,Same Day DELIVERY if ordered by 9am,Giumarra Companies- same day delivery if ordered by 8am,,,,
551,61,3084,ESCONDIDO,CA,92027,Glenn Kessell,Freshpoint Southern California,81457,442-271-9831,Same Day DELIVERY if ordered by 9am,Giumarra Companies,,,,
551,61,5639,GARDEN GROVE,CA,92840,Karina Sherman,Freshpoint Southern California,81457,626-532-2208,Same Day DELIVERY if ordered by 9am,Giumarra Companies,,,,
551,61,5008,HEMET,CA,92543,David Samarzich,Freshpoint Southern California,81457,951-536-2078,Same Day DELIVERY if ordered by 9am,Valley Produce,,,,
551,61,5601,HUNTINGTON BEACH,CA,92648,Karina Sherman,Freshpoint Southern California,81457,626-532-2208,Same Day DELIVERY if ordered by 9am,Giumarra Companies,,,,
551,61,5684,LA MESA,CA,91942,Glenn Kessell,Freshpoint Southern California,81457,442-271-9831,Same Day DELIVERY if ordered by 9am,Giumarra Companies,,,,
551,61,5661,LA MIRADA,CA,90638,David Samarzich,Freshpoint Southern California,81457,951-536-2078,Same Day DELIVERY if ordered by 9am,Giumarra Companies,,,,
551,61,3099,LA PALMA,CA,90623,David Samarzich,Freshpoint Southern California,81457,951-536-2078,Same Day DELIVERY if ordered by 9am,Giumarra Companies,,,,
551,61,5637,OCEANSIDE,CA,92054,Glenn Kessell,Freshpoint Southern California,81457,442-271-9831,Same Day DELIVERY if ordered by 9am,Giumarra Companies,,,,
551,61,5638,SAN DIEGO,CA,92102,Kevin Coates,Freshpoint Southern California,081457,858-344-5754,Same Day DELIVERY if ordered by 9am,Giumarra Companies- same day delivery if ordered by 8am,,,,
551,61,4134,STANTON,CA,90680,Karina Sherman,Freshpoint Southern California,81457,626-532-2208,Same Day DELIVERY if ordered by 9am,Valley Produce,,,,
552,61,5981,CARMICHAEL,CA,95608,Order Desk,Chico Produce (ProPacific Fresh),414391,916-747-0579/ 888-393-5500,Same Day DELIVERY if ordered by 8am,,,,,
552,61,3090,ROCKLIN,CA,95677,Order Desk,Chico Produce (ProPacific Fresh),414391,916-747-0579/ 888-393-5500,Same Day DELIVERY if ordered by 8am,,,,,
552,61,4127,WOODLAND,CA,95695,Order Desk,Chico Produce (ProPacific Fresh),414391,916-747-0579/ 888-393-5500,Same Day DELIVERY if ordered by 8am,,,,,
552,61,5606,WOODLAND,CA,95776,Order Desk,Chico Produce (ProPacific Fresh),414391,916-747-0579/ 888-393-5500,Same Day DELIVERY if ordered by 8am,,,,,
552,61,4759,CITRUS HEIGHTS,CA,95610,Chris Ladd,Freshpoint Central California,092982,209-417-0548,Next Day DELIVERY only,Chico Produce (ProPacific Fresh)- Same Day DELIVERY if ordered by 8am,,,,
552,61,5683,ELK GROVE,CA,95758,Chris Ladd,Freshpoint Central California,092982,209-417-0548,Next Day DELIVERY only,Chico Produce (ProPacific Fresh)- Same Day DELIVERY if ordered by 8am,,,,
552,61,5980,GRANITE BAY,CA,95746,Chris Ladd,Freshpoint Central California,092982,209-417-0548,Next Day DELIVERY only,Chico Produce (ProPacific Fresh)- Next day delivery only,,,,
552,61,5979,LINCOLN,CA,95648,Chris Ladd,Freshpoint Central California,092982,209-417-0548,Next Day DELIVERY only,Chico Produce (ProPacific Fresh)- Same Day DELIVERY if ordered by 8am,,,,
552,61,5982,SACRAMENTO,CA,95821,Chris Ladd,Freshpoint Central California,092982,209-417-0548,Next Day DELIVERY only,Chico Produce (ProPacific Fresh)- Same Day DELIVERY if ordered by 8am,,,,
552,61,2468,ROHNERT PARK,CA,94928,Zac Dunlop,Freshpoint San Francisco,091771,650-255-0972,Next Day DELIVERY only,CH Robinson,,,,
552,61,5007,VACAVILLE,CA,95687,Zac Dunlop,Freshpoint San Francisco,091771,650-255-0972,Next Day DELIVERY only,Chico Produce (ProPacific Fresh)- Same Day DELIVERY if ordered by 8am,,,,
552,61,5608,VACAVILLE,CA,95687,Zac Dunlop,Freshpoint San Francisco,091771,650-255-0972,Next Day DELIVERY only,Chico Produce (ProPacific Fresh)- Same Day DELIVERY if ordered by 8am,,,,
552,61,5609,VALLEJO,CA,94589,Zac Dunlop,Freshpoint San Francisco,091771,650-255-0972,Next Day DELIVERY only,Chico Produce (ProPacific Fresh)- Same Day DELIVERY if ordered by 8am,,,,
553,11,1996,HALLANDALE BEACH,FL,33009,Nimesh Patel,Freshpoint South Florida,26658,954-294-7011,Same day delivery if ordered by 8am,J&J Produce- Same day delivery if ordered by 8am- 30 case minimum ,Freshpoint South Florida- Same day delivery if ordered by 8am,,,
553,11,1590,HIALEAH,FL,33015,Nimesh Patel,Freshpoint South Florida,26658,954-294-7011,Same day delivery if ordered by 8am,J&J Produce- Same day delivery if ordered by 8am- 30 case minimum ,Freshpoint South Florida- Same day delivery if ordered by 8am,,,
553,11,3163,HOLLYWOOD,FL,33023,Nimesh Patel,Freshpoint South Florida,26658,954-294-7011,Same day delivery if ordered by 8am,J&J Produce- Same day delivery if ordered by 8am- 30 case minimum ,,,,
553,11,4303,MIAMI,FL,33147,Nimesh Patel,Freshpoint South Florida,26658,954-294-7011,Same day delivery if ordered by 8am,J&J Produce- Same day delivery if ordered by 8am- 30 case minimum ,Freshpoint South Florida- Same day delivery if ordered by 8am,,,
553,11,3311,MIAMI GARDENS,FL,33056,Nimesh Patel,Freshpoint South Florida,26658,954-294-7011,Same day delivery if ordered by 8am,J&J Produce- Same day delivery if ordered by 8am- 30 case minimum ,Freshpoint South Florida- Same day delivery if ordered by 8am,,,
553,11,3397,MIAMI GARDENS,FL,33169,Nimesh Patel,Freshpoint South Florida,26658,954-294-7011,Same day delivery if ordered by 8am,J&J Produce- Same day delivery if ordered by 8am- 30 case minimum ,Freshpoint South Florida- Same day delivery if ordered by 8am,,,
553,11,1511,MIRAMAR,FL,33025,Nimesh Patel,Freshpoint South Florida,26658,954-294-7011,Same day delivery if ordered by 8am,J&J Produce- Same day delivery if ordered by 8am- 30 case minimum ,Freshpoint South Florida- Same day delivery if ordered by 8am,,,
553,11,3235,NORTH MIAMI BEACH,FL,33162,Nimesh Patel,Freshpoint South Florida,26658,954-294-7011,Same day delivery if ordered by 8am,J&J Produce- Same day delivery if ordered by 8am- 30 case minimum ,Freshpoint South Florida- Same day delivery if ordered by 8am,,,
554,59,840,WARNER ROBINS,GA,31093,Jackie Owens  ,FIRST CLASS PRODUCE,479023,404-391-5840,Same Day DELIVERY if ordered by 8am,"OR:  Collins Bros, Vendor#454261, SAME DAY service with 25 case minimum: 404-968-7750",,,,
554,59,920,WARNER ROBINS,GA,31088,Jackie Owens  ,FIRST CLASS PRODUCE,479023,404-391-5840,Same Day DELIVERY if ordered by 8am,"OR:  Collins Bros, Vendor#454261, SAME DAY service with 25 case minimum: 404-968-7750",,,,
554,59,5267,ATHENS,GA,30606,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
554,59,3070,DUNWOODY,GA,30360,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,"OR:  Collins Bros, Vendor#454261, SAME DAY service: 404-968-7750",,,
554,59,2699,GAINESVILLE,GA,30501,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,"OR:  Collins Bros, Vendor#454261, SAME DAY service: 404-968-7750",,,
554,59,2731,GAINESVILLE,GA,30504,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,"OR:  Collins Bros, Vendor#454261, SAME DAY service: 404-968-7750",,,
554,59,3074,LAWRENCEVILLE,GA,30044,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
554,59,3069,MARIETTA,GA,30062,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,"OR:  Collins Bros, Vendor#454261, SAME DAY service: 404-968-7750",,,
554,59,5815,MARIETTA,GA,30008,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Taylor Family Farms- Same day delivery if ordered by 8am,"ALSO:  Collins Bros, Vendor#454261, SAME DAY service: 404-968-7750",,,
554,59,3072,SNELLVILLE,GA,30078,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Taylor Family Farms- Same day delivery if ordered by 8am,,,,
554,59,3071,TUCKER,GA,30084,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,"OR:  Collins Bros, Vendor#454261, SAME DAY service: 404-968-7750",,,
557,61,5110,DRAPER,UT,84020,Ryan Clark / Jeff Clark,A&Z Produce Company,664434,801-359-2081 / 801-359-2084,Same Day DELIVERY if ordered by 8am,,,,,
557,61,7168,HERRIMAN,UT,84096,Ryan Clark / Jeff Clark,A&Z Produce Company,664434,801-359-2081 / 801-359-2084,Same Day DELIVERY if ordered by 8am,,,,,
557,61,5205,LAYTON,UT,84040,Ryan Clark / Jeff Clark,A&Z Produce Company,664434,801-359-2081 / 801-359-2084,Same Day DELIVERY if ordered by 8am,,,,,
557,61,4706,MAGNA,UT,84044,Ryan Clark / Jeff Clark,A&Z Produce Company,664434,801-359-2081 / 801-359-2084,Same Day DELIVERY if ordered by 8am,,,,,
557,61,4700,PLEASANT GROVE,UT,84062,Ryan Clark / Jeff Clark,A&Z Produce Company,664434,801-359-2081 / 801-359-2084,Same Day DELIVERY if ordered by 8am,,,,,
557,61,4100,PROVO,UT,84604,Ryan Clark / Jeff Clark,A&Z Produce Company,664434,801-359-2081 / 801-359-2084,Same Day DELIVERY if ordered by 8am,,,,,
557,61,7043,RIVERTON,UT,84065,Ryan Clark / Jeff Clark,A&Z Produce Company,664434,801-359-2081 / 801-359-2084,Same Day DELIVERY if ordered by 8am,,,,,
557,61,5206,SOUTH OGDEN,UT,84405,Ryan Clark / Jeff Clark,A&Z Produce Company,664434,801-359-2081 / 801-359-2084,Same Day DELIVERY if ordered by 8am,,,,,
557,61,3988,Spanish Fork ,UT,84660,Ryan Clark / Jeff Clark,A&Z Produce Company,664434,801-359-2081 / 801-359-2084,Same Day DELIVERY if ordered by 8am,,,,,
557,61,5109,WEST VALLEY CITY,UT,84120,Ryan Clark / Jeff Clark,A&Z Produce Company,664434,801-359-2081 / 801-359-2084,Same Day DELIVERY if ordered by 8am,,,,,
557,61,3094,BOISE,ID,83704,Wade Moore,Grasmick Produce,662075,208-376-3981,Same Day DELIVERY if ordered by 8am,,,,,
557,61,4494,CALDWELL,ID,83605,Wade Moore,Grasmick Produce,662075,208-376-3981,Same Day DELIVERY if ordered by 8am,,,,,
557,61,4180,NAMPA,ID,83651,Wade Moore,Grasmick Produce,662075,208-376-3981,Same Day DELIVERY if ordered by 8am,,,,,
557,61,5110,DRAPER,UT,84020,Chad Solari,Triple B Corp (Charlie' s Produce) - Salt Lake City,382953,801-908-6091,Same Day DELIVERY if ordered by 8am,,,,,
557,61,7168,HERRIMAN,UT,84096,Chad Solari,Triple B Corp (Charlie' s Produce) - Salt Lake City,382953,801-908-6091,Same Day DELIVERY if ordered by 8am,,,,,
557,61,5205,LAYTON,UT,84040,Judy Adair,Triple B Corp (Charlie' s Produce) - Salt Lake City,382953,801-908-6091 ext 2101,Same Day DELIVERY if ordered by 8am,,,,,
557,61,4706,MAGNA,UT,84044,Judy Adair,Triple B Corp (Charlie' s Produce) - Salt Lake City,382953,801-908-6091 ext 2101,Same Day DELIVERY if ordered by 8am,,,,,
557,61,4700,PLEASANT GROVE,UT,84062,Chad Solari,Triple B Corp (Charlie' s Produce) - Salt Lake City,382953,801-908-6091,Same Day DELIVERY if ordered by 8am,,,,,
557,61,4100,PROVO,UT,84604,Chad Solari,Triple B Corp (Charlie' s Produce) - Salt Lake City,382953,801-908-6091,Same Day DELIVERY if ordered by 8am,,,,,
557,61,7043,RIVERTON,UT,84065,Chad Solari,Triple B Corp (Charlie' s Produce) - Salt Lake City,382953,801-908-6091,Same Day DELIVERY if ordered by 8am,,,,,
557,61,5206,SOUTH OGDEN,UT,84405,Chad Solari,Triple B Corp (Charlie' s Produce) - Salt Lake City,382953,801-908-6091,Same Day DELIVERY if ordered by 8am,,,,,
557,61,3988,Spanish Fork ,UT,84660,Chad Solari,Triple B Corp (Charlie' s Produce) - Salt Lake City,382953,801-908-6091,Same Day DELIVERY if ordered by 8am,,,,,
557,61,5109,WEST VALLEY CITY,UT,84120,Judy Adair,Triple B Corp (Charlie' s Produce) - Salt Lake City,382953,801-908-6091 ext 2101,Same Day DELIVERY if ordered by 8am,,,,,
558,22,4456,SOMERDALE,NJ,08083,Call Center,CH Robinson,14012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
558,22,5047,AUDUBON,NJ,08106,,"Div 1 Store, must confirm",,,D1 - DC Serviced,,,,,
558,22,5340,CHERRY HILL,NJ,08002,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
558,22,2871,Cinnaminson,NJ,08077,Dan Kruhm,LANCASTER,469644,800-247-8125,,,,,,
558,22,3266,EAST WINDSOR,NJ,08520,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,Expanded Fresh,,,,
558,22,2518,HAMILTON,NJ,08691,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,Expanded Fresh,,,,
558,22,2841,LUMBERTON,NJ,08048,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,Expanded Fresh,,,,
558,22,5944,MOUNT LAUREL,NJ,08054,,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
559,72,4159,KISSIMMEE,FL,34743,Humberto Carnero,Freshpoint Central Florida,26658,407-857-3930,Next day delivery only ,Harvill's Produce- Same day delivery if ordered by 8am,Freshpoint Central Florida- Next day delivery,,,
559,72,5846,KISSIMMEE,FL,34741,Humberto Carnero,Freshpoint Central Florida,26658,407-857-3930,Next day delivery only ,Harvill's Produce- Same day delivery if ordered by 8am,Freshpoint Central Florida- Next day delivery,,,
