Store,SHRED PICKUP DATE,Service  Hours,Storage Vendor,Shred Pallet  Count
4601,TBD,TBD,TBD,WAITING ON SUBMISSION
4603,TBD,TBD,TBD,WAITING ON SUBMISSION
4605,TBD,TBD,TBD,WAITING ON SUBMISSION
4606,TBD,TBD,TBD,WAITING ON SUBMISSION
4607,TBD,TBD,TBD,WAITING ON SUBMISSION
4609,TBD,TBD,TBD,WAITING ON SUBMISSION
4611,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
4612,3/16/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
4615,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
4616,TBD,TBD,TBD,WAITING ON SUBMISSION
4617,TBD,TBD,TBD,WAITING ON SUBMISSION
4618,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),1
4619,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),2
4623,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),6
4625,TBD,TBD,TBD,WAITING ON SUBMISSION
4626,TBD,TBD,TBD,WAITING ON SUBMISSION
4627,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
4631,7/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
4635,TBD,TBD,TBD,WAITING ON SUBMISSION
4636,TBD,TBD,TBD,WAITING ON SUBMISSION
4637,TBD,TBD,TBD,WAITING ON SUBMISSION
4638,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
4639,TBD,TBD,TBD,WAITING ON SUBMISSION
4641,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),6
4643,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),3
4644,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
4648,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
4653,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
4654,TBD,TBD,TBD,WAITING ON SUBMISSION
4655,TBD,TBD,TBD,WAITING ON SUBMISSION
4657,TBD,TBD,TBD,WAITING ON SUBMISSION
4659,TBD,TBD,TBD,WAITING ON SUBMISSION
4660,TBD,TBD,TBD,WAITING ON SUBMISSION
4664,TBD,TBD,TBD,WAITING ON SUBMISSION
4667,TBD,TBD,TBD,WAITING ON SUBMISSION
4669,3/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
4671,TBD,TBD,TBD,WAITING ON SUBMISSION
4672,TBD,TBD,TBD,WAITING ON SUBMISSION
4673,TBD,TBD,TBD,WAITING ON SUBMISSION
4674,TBD,TBD,TBD,WAITING ON SUBMISSION
4676,TBD,TBD,TBD,WAITING ON SUBMISSION
4677,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),2
4678,TBD,TBD,TBD,WAITING ON SUBMISSION
4679,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
4681,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),2
4682,TBD,TBD,TBD,WAITING ON SUBMISSION
4683,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
4686,TBD,TBD,TBD,WAITING ON SUBMISSION
4687,8/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
4689,TBD,TBD,TBD,WAITING ON SUBMISSION
4690,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
4691,TBD,TBD,TBD,WAITING ON SUBMISSION
4692,TBD,TBD,TBD,WAITING ON SUBMISSION
4695,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
4696,TBD,TBD,TBD,WAITING ON SUBMISSION
4697,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),4
4699,TBD,TBD,TBD,WAITING ON SUBMISSION
4700,TBD,TBD,TBD,WAITING ON SUBMISSION
4706,TBD,TBD,TBD,WAITING ON SUBMISSION
4734,TBD,TBD,TBD,WAITING ON SUBMISSION
4747,TBD,TBD,TBD,WAITING ON SUBMISSION
4756,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
4757,TBD,TBD,TBD,WAITING ON SUBMISSION
4759,TBD,TBD,TBD,WAITING ON SUBMISSION
4762,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
4772,5/2/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
4826,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),1
4848,TBD,TBD,TBD,WAITING ON SUBMISSION
4849,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
4865,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5003,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5005,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),2
5007,TBD,TBD,TBD,WAITING ON SUBMISSION
5008,TBD,TBD,TBD,WAITING ON SUBMISSION
5012,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5013,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5014,TBD,TBD,TBD,WAITING ON SUBMISSION
5021,TBD,TBD,TBD,WAITING ON SUBMISSION
5022,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5023,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5025,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5027,TBD,TBD,TBD,WAITING ON SUBMISSION
5028,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5029,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5030,4/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5031,5/1/2023,7 am - 6 pm,Vital Records Control (VRC),2
5032,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5033,7/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5034,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5035,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),1
5036,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5037,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5038,5/31 & 6/1/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5039,TBD,TBD,TBD,WAITING ON SUBMISSION
5040,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5041,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5043,TBD,TBD,TBD,WAITING ON SUBMISSION
5044,TBD,TBD,TBD,WAITING ON SUBMISSION
5045,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5046,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5047,5/4/2023,7 am - 6 pm,Vital Records Control (VRC),3
5048,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5049,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5051,7/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5054,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),6
5055,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5056,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5057,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5058,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5059,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5060,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5062,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),1
5063,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5064,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5065,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5066,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),3
5070,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),8
5071,TBD,TBD,TBD,WAITING ON SUBMISSION
5072,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5073,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5075,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5076,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5077,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),2
5078,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5079,5/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5080,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),3
5081,TBD,TBD,TBD,WAITING ON SUBMISSION
5082,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5083,TBD,TBD,TBD,WAITING ON SUBMISSION
5085,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5087,4/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5088,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),5
5089,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),1
5090,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5091,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5092,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),1
5093,TBD,TBD,TBD,WAITING ON SUBMISSION
5094,TBD,TBD,TBD,WAITING ON SUBMISSION
5095,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5096,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5097,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5098,TBD,TBD,TBD,WAITING ON SUBMISSION
5099,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5100,TBD,TBD,TBD,WAITING ON SUBMISSION
5101,5/5/2023,7 am - 6 pm,Vital Records Control (VRC),1
5102,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),1
5103,4/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5104,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),2
5105,5/11 & 5/12/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5106,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),2
5107,TBD,TBD,TBD,WAITING ON SUBMISSION
5108,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),3
5109,5/1/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5110,TBD,TBD,TBD,WAITING ON SUBMISSION
5111,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5113,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5115,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5116,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5117,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),1
5118,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5119,7/5/2023,7 am - 6 pm,Vital Records Control (VRC),1
5122,TBD,TBD,TBD,WAITING ON SUBMISSION
5123,5/2/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5124,9/15/2023,7 am - 6 pm,Vital Records Control (VRC),6
5125,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5126,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5127,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5129,TBD,TBD,TBD,WAITING ON SUBMISSION
5130,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5131,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5132,TBD,TBD,TBD,WAITING ON SUBMISSION
5133,TBD,TBD,TBD,WAITING ON SUBMISSION
5134,TBD,TBD,TBD,WAITING ON SUBMISSION
5135,TBD,TBD,TBD,WAITING ON SUBMISSION
5136,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5137,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5139,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5140,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5141,7/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5142,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5143,3/16/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5144,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5145,4/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5146,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5147,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5148,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5149,TBD,TBD,TBD,WAITING ON SUBMISSION
5150,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5151,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5152,7/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5154,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5155,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5156,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),2
5157,4/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5159,7/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5160,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5162,7/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5165,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5166,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5167,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),2
5168,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5170,TBD,TBD,TBD,WAITING ON SUBMISSION
5172,TBD,TBD,TBD,WAITING ON SUBMISSION
5173,TBD,TBD,TBD,WAITING ON SUBMISSION
5174,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5175,5/4/2023,7 am - 6 pm,Vital Records Control (VRC),1
5178,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5179,TBD,TBD,TBD,WAITING ON SUBMISSION
5180,TBD,TBD,TBD,WAITING ON SUBMISSION
5182,TBD,TBD,TBD,WAITING ON SUBMISSION
5183,TBD,TBD,TBD,WAITING ON SUBMISSION
5184,4/24/2023,7 am - 6 pm,Vital Records Control (VRC),3
5185,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5186,4/11/2023,7 am - 6 pm,Vital Records Control (VRC),3
5188,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5189,9/22/2023,7 am - 6 pm,Vital Records Control (VRC),9
5190,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5191,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5192,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),9
5193,4/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5195,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5196,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5197,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5198,TBD,TBD,TBD,WAITING ON SUBMISSION
5199,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5200,8/9/2023,7 am - 6 pm,Vital Records Control (VRC),5
5201,TBD,TBD,TBD,WAITING ON SUBMISSION
5202,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5203,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),1
5204,TBD,TBD,TBD,WAITING ON SUBMISSION
5205,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),1
5206,TBD,TBD,TBD,WAITING ON SUBMISSION
5207,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5210,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),1
5211,9/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5214,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5215,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5216,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5218,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5219,TBD,TBD,TBD,WAITING ON SUBMISSION
5220,6/20/2023,7 am - 6 pm,Vital Records Control (VRC),3
5221,TBD,TBD,TBD,WAITING ON SUBMISSION
5224,TBD,TBD,TBD,WAITING ON SUBMISSION
5226,TBD,TBD,TBD,WAITING ON SUBMISSION
5227,TBD,TBD,TBD,WAITING ON SUBMISSION
5228,TBD,TBD,TBD,WAITING ON SUBMISSION
5229,TBD,TBD,TBD,WAITING ON SUBMISSION
5231,TBD,TBD,TBD,WAITING ON SUBMISSION
5232,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),2
5233,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),5
5234,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),1
5235,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5236,TBD,TBD,TBD,WAITING ON SUBMISSION
5239,8/16/2023,7 am - 6 pm,Vital Records Control (VRC),2
5240,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),1
5241,9/8/2023,7 am - 6 pm,Vital Records Control (VRC),1
5242,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5244,TBD,TBD,TBD,WAITING ON SUBMISSION
5245,6/16/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5246,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5247,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5248,TBD,TBD,TBD,WAITING ON SUBMISSION
5250,3/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5251,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5252,4/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5253,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5254,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5255,TBD,TBD,TBD,WAITING ON SUBMISSION
5256,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5257,TBD,TBD,TBD,WAITING ON SUBMISSION
5258,TBD,TBD,TBD,WAITING ON SUBMISSION
5259,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),1
5260,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),1
5261,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5262,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5263,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5264,5/16/2023,7 am - 6 pm,Vital Records Control (VRC),4
5265,TBD,TBD,TBD,WAITING ON SUBMISSION
5266,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5267,8/2/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5269,TBD,TBD,TBD,WAITING ON SUBMISSION
5270,5/23/2023,7 am - 6 pm,Vital Records Control (VRC),1
5272,5/23/2023,7 am - 6 pm,Vital Records Control (VRC),2
5273,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5274,TBD,TBD,TBD,WAITING ON SUBMISSION
5275,8/11/2023,7 am - 6 pm,Vital Records Control (VRC),1
5276,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5278,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),2
5279,TBD,TBD,TBD,WAITING ON SUBMISSION
5280,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5281,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5282,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5285,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5286,TBD,TBD,TBD,WAITING ON SUBMISSION
5287,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5288,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5290,TBD,TBD,TBD,WAITING ON SUBMISSION
5291,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),1
5292,6/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5293,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5294,TBD,TBD,TBD,WAITING ON SUBMISSION
5295,7/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5296,3/16/2023,7 am - 6 pm,Vital Records Control (VRC),2
5297,TBD,TBD,TBD,WAITING ON SUBMISSION
5298,8/4/2023,7 am - 6 pm,Vital Records Control (VRC),2
5299,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5300,4/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5301,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5303,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5304,TBD,TBD,TBD,WAITING ON SUBMISSION
5305,5/1/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5306,TBD,TBD,TBD,WAITING ON SUBMISSION
5307,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5308,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5309,3/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5310,TBD,TBD,TBD,WAITING ON SUBMISSION
5311,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5312,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5313,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5314,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5316,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5317,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5319,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),3
5320,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),1
5321,TBD,TBD,TBD,WAITING ON SUBMISSION
5323,TBD,TBD,TBD,WAITING ON SUBMISSION
5325,7/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5326,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),6
5327,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5328,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),3
5329,4/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5330,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5331,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5332,TBD,TBD,TBD,WAITING ON SUBMISSION
5334,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5335,TBD,TBD,TBD,WAITING ON SUBMISSION
5336,TBD,TBD,TBD,WAITING ON SUBMISSION
5337,TBD,TBD,TBD,WAITING ON SUBMISSION
5338,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5339,TBD,TBD,TBD,WAITING ON SUBMISSION
5340,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5341,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5342,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5343,4/27 & 4/28/23,7 am - 6 pm,Vital Records Control (VRC),1
5344,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5345,TBD,TBD,TBD,WAITING ON SUBMISSION
5346,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5347,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5348,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5349,TBD,TBD,TBD,WAITING ON SUBMISSION
5350,TBD,TBD,TBD,WAITING ON SUBMISSION
5352,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5353,TBD,TBD,TBD,WAITING ON SUBMISSION
5355,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),1
5356,TBD,TBD,TBD,WAITING ON SUBMISSION
5358,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5359,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),3
5360,TBD,TBD,TBD,WAITING ON SUBMISSION
5361,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),1
5363,TBD,TBD,TBD,WAITING ON SUBMISSION
5364,TBD,TBD,TBD,WAITING ON SUBMISSION
5365,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5366,TBD,TBD,TBD,WAITING ON SUBMISSION
